unidades capa1;ratio de dropout;serie;ventana;desplazamiento;peor MCC;promedio MCC;mejor MCC;mejor modelo
15;0,2;Simple-2P;40;1;0,922405276662594;0,9381869402298524;0,9666170016721684;6,0
15;0,2;Simple-2P;60;60;0,2777460299317654;0,36211203130756164;0,4905778905196061;9,0
15;0,2;Simple-2P;60;30;0,1527207096642425;0,23063209533095314;0,3394791575920026;8,0
15;0,2;Simple-2P;60;1;0,742535413353931;0,8156677046194446;0,881664981183635;8,0
15;0,2;Simple-2P-Nois025;5;5;0,8421998623873712;0,8929419808586362;0,9447194253938692;1,0
15;0,2;Simple-2P-Nois025;5;2;0,9232152656633812;0,9352647779461887;0,9532186165797184;9,0
15;0,2;Simple-2P-Nois025;5;1;0,927080815399592;0,940490229824006;0,9498879317850532;8,0
15;0,2;Simple-2P-Nois025;10;10;0,7478779943999874;0,8457330869835975;0,9031905165391646;5,0
15;0,2;Simple-2P-Nois025;10;5;0,7324161622592169;0,8793971105202841;0,9195303095136688;5,0
15;0,2;Simple-2P-Nois025;10;1;0,8977003724471692;0,913111663105363;0,9206426831330176;0,0
15;0,2;Simple-2P-Nois025;20;20;0,4587443748512208;0,6358610044075299;0,8090441963795111;9,0
15;0,2;Simple-2P-Nois025;20;10;0,6800432467199409;0,7546299056640967;0,8200783454858069;6,0
15;0,2;Simple-2P-Nois025;20;1;0,7915092368162405;0,8594755123623669;0,8965138990101981;6,0
15;0,2;Simple-2P-Nois025;40;40;0,3208828522920203;0,4437570958246213;0,6213206715378389;3,0
15;0,2;Simple-2P-Nois025;40;20;0,245819880017744;0,4059152932740175;0,571855701353487;2,0
15;0,2;Simple-2P-Nois025;40;1;0,8172750118110499;0,8445354850660817;0,8633134596094485;7,0
15;0,2;Simple-2P-Nois025;60;60;0,1866513050514765;0,3691231002254788;0,6085806194501846;8,0
15;0,2;Simple-2P-Nois025;60;30;0,1063154867907501;0,17763757763771099;0,2387511490847809;0,0
15;0,2;Simple-2P-Nois025;60;1;0,6612416333887304;0,7541921637791598;0,808420519712449;1,0
15;0,2;Simple-2P-Nois05;5;5;0,8576754118946647;0,8974924184864543;0,9163109698776988;4,0
15;0,2;Simple-2P-Nois05;5;2;0,8612645935714868;0,9049196473809958;0,9292669788085284;7,0
15;0,2;Simple-2P-Nois05;5;1;0,8862724847404798;0,91307110666138;0,9299101004479176;7,0
15;0,2;Simple-2P-Nois05;10;10;0,6916298691261127;0,7625196797704831;0,8859340249132424;5,0
15;0,2;Simple-2P-Nois05;10;5;0,7568378765966349;0,8483535493916605;0,902668543152897;8,0
15;0,2;Simple-2P-Nois05;10;1;0,8383891697552538;0,8686823365063375;0,884211314245533;8,0
15;0,2;Simple-2P-Nois05;20;20;0,384787089937856;0,5410153964253195;0,7734642173650912;8,0
15;0,2;Simple-2P-Nois05;20;10;0,439662247564001;0,6718848868830479;0,7615173509507757;1,0
15;0,2;Simple-2P-Nois05;20;1;0,7787243261721151;0,8169757864383419;0,844456560035511;3,0
15;0,2;Simple-2P-Nois05;40;40;0,1977915127053841;0,44480081100727514;0,535655668229714;3,0
15;0,2;Simple-2P-Nois05;40;20;0,3149014757906455;0,4245464589808976;0,4812882899875043;7,0
15;0,2;Simple-2P-Nois05;40;1;0,7425053698709743;0,7579513602146735;0,7714956420446959;8,0
15;0,2;Simple-2P-Nois05;60;60;0,15;0,309672740203404;0,4149384448848748;5,0
15;0,2;Simple-2P-Nois05;60;30;0,1063154867907501;0,18818548466507387;0,2831049681753498;8,0
15;0,2;Simple-2P-Nois05;60;1;0,6314546073382423;0,6994205787322273;0,7439384615538904;0,0
15;0,2;Simple-2P-Nois10;5;5;0,7472156955479453;0,7812399244669181;0,8273082212249854;9,0
15;0,2;Simple-2P-Nois10;5;2;0,7748621533660787;0,8270339756788655;0,8548484306737775;2,0
15;0,2;Simple-2P-Nois10;5;1;0,7679468241147425;0,8074436967027289;0,837629519365071;8,0
15;0,2;Simple-2P-Nois10;10;10;0,513324901979065;0,6337666727653685;0,7288144106255227;0,0
15;0,2;Simple-2P-Nois10;10;5;0,7324161622592169;0,7533264039503965;0,7921663110876873;2,0
15;0,2;Simple-2P-Nois10;10;1;0,6871455522166159;0,7477401996623523;0,7980184413530997;8,0
15;0,2;Simple-2P-Nois10;20;20;0,347407031604988;0,48272698680318066;0,6287278107452718;2,0
15;0,2;Simple-2P-Nois10;20;10;0,4357231837083398;0,5531090037769851;0,6439353590486072;4,0
15;0,2;Simple-2P-Nois10;20;1;0,6377974178331732;0,6709427453358507;0,7006019418409348;3,0
15;0,2;Simple-2P-Nois10;40;40;0,1935116157401718;0,3198454737056014;0,3918726001403759;8,0
15;0,2;Simple-2P-Nois10;40;20;0,2403734067413214;0,33158243278348704;0,4684516222522049;2,0
15;0,2;Simple-2P-Nois10;40;1;0,6024596119217859;0,6318035053117594;0,656188871599635;3,0
15;0,2;Simple-2P-Nois10;60;60;0,1977076606718087;0,3420923227010968;0,5038092444460225;8,0
15;0,2;Simple-2P-Nois10;60;30;0,0106056048377946;0,11924645741250081;0,2070196678027062;9,0
15;0,2;Simple-2P-Nois10;60;1;0,4332088431550592;0,5409368140608551;0,6029818194975136;0,0
15;0,2;Simple-2P-Nois20;5;5;0,2572294386107019;0,563147355727471;0,6607993522096351;2,0
15;0,2;Simple-2P-Nois20;5;2;0,5655834351482083;0,6676765670337793;0,7192026361298854;9,0
15;0,2;Simple-2P-Nois20;5;1;0,6019230534959192;0,6592818183361433;0,6964636451408436;3,0
15;0,2;Simple-2P-Nois20;10;10;0,2797579526366492;0,3919087487214706;0,5389943118017292;2,0
15;0,2;Simple-2P-Nois20;10;5;0,3825388881611465;0,48438390617257265;0,5328024708422717;0,0
15;0,2;Simple-2P-Nois20;10;1;0,5192945918886912;0,5785067039901747;0,6185383545834287;9,0
15;0,2;Simple-2P-Nois20;20;20;0,1681269916239677;0,27223420920802355;0,384787089937856;4,0
15;0,2;Simple-2P-Nois20;20;10;0,188426677527429;0,3203393402392182;0,4148021406603783;2,0
15;0,2;Simple-2P-Nois20;20;1;0,3816568951581359;0,44703949331872295;0,4884400632837442;5,0
15;0,2;Simple-2P-Nois20;40;40;0,2469846147728055;0,2994850281294675;0,3879410929701055;3,0
15;0,2;Simple-2P-Nois20;40;20;0,2106093369811905;0,29085981899322155;0,3728657270010496;7,0
15;0,2;Simple-2P-Nois20;40;1;0,3096871288291249;0,3469600217531367;0,3802568822289838;3,0
15;0,2;Simple-2P-Nois20;60;60;0,1756550621379892;0,25509132134467843;0,440086229423352;8,0
15;0,2;Simple-2P-Nois20;60;30;0,0274562859532406;0,14389120688187979;0,2231809902528409;4,0
15;0,2;Simple-2P-Nois20;60;1;0,1261107001548901;0,17804207076650286;0,2019052092642852;8,0
15;0,2;Comb-1-1P;5;5;0,8846980906145387;0,9510373478099844;0,981519811969052;0,0
15;0,2;Comb-1-1P;5;2;0,9692942629061604;0,9862240728496214;1,0;4,0
15;0,2;Comb-1-1P;5;1;0,977791224635746;0,9822574001871617;0,9889431972698924;5,0
15;0,2;Comb-1-1P;10;10;0,759732917769191;0,8621778913940938;0,9382956203118212;3,0
15;0,2;Comb-1-1P;10;5;0,9185274947319656;0,9525133001759617;0,9799854677636112;8,0
15;0,2;Comb-1-1P;10;1;0,9236558964038342;0,9765509467401703;0,9901387264419644;7,0
15;0,2;Comb-1-1P;20;20;0,5465357250000211;0,7213014234125168;0,8588418535714617;5,0
15;0,2;Comb-1-1P;20;10;0,807865002089511;0,8988460948850718;0,9645555996600662;8,0
15;0,2;Comb-1-1P;20;1;0,9624634301589896;0,9784317519820863;0,9882844745342724;6,0
15;0,2;Comb-1-1P;40;40;0,4803844614152614;0,616775620629795;0,8987170342729172;9,0
15;0,2;Comb-1-1P;40;20;0,4888277169155584;0,6492245561375158;0,7997183484177383;5,0
15;0,2;Comb-1-1P;40;1;0,925659594683113;0,9600246403400821;0,9688740631241566;2,0
15;0,2;Comb-1-1P;60;60;0,125;0,25536250127509996;0,5039032598602688;8,0
15;0,2;Comb-1-1P;60;30;0,1241381184242766;0,29414401837230414;0,5818673877121913;6,0
15;0,2;Comb-1-1P;60;1;0,9157624241525528;0,934535630513661;0,9557447687176964;4,0
15;0,2;Comb-1-1P-Nois025;5;5;0,5451299875007497;0,8784818295100145;0,943730561939106;0,0
15;0,2;Comb-1-1P-Nois025;5;2;0,9138745027971292;0,9417658077576515;0,9536544135286408;2,0
15;0,2;Comb-1-1P-Nois025;5;1;0,9321307145262404;0,9456234977026694;0,9551879222890188;0,0
15;0,2;Comb-1-1P-Nois025;10;10;0,7354021529276429;0,8245165224517539;0,8958245619649075;3,0
15;0,2;Comb-1-1P-Nois025;10;5;0,8656847814817387;0,9100578123036179;0,928931158210998;5,0
