unidades capa1;ratio de dropout;serie;ventana;desplazamiento;peor MCC;promedio MCC;mejor MCC;mejor modelo
15;0,3;Simple-1-1P;5;5;0,8174659258689646;0,9069558752279002;0,957065171132202;5,0
15;0,3;Simple-1-1P;5;2;0,9580371768634086;0,9766553277913209;0,9833857084936692;3,0
15;0,3;Simple-1-1P;5;1;0,9657736110679522;0,9769957800016;0,9787204979338638;0,0
15;0,3;Simple-1-1P;10;10;0,7644969325188323;0,873846694723379;0,9006304216512446;0,0
15;0,3;Simple-1-1P;10;5;0,879633819329724;0,9166199047501895;0,9530251207255478;6,0
15;0,3;Simple-1-1P;10;1;0,9506344346601556;0,9740796612174918;0,9766846863905292;0,0
15;0,3;Simple-1-1P;20;20;0,6546536707079771;0,7870188103499864;0,9121034881575903;7,0
15;0,3;Simple-1-1P;20;10;0,7778752803201914;0,8451569468029497;0,913801209119392;0,0
15;0,3;Simple-1-1P;20;1;0,9638809984734876;0,9701586958367272;0,9722498719074082;1,0
15;0,3;Simple-1-1P;40;40;0,8164965809277261;0,911450524087676;1,0;2,0
15;0,3;Simple-1-1P;40;20;0,8320502943378437;0,9043985151697337;0,9434563530497264;1,0
15;0,3;Simple-1-1P;40;1;0,9344294609773204;0,9619903600018009;0,9684359716922804;4,0
15;0,3;Simple-1-1P;60;60;0,5956833971812706;0,6636588409987111;0,90267093384844;0,0
15;0,3;Simple-1-1P;60;30;0,4667475969255842;0,6571886940311724;0,7890763647670371;1,0
15;0,3;Simple-1-1P;60;1;0,7514341944428756;0,8623747775770451;0,9185987021419268;6,0
15;0,3;Simple-1-1P-Nois025;5;5;0,7117851611488482;0,8644839382283231;0,9131672941954166;2,0
15;0,3;Simple-1-1P-Nois025;5;2;0,8876142224147258;0,9363293163976649;0,9580371768634086;2,0
15;0,3;Simple-1-1P-Nois025;5;1;0,9215925759781528;0,9569587497217389;0,9744202054771368;2,0
15;0,3;Simple-1-1P-Nois025;10;10;0,6062911287544327;0,7781032486166632;0,9261249968991352;7,0
15;0,3;Simple-1-1P-Nois025;10;5;0,7607325212963302;0,8675054143063148;0,9045340337332908;0,0
15;0,3;Simple-1-1P-Nois025;10;1;0,9194298114736772;0,9409833755182093;0,9625067173773102;0,0
15;0,3;Simple-1-1P-Nois025;20;20;0,540402996133523;0,6616702374847921;0,7568115253570189;4,0
15;0,3;Simple-1-1P-Nois025;20;10;0,6628060672362707;0,7541576989243797;0,8546153371267735;7,0
15;0,3;Simple-1-1P-Nois025;20;1;0,8401176463652361;0,888837050120582;0,9130050062834189;4,0
15;0,3;Simple-1-1P-Nois025;40;40;0,4714045207910317;0,6261095904969325;0,7728525967890878;9,0
15;0,3;Simple-1-1P-Nois025;40;20;0,6250666377270433;0,7082975727553016;0,7950515853775597;9,0
15;0,3;Simple-1-1P-Nois025;40;1;0,7913106661798096;0,8529414506969678;0,8873648629014347;8,0
15;0,3;Simple-1-1P-Nois025;60;60;0,3892494720807615;0,5554865863014073;0,6382847385042254;5,0
15;0,3;Simple-1-1P-Nois025;60;30;0,4151732768233098;0,5133840861515816;0,6246115920500835;4,0
15;0,3;Simple-1-1P-Nois025;60;1;0,748580190067868;0,7722474766344587;0,7932313218885886;8,0
15;0,3;Simple-1-1P-Nois05;5;5;0,6533495784354583;0,7870751003996052;0,8660880208557604;1,0
15;0,3;Simple-1-1P-Nois05;5;2;0,8599903100229288;0,8820712581876163;0,9233742942795432;0,0
15;0,3;Simple-1-1P-Nois05;5;1;0,8661621143051257;0,8973545044916029;0,907957558537058;1,0
15;0,3;Simple-1-1P-Nois05;10;10;0,4572794842064923;0,7003494992158996;0,8746327078711531;5,0
15;0,3;Simple-1-1P-Nois05;10;5;0,7032108464077431;0,7964104019733383;0,8921425711997711;3,0
15;0,3;Simple-1-1P-Nois05;10;1;0,771690115818192;0,8626633978102076;0,9142488288075958;7,0
15;0,3;Simple-1-1P-Nois05;20;20;0,4527349601029048;0,5463687068815293;0,6182551109690743;6,0
15;0,3;Simple-1-1P-Nois05;20;10;0,5526539211741353;0,7196410663980812;0,8243404085435047;8,0
15;0,3;Simple-1-1P-Nois05;20;1;0,7796268796662393;0,8022971611187119;0,8276415681576597;3,0
15;0,3;Simple-1-1P-Nois05;40;40;0,3244428422615251;0,4762042394211111;0,6324555320336758;6,0
15;0,3;Simple-1-1P-Nois05;40;20;0,52374668978936;0,5616718855034388;0,5967623950328608;5,0
15;0,3;Simple-1-1P-Nois05;40;1;0,6545322143803103;0,739392940637792;0,7689103985005105;1,0
15;0,3;Simple-1-1P-Nois05;60;60;0,3148000938676784;0,4621278005661373;0,5743445012241692;5,0
15;0,3;Simple-1-1P-Nois05;60;30;0,3672063019255;0,4681801337183603;0,5449492609130661;4,0
15;0,3;Simple-1-1P-Nois05;60;1;0,6710798388993079;0,6911208431959655;0,7065015281723831;8,0
15;0,3;Simple-1-1P-Nois10;5;5;0,5906906778062834;0,7136131408190478;0,7699116761453463;9,0
15;0,3;Simple-1-1P-Nois10;5;2;0,7616877575776773;0,7974349631932351;0,8315999287869387;6,0
15;0,3;Simple-1-1P-Nois10;5;1;0,6842842509157783;0,8214040106199336;0,8571207964066412;0,0
15;0,3;Simple-1-1P-Nois10;10;10;0,4548936865104821;0,6075247662377233;0,735063226364573;2,0
15;0,3;Simple-1-1P-Nois10;10;5;0,6090424902095863;0,7076043601638597;0,7607325212963302;2,0
15;0,3;Simple-1-1P-Nois10;10;1;0,688219543476679;0,7846346314932979;0,8255181921032606;7,0
15;0,3;Simple-1-1P-Nois10;20;20;0,4031892562490719;0,45583983276777484;0,540402996133523;7,0
15;0,3;Simple-1-1P-Nois10;20;10;0,4224877781450833;0,5100840089869475;0,6599292663123381;9,0
15;0,3;Simple-1-1P-Nois10;20;1;0,6030350390279587;0,7040429123286861;0,7410918067720356;9,0
15;0,3;Simple-1-1P-Nois10;40;40;0,3244428422615251;0,43457823925038247;0,6324555320336758;7,0
15;0,3;Simple-1-1P-Nois10;40;20;0,3851644432598216;0,4518517726868341;0,5057502858564867;0,0
15;0,3;Simple-1-1P-Nois10;40;1;0,5189654195505274;0,6169433630622405;0,6793101367405601;9,0
15;0,3;Simple-1-1P-Nois10;60;60;0,253628636750894;0,35138863552722455;0,4557976482527636;9,0
15;0,3;Simple-1-1P-Nois10;60;30;0,3496206460185245;0,41943887069099883;0,5438483330175762;8,0
15;0,3;Simple-1-1P-Nois10;60;1;0,542453383854323;0,5821864493246435;0,6148499747118089;2,0
15;0,3;Simple-1-1P-Nois20;5;5;0,440769948047808;0,5662595852852756;0,7394464929119811;9,0
15;0,3;Simple-1-1P-Nois20;5;2;0,6170634998097639;0,716766309289475;0,7723016426122749;7,0
15;0,3;Simple-1-1P-Nois20;5;1;0,665402159719097;0,7285865727216554;0,7557702678229242;2,0
