capa intermedia;bottleneck;serie;ventana;desplazamiento;peor MCC;promedio MCC;mejor MCC;mejor modelo
15;10;GB1;20;20;0,4058447881701383;0,45922636735484634;0,5460329706123277;3,0
15;10;GB1;20;10;0,4163728091788164;0,4872862935751421;0,5599496399301325;7,0
15;10;GB1;20;1;0,4546395428316682;0,49679662984967815;0,5636664920161767;2,0
15;10;GB1;40;40;0,6685087748499449;0,7031465352048644;0,7551031757372435;1,0
15;10;GB1;40;20;0,6252115744062956;0,65551961471685;0,7118059752935942;6,0
15;10;GB1;40;1;0,6190387087305981;0,6501690031540709;0,6746285202010852;9,0
15;10;GB1;60;60;0,5758855053138288;0,6236179757224412;0,7270361134310223;0,0
15;10;GB1;60;30;0,6028374376368146;0,648692613220992;0,717475376597258;1,0
15;10;GB1;60;1;0,6780058628172468;0,6938845942112263;0,7137330084537005;9,0
15;10;GB1;90;90;0,640899289667242;0,6528482881673454;0,6579692875245327;0,0
15;10;GB1;90;45;0,6884176835080159;0,7347104505811635;0,7491283194892023;0,0
15;10;GB1;90;1;0,6866999317560395;0,6937411437515756;0,7096916443945248;9,0
15;10;GB2;20;20;0,5475331324407062;0,5807930350618706;0,6242184451074718;6,0
15;10;GB2;20;10;0,4586234877952235;0,5158408283415424;0,5725590446696811;5,0
15;10;GB2;20;1;0,4536607759208719;0,49191361230079017;0,5574711866785497;4,0
15;10;GB2;40;40;0,6375695733065302;0,7213832988713893;0,7534913139077175;4,0
15;10;GB2;40;20;0,6782677765937603;0,7067297295971373;0,7641244571752489;5,0
15;10;GB2;40;1;0,6413920357042862;0,6897882344327749;0,7216906613972944;8,0
15;10;GB2;60;60;0,7144157945666731;0,7434996270903356;0,7829243645860726;1,0
15;10;GB2;60;30;0,7224990378771513;0,7467568104349049;0,7802701634596714;4,0
15;10;GB2;60;1;0,6771337031136009;0,6983402504083918;0,712091627525468;5,0
15;10;GB2;90;90;0,6804319742935732;0,7373366585348629;0,7548900666607549;1,0
15;10;GB2;90;45;0,7000881694153799;0,7210153098748063;0,7305799644821938;0,0
15;10;GB2;90;1;0,6768430800305941;0,7068221217924371;0,7270253890667225;9,0
15;10;GB3;20;20;0,3232676249994279;0,36942813192855495;0,4010211929771029;8,0
15;10;GB3;20;10;0,3304747286478464;0,35385891005314485;0,3776180565576676;6,0
15;10;GB3;20;1;0,293882664172916;0,3224035200673838;0,358716340618731;5,0
15;10;GB3;40;40;0,4288746016180528;0,4717673548696264;0,50711544607724;6,0
15;10;GB3;40;20;0,4453548021547289;0,4686923759370031;0,4915952283811866;6,0
15;10;GB3;40;1;0,3545797454270976;0,37434335518538137;0,406582737646212;3,0
15;10;GB3;60;60;0,3956783435722382;0,41405586800149274;0,4573175370011287;9,0
15;10;GB3;60;30;0,3438987119281225;0,3793663359924076;0,4014915246539812;4,0
15;10;GB3;60;1;0,3421798802895474;0,36621136726752185;0,3931575775704191;8,0
15;10;GB3;90;90;0,3994655120320556;0,4470343503715089;0,4986755010387885;3,0
15;10;GB3;90;45;0,3392458878116202;0,37939237066548215;0,4044854816215472;0,0
