capa intermedia;bottleneck;serie;ventana;desplazamiento;peor MCC;promedio MCC;mejor MCC;mejor modelo
20;10;GB1;20;20;0,4058447881701383;0,4338824246585761;0,4759388793912329;2,0
20;10;GB1;20;10;0,3445843938031584;0,47021412071055996;0,5240554322423034;4,0
20;10;GB1;20;1;0,4401026162737337;0,4764449326685698;0,5200557123423732;8,0
20;10;GB1;40;40;0,6685087748499449;0,6858276550274047;0,7551031757372435;3,0
20;10;GB1;40;20;0,6097595920712616;0,6496446964389818;0,7118059752935942;7,0
20;10;GB1;40;1;0,6056971539776811;0,6394957593517373;0,6701813352834463;6,0
20;10;GB1;60;60;0,5470838137805754;0,6445027363707546;0,7270361134310223;1,0
20;10;GB1;60;30;0,6028374376368146;0,6582678000238884;0,717475376597258;1,0
20;10;GB1;60;1;0,674036179968752;0,6863421967990859;0,7018239599082159;0,0
20;10;GB1;90;90;0,640899289667242;0,6611674704945767;0,754871013427844;4,0
20;10;GB1;90;45;0,6884176835080159;0,7347104505811635;0,7491283194892023;0,0
20;10;GB1;90;1;0,6838259676762288;0,6946033329755189;0,7240614647935782;9,0
20;10;GB2;20;20;0,5475331324407062;0,5807930350618707;0,6242184451074718;6,0
20;10;GB2;20;10;0,4780566864306144;0,5118721042354373;0,5752226796075685;5,0
20;10;GB2;20;1;0,4584520256481494;0,48666198965593976;0,5079815857106891;5,0
20;10;GB2;40;40;0,7052631578947368;0,7219955881568979;0,7534913139077175;1,0
20;10;GB2;40;20;0,6782677765937603;0,7319282019571907;0,7641244571752489;3,0
20;10;GB2;40;1;0,6793711154239522;0,6981647052245534;0,7238608945241325;6,0
20;10;GB2;60;60;0,6951274809717863;0,7428085204778876;0,7876361627126132;5,0
20;10;GB2;60;30;0,7224990378771513;0,7460913281054309;0,7802701634596714;9,0
20;10;GB2;60;1;0,6763206020716314;0,6881196975201955;0,7022545955256629;5,0
20;10;GB2;90;90;0,7359926957390023;0,7512908790125314;0,7548900666607549;0,0
20;10;GB2;90;45;0,6857031948920725;0,7200088225574646;0,7358573036026639;1,0
20;10;GB2;90;1;0,7074738400916075;0,7124920709952205;0,7224633609725291;9,0
20;10;GB3;20;20;0,3493375947574463;0,38004710740713654;0,4557999379326652;4,0
20;10;GB3;20;10;0,3193787261652184;0,34169694831124386;0,355740049867294;2,0
20;10;GB3;20;1;0,2977726847596649;0,3298437452348565;0,3621460149490693;7,0
20;10;GB3;40;40;0,3957336397583147;0,452763776648388;0,4707565417620042;8,0
20;10;GB3;40;20;0,4567550279289409;0,4701236060075346;0,4915952283811866;4,0
20;10;GB3;40;1;0,358950232818209;0,37245909906615016;0,3964731192470057;1,0
20;10;GB3;60;60;0,3670030530474334;0,413816411642779;0,4565232356287669;1,0
20;10;GB3;60;30;0,3426129207828012;0,3707370488263195;0,4386620218354936;9,0
20;10;GB3;60;1;0,3600333424999791;0,3696277466526229;0,3830299018010097;6,0
20;10;GB3;90;90;0,4268898514372944;0,4512324328733467;0,4822940370575907;7,0
20;10;GB3;90;45;0,3609924190815959;0,37949337392805016;0,4053140071752996;8,0
20;10;GB3;90;1;0,3246107236255142;0,3634264217568469;0,3874733439300158;5,0
20;10;GB5;20;20;0,4051342974531431;0,43423218255234186;0,4653997191642838;4,0
20;10;GB5;20;10;0,3945958825128714;0,4201707925331644;0,4537556849885643;0,0
20;10;GB5;20;1;0,3746699411761416;0,38517332189179443;0,3988512566787365;4,0
20;10;GB5;40;40;0,5783760969387052;0,5931135886409435;0,6091753373888563;4,0
20;10;GB5;40;20;0,531183737890409;0,5590132386742932;0,6042489012866137;7,0
20;10;GB5;40;1;0,5009924048081779;0,5106237671207647;0,5243221081566581;2,0
20;10;GB5;60;60;0,6046863258403191;0,6526814138139903;0,6840020076920377;6,0
20;10;GB5;60;30;0,5479145098277114;0,5929276311811467;0,6216988770243331;9,0
20;10;GB5;60;1;0,5511074370467676;0,5620169843522299;0,578798480995874;6,0
20;10;GB5;90;90;0,5820558137793861;0,6110644827810434;0,6259742037605418;3,0
20;10;GB5;90;45;0,5352889175789444;0,5666461924654961;0,5967013747681498;6,0
20;10;GB5;90;1;0,5469730730175193;0,5552946073571474;0,5667702716480862;3,0
20;10;GB7;20;20;0,6493311948292405;0,6885716009202945;0,7592209766004284;7,0
20;10;GB7;20;10;0,6572648860688713;0,6790562244451125;0,6980583238433211;4,0
20;10;GB7;20;1;0,6375054220985955;0,6743648959769539;0,7156940366125631;6,0
20;10;GB7;40;40;0,8454716746991833;0,8627290627224141;0,8778123984657831;9,0
