capa intermedia;bottleneck;serie;ventana;desplazamiento;peor MCC;promedio MCC;mejor MCC;mejor modelo
25;10;GB1;20;20;0,3357506969490436;0,4556854948272105;0,5460329706123277;4,0
25;10;GB1;20;10;0,3804786014909874;0,4522670168666455;0,5240554322423034;2,0
25;10;GB1;20;1;0,4146629947973483;0,45536638915956484;0,4946160908659879;5,0
25;10;GB1;40;40;0,6685087748499449;0,6944870951161345;0,7551031757372435;1,0
25;10;GB1;40;20;0,6252115744062956;0,6728384948943098;0,7118059752935942;1,0
25;10;GB1;40;1;0,6190387087305981;0,6372721668929179;0,6657341503658073;3,0
25;10;GB1;60;60;0,6004852880323787;0,6458690770453402;0,7270361134310223;8,0
25;10;GB1;60;30;0,6028374376368146;0,6440013362186383;0,6894486775051988;0,0
25;10;GB1;60;1;0,6700664971202571;0,6895179430778818;0,7137330084537005;9,0
25;10;GB1;90;90;0,640899289667242;0,6615124640747336;0,754871013427844;4,0
25;10;GB1;90;45;0,6884176835080159;0,7430572558910835;0,7491283194892023;0,0
25;10;GB1;90;1;0,6780780395166075;0,6948808887504824;0,7068176803147141;9,0
25;10;GB2;20;20;0,5475331324407062;0,573386135395866;0,6268347611141907;8,0
25;10;GB2;20;10;0,4586234877952235;0,5033198446566225;0,5363562823367869;4,0
25;10;GB2;20;1;0,4418171715130126;0,4723695627748808;0,4904674760701277;6,0
25;10;GB2;40;40;0,7052631578947368;0,7245253926049234;0,7534913139077175;5,0
25;10;GB2;40;20;0,6782677765937603;0,7200489331980598;0,7855886273206211;1,0
25;10;GB2;40;1;0,6678997678366868;0,6846650992247065;0,7032436798191709;1,0
25;10;GB2;60;60;0,7382661986686605;0,7565341043506352;0,7876361627126132;0,0
25;10;GB2;60;30;0,7224990378771513;0,7365795963809316;0,7553030155091989;6,0
25;10;GB2;60;1;0,6718492238899018;0,6899135917440893;0,7031488711620089;5,0
25;10;GB2;90;90;0,7359926957390023;0,7504171213860752;0,7915534171844314;4,0
25;10;GB2;90;45;0,7021241146620996;0,717303309736594;0,752089377125252;9,0
25;10;GB2;90;1;0,7009566570999025;0,7100059138144926;0,7218116426733585;9,0
25;10;GB3;20;20;0,3493375947574463;0,3723746110981327;0,4014775342734831;0,0
25;10;GB3;20;10;0,3120784752693171;0,34435897420162964;0,3622291813752208;2,0
25;10;GB3;20;1;0,3015755856598133;0,3343736811794353;0,3457496053295679;8,0
25;10;GB3;40;40;0,3912540225287499;0,4515373952827685;0,50711544607724;6,0
25;10;GB3;40;20;0,439334927702818;0,4596168017194896;0,4915952283811866;8,0
25;10;GB3;40;1;0,3629434698484701;0,3762874361975229;0,3945236589825901;0,0
25;10;GB3;60;60;0,3887593240380868;0,43508425840620246;0,495109710720539;6,0
25;10;GB3;60;30;0,349032311113862;0,3763768429798169;0,3990396273273521;6,0
25;10;GB3;60;1;0,341267598356142;0,36614818829589924;0,3852382335054815;3,0
25;10;GB3;90;90;0,4440831413276202;0,47264062326418504;0,5333735615832863;0,0
25;10;GB3;90;45;0,3680415546823494;0,3815106617070284;0,3958241971024384;1,0
25;10;GB3;90;1;0,3290948447798192;0,36825593410237906;0,3917671749307553;1,0
25;10;GB5;20;20;0,3750015865975728;0,41222525457972053;0,4308907806523934;3,0
25;10;GB5;20;10;0,3843823060028124;0,40398602162929576;0,4201255722927352;3,0
25;10;GB5;20;1;0,3730814202073095;0,39035212641280337;0,4003298287773593;8,0
25;10;GB5;40;40;0,5611705647987419;0,577398799769088;0,6077904023131077;0,0
25;10;GB5;40;20;0,5275435185695478;0,5478737734390585;0,580903805208462;4,0
25;10;GB5;40;1;0,4952790080697745;0,5025217929139116;0,5171812293614606;3,0
25;10;GB5;60;60;0,5573100103745282;0,6333828781711667;0,7097665988101504;6,0
25;10;GB5;60;30;0,5482357854037232;0,5804782456721135;0,6127202642913259;0,0
25;10;GB5;60;1;0,5518558436399867;0,5633984091435095;0,5735596348433404;0,0
25;10;GB5;90;90;0,594891539000221;0,6110866069547587;0,6259742037605418;2,0
25;10;GB5;90;45;0,5311043487316222;0,5706841013842563;0,6065453073582731;7,0
25;10;GB5;90;1;0,5526773505890386;0,5602271297278141;0,5741522779171112;0,0
25;10;GB7;20;20;0,6493311948292405;0,6775461149786048;0,7150802221469151;8,0
25;10;GB7;20;10;0,6424013653527051;0,6787126104970207;0,7167189689335364;3,0
25;10;GB7;20;1;0,61085629805065;0,6625770951196506;0,7008720391884609;5,0
25;10;GB7;40;40;0,8127452936999283;0,8672664871718967;0,894223518632252;2,0
25;10;GB7;40;20;0,8397532131018011;0,8632542998618125;0,8887527003874705;3,0
25;10;GB7;40;1;0,7992783291403629;0,8209431899714268;0,839786879853191;9,0
25;10;GB7;60;60;0,8053706465465837;0,8400428033771481;0,8742727459181409;3,0
25;10;GB7;60;30;0,8224916718395214;0,8615544739532035;0,87651283718455;1,0
25;10;GB7;60;1;0,7832589370824514;0,7954642677669266;0,8235729348477101;9,0
25;10;GB7;90;90;0,8051186017478152;0,8441569607391319;0,8716662453718574;7,0
25;10;GB7;90;45;0,7434459025462693;0,814475382475029;0,8574929257125442;9,0
