capa intermedia;bottleneck;serie;ventana;desplazamiento;peor MCC;promedio MCC;mejor MCC;mejor modelo
15;15;GB1;20;20;0,3357506969490436;0,42633717940926985;0,5460329706123277;3,0
15;15;GB1;20;10;0,3112244897959184;0,4202156603156582;0,4881612245544744;0,0
15;15;GB1;20;1;0,4073945315183811;0,45645665865140994;0,4946160908659879;0,0
15;15;GB1;40;40;0,592156525463792;0,6466273151842135;0,7551031757372435;5,0
15;15;GB1;40;20;0,6252115744062956;0,6771682149386749;0,7118059752935942;1,0
15;15;GB1;40;1;0,55283568948088;0,6277611947714807;0,6590633729893488;4,0
15;15;GB1;60;60;0,6189675500638833;0,6698250601183956;0,7270361134310223;8,0
15;15;GB1;60;30;0,6601564071170363;0,6774786550907133;0,717475376597258;2,0
15;15;GB1;60;1;0,6879300699384839;0,6976557929172963;0,7097633256052056;9,0
15;15;GB1;90;90;0,640899289667242;0,6535292912701315;0,6579692875245327;0,0
15;15;GB1;90;45;0,7491283194892023;0,7491283194892022;0,7491283194892023;0,0
15;15;GB1;90;1;0,6910108778757554;0,7050933018668278;0,7269354288733889;9,0
15;15;GB2;20;20;0,5324319356451861;0,5468370390353885;0,585875788774089;9,0
15;15;GB2;20;10;0,4449692854118134;0,4661578931120275;0,4780566864306144;0,0
15;15;GB2;20;1;0,4041511954056718;0,4408964227708497;0,4671153298827124;5,0
15;15;GB2;40;40;0,6631578947368421;0,7134493600492845;0,7534913139077175;8,0
15;15;GB2;40;20;0,6568036064483881;0,6788277934799213;0,6997319467391324;2,0
15;15;GB2;40;1;0,6171125064757449;0,6550238079200337;0,6891371644947235;8,0
15;15;GB2;60;60;0,7398746379584351;0,7754892222976072;0,7876361627126132;1,0
15;15;GB2;60;30;0,7459244150045118;0,7843257329992972;0,805237311410144;0,0
15;15;GB2;60;1;0,669166396980864;0,6937958791541489;0,7272943133433486;5,0
15;15;GB2;90;90;0,7359926957390023;0,7574523463864963;0,7969358954372102;4,0
15;15;GB2;90;45;0,6818661246903497;0,7330576122632925;0,762852893058821;0,0
15;15;GB2;90;1;0,696394629005709;0,7127380403532968;0,7281816460491448;5,0
15;15;GB3;20;20;0,3232676249994279;0,36499123965127256;0,4010211929771029;8,0
15;15;GB3;20;10;0,278684443397844;0,3090590214448553;0,34794569630522;8,0
15;15;GB3;20;1;0,2410051563705573;0,27310878889918294;0,310228504129707;5,0
15;15;GB3;40;40;0,408248290463863;0,43558829023316886;0,464139560816457;1,0
15;15;GB3;40;20;0,3919521352074859;0,43442630080467015;0,4619725186530396;1,0
15;15;GB3;40;1;0,2956193466464513;0,35650457277868014;0,3858921825522317;1,0
15;15;GB3;60;60;0,4166997328254891;0,44207480977188096;0,4649611022405023;0,0
15;15;GB3;60;30;0,3423134241138512;0,3882694032614678;0,4235975479615319;4,0
15;15;GB3;60;1;0,2402373784793754;0,35011905030901164;0,3852382335054815;2,0
15;15;GB3;90;90;0,4356814718580373;0,4603804938201833;0,4819784569862902;1,0
