unidades capa1;ratio de dropout;serie;ventana;desplazamiento;peor MCC;promedio MCC;mejor MCC;mejor modelo
20;0,2;GB1;10;10;0,2992380423978844;0,4253449773205573;0,4916441335618158;7,0
20;0,2;GB1;10;5;0,5276704785390601;0,5473157129686361;0,5847353102670921;3,0
20;0,2;GB1;10;1;0,5426389848146845;0,5697383790288846;0,5937353178041372;8,0
20;0,2;GB1;20;20;0,3056549445507989;0,4253524524794051;0,5732658804790174;3,0
20;0,2;GB1;20;10;0,4536121691516019;0,5467367724658885;0,6119049205409901;0,0
20;0,2;GB1;20;1;0,6146188403061478;0,6371235919516977;0,6776213241869917;6,0
20;0,2;GB1;40;40;0,3695247192501502;0,587335383948355;0,6685087748499449;1,0
20;0,2;GB1;40;20;0,417664514659141;0,5650501354643616;0,6546869804137415;5,0
20;0,2;GB1;40;1;0,6843391691355147;0,7548402686206719;0,8135639216845562;0,0
20;0,2;GB1;60;60;0,2938591757332791;0,4304493972881186;0,612587165093673;8,0
20;0,2;GB1;60;30;0,4643190131249083;0,5664755097942248;0,6528243287912883;8,0
20;0,2;GB1;60;1;0,6840334802833749;0,7315913482645839;0,7763841679303268;1,0
20;0,2;GB1;90;90;0,2814324149848489;0,39353585360670224;0,489665934360077;0,0
20;0,2;GB1;90;45;0,4279410834316716;0,5289600322643913;0,6826082562037682;5,0
20;0,2;GB1;90;1;0,801745212003135;0,8124324774509148;0,8270338015344378;2,0
20;0,2;GB2;10;10;0,5522038919550818;0,6386996536061058;0,7089320255990433;5,0
20;0,2;GB2;10;5;0,6684563294246658;0,6900311986287365;0,7066013845124725;1,0
20;0,2;GB2;10;1;0,6741947242134221;0,6931700876267697;0,7177293751540381;1,0
20;0,2;GB2;20;20;0,5677731673582296;0,6292826270477827;0,6777885115714662;8,0
20;0,2;GB2;20;10;0,62502847461426;0,6709395666719261;0,7064382050317346;5,0
20;0,2;GB2;20;1;0,7007896001388951;0,7221239971607011;0,738179311033421;1,0
20;0,2;GB2;40;40;0,4975977742563127;0,5697547557028569;0,6545048965018744;9,0
20;0,2;GB2;40;20;0,4734189979869412;0,5997034013482155;0,6917636796059894;7,0
20;0,2;GB2;40;1;0,6616876277901784;0,7139683632832945;0,7381384161074113;2,0
20;0,2;GB2;60;60;0,3607223865176128;0,46023208727527265;0,6058747392589158;5,0
20;0,2;GB2;60;30;0,4675692376354767;0,5573381427279323;0,6291082430533855;7,0
20;0,2;GB2;60;1;0,7117677348681023;0,725059536416629;0,7372602675580836;3,0
20;0,2;GB2;90;90;0,3059345004389624;0,4633112193382846;0,6016685981121735;7,0
20;0,2;GB2;90;45;0,5274028669206653;0,622333162356916;0,6593690462381327;2,0
20;0,2;GB2;90;1;0,7377320709529496;0,7590429693401283;0,7698814185561523;2,0
20;0,2;GB3;10;10;0,3176608218299881;0,38301098022600316;0,4247966363393881;9,0
20;0,2;GB3;10;5;0,3291243885493686;0,36036389352010245;0,4083894440674564;3,0
20;0,2;GB3;10;1;0,3941155487818503;0,41693538209923797;0,4369119282884723;7,0
20;0,2;GB3;20;20;0,4209360190030097;0,47311444675625225;0,5052023920960574;7,0
20;0,2;GB3;20;10;0,453410319373322;0,49424575446365926;0,5145624471701775;4,0
20;0,2;GB3;20;1;0,4720615049997497;0,4829853551265444;0,4999385310666901;7,0
20;0,2;GB3;40;40;0,4040779277882231;0,46439608893283335;0,50711544607724;2,0
20;0,2;GB3;40;20;0,4311888598357901;0,45752232333625564;0,4822568727361069;8,0
20;0,2;GB3;40;1;0,4257565997203181;0,44268788549998667;0,4711773227139329;0,0
20;0,2;GB3;60;60;0,3697077992856429;0,4320060904080797;0,5052381162343271;1,0
20;0,2;GB3;60;30;0,2878802837992253;0,31758645103315;0,3663505485644781;7,0
20;0,2;GB3;60;1;0,4201314898678429;0,4358976972803748;0,4555025697284264;1,0
20;0,2;GB3;90;90;0,2799397949431789;0,3625686993137426;0,4352322579946033;1,0
20;0,2;GB3;90;45;0,263334616657966;0,3351261324337297;0,3696010610576525;8,0
20;0,2;GB3;90;1;0,4085023822215472;0,42531479501391445;0,4384245313145458;9,0
20;0,2;GB5;10;10;0,5586602742695461;0,5745856815956204;0,6008068223973991;7,0
20;0,2;GB5;10;5;0,5798817240791253;0,5915860740301933;0,5998580104051772;5,0
20;0,2;GB5;10;1;0,576109272571987;0,593989828602295;0,6041355082355323;0,0
20;0,2;GB5;20;20;0,5027734726323692;0,5638358655813442;0,5929886865574858;3,0
20;0,2;GB5;20;10;0,5784097088944129;0,59666609922873;0,6174765433083269;9,0
20;0,2;GB5;20;1;0,6029900307833325;0,6218701240156558;0,6340365421856734;3,0
20;0,2;GB5;40;40;0,4362276442628539;0,5006536855268839;0,5637838074281374;9,0
20;0,2;GB5;40;20;0,4500087558154829;0,5218571700902012;0,577238720939261;1,0
20;0,2;GB5;40;1;0,6040657881589693;0,6261061494792448;0,6388600271550483;1,0
20;0,2;GB5;60;60;0,4719189485840006;0,5184813297022164;0,5548717156937909;9,0
20;0,2;GB5;60;30;0,4720189328659603;0,5023981481800418;0,5386129923058058;6,0
20;0,2;GB5;60;1;0,6015546801353838;0,6194760507601318;0,6297360171755919;0,0
20;0,2;GB5;90;90;0,3753501400560224;0,432695420213182;0,5150304198874093;3,0
20;0,2;GB5;90;45;0,3129914799718634;0,4011960037987875;0,4834920865065021;4,0
20;0,2;GB5;90;1;0,601721748248919;0,6256226935353346;0,6376244848128778;9,0
20;0,2;GB7;10;10;0,737471893156168;0,7606031515794928;0,7807101227183115;6,0
20;0,2;GB7;10;5;0,7613038354521411;0,787863882428098;0,8036342128072955;3,0
20;0,2;GB7;10;1;0,729155239073446;0,8246847843760399;0,8663418409618734;8,0
20;0,2;GB7;20;20;0,7537155710691696;0,7932506217964288;0,8382474222144269;1,0
20;0,2;GB7;20;10;0,8162976412022301;0,840978855665625;0,8557346586293478;3,0
20;0,2;GB7;20;1;0,856495133382317;0,8725926399884443;0,8938348718074646;0,0
20;0,2;GB7;40;40;0,7904933457457842;0,8105871590050487;0,8327792848570383;9,0
20;0,2;GB7;40;20;0,8314214542369656;0,8537482306345334;0,8717884221629131;3,0
20;0,2;GB7;40;1;0,917444202337483;0,9341453189345147;0,950722859887122;2,0
20;0,2;GB7;60;60;0,7231313369977227;0,7978969821260001;0,8488983958188212;0,0
20;0,2;GB7;60;30;0,8458980838082634;0,8724549711873125;0,8892396568928373;0,0
20;0,2;GB7;60;1;0,925190498220498;0,9451825814938026;0,9573166954743938;8,0
20;0,2;GB7;90;90;0,7991604390905542;0,8358856680906884;0,8723194579022918;0,0
20;0,2;GB7;90;45;0,877700044108585;0,9062618784718964;0,9370858500979694;6,0
20;0,2;GB7;90;1;0,9428989532558189;0,9550990297517661;0,9649542802229746;6,0
20;0,2;GB10;10;10;0,5149271130190799;0,5353652658921881;0,5446473831904631;5,0
20;0,2;GB10;10;5;0,5133451079394941;0,5338293977005131;0,5438004491614643;0,0
20;0,2;GB10;10;1;0,5872817676385995;0,6176637424497524;0,6339025913259528;4,0
20;0,2;GB10;20;20;0,5492471291044865;0,5726455304549528;0,5879426452104618;9,0
20;0,2;GB10;20;10;0,579750641037564;0,5971578174644281;0,6199778919406855;4,0
20;0,2;GB10;20;1;0,6155061910721961;0,6341505792431678;0,6430465091650839;0,0
20;0,2;GB10;40;40;0,47895976530312;0,5424102629270537;0,6029010042109745;0,0
20;0,2;GB10;40;20;0,5394464361424982;0,560200479564783;0,5828461963359476;9,0
20;0,2;GB10;40;1;0,5982077486436119;0,6284931873256985;0,6514997754735352;3,0
20;0,2;GB10;60;60;0,4721544908213691;0,51312928913502;0,5374225002607991;5,0
20;0,2;GB10;60;30;0,4796189307282159;0,5193468291598977;0,5728430598808038;1,0
20;0,2;GB10;60;1;0,6338060515317047;0,6467097619158967;0,6593477129349854;3,0
20;0,2;GB10;90;90;0,4288258427526816;0,49592041121858427;0,5644643458908063;4,0
20;0,2;GB10;90;45;0,4902465794644508;0,5270141002045792;0,5745855144609332;4,0
20;0,2;GB10;90;1;0,6067338383494407;0,6402679355268583;0,6641136555918848;0,0
