unidades capa1;ratio de dropout;serie;ventana;desplazamiento;peor MCC;promedio MCC;mejor MCC;mejor modelo
25;0,2;GB1;10;10;0,3246297298500348;0,43488326932748966;0,4916441335618158;0,0
25;0,2;GB1;10;5;0,5421478103411186;0,5527639526849337;0,5599415810325649;4,0
25;0,2;GB1;10;1;0,5324877353227906;0,573674231767689;0,6018303118512598;0,0
25;0,2;GB1;20;20;0,3745370165784756;0,47836109539700916;0,5732658804790174;1,0
25;0,2;GB1;20;10;0,4773156081643062;0,5464095099673155;0,6085039671897319;1,0
25;0,2;GB1;20;1;0,6159469503306606;0,6562340130701838;0,6843358880652908;1,0
25;0,2;GB1;40;40;0,4735249015764292;0,5861605390189828;0,6685087748499449;5,0
25;0,2;GB1;40;20;0,5091716702334051;0,5983514764376587;0,6772108023612833;8,0
25;0,2;GB1;40;1;0,7393393908392721;0,7846672556022887;0,8211254701409527;2,0
25;0,2;GB1;60;60;0,3576287686559324;0,44339525562847;0,5555284741070701;0,0
25;0,2;GB1;60;30;0,3646111674230252;0,5475132697072136;0,6206931111527654;7,0
25;0,2;GB1;60;1;0,70871138770743;0,7545600372159138;0,7846623478917649;2,0
25;0,2;GB1;90;90;0,2814324149848489;0,38127616984786583;0,489665934360077;3,0
25;0,2;GB1;90;45;0,3701883725309025;0,5367148360191366;0,6812847260448317;1,0
25;0,2;GB1;90;1;0,8067723516110711;0,8179947551293895;0,8259881995593256;8,0
25;0,2;GB2;10;10;0,613194864472691;0,6609552776631024;0,7053592567764219;4,0
25;0,2;GB2;10;5;0,682868566354989;0,6931604360222148;0,7074678794187763;5,0
25;0,2;GB2;10;1;0,6801984688259296;0,697594434542777;0,7193162889528943;6,0
25;0,2;GB2;20;20;0,5482799927834704;0,6002137776533376;0,6360938696608877;5,0
25;0,2;GB2;20;10;0,6548321068440037;0,6775178347086788;0,7080194189533972;5,0
25;0,2;GB2;20;1;0,6898658896201775;0,7214994988352756;0,7352345324666612;5,0
25;0,2;GB2;40;40;0,4916051440083466;0,5827799719360538;0,6354115204500369;5,0
25;0,2;GB2;40;20;0,5257524094823083;0,5783526075343791;0,6377314779113114;5,0
25;0,2;GB2;40;1;0,6724169360906929;0,7140401932765194;0,7397221106659472;5,0
25;0,2;GB2;60;60;0,4139347413107708;0,48659709741541823;0,557326333189322;8,0
25;0,2;GB2;60;30;0,4807209160642017;0,5727469062838713;0,637490429071981;4,0
25;0,2;GB2;60;1;0,7036310925530203;0,7288784717683847;0,7537951440387565;5,0
25;0,2;GB2;90;90;0,2390169625477097;0,4385599931670642;0,5305999019687823;0,0
25;0,2;GB2;90;45;0,6053145249642639;0,6220363593742382;0,6487117837053691;3,0
25;0,2;GB2;90;1;0,7256509553934198;0,7568174008112759;0,7714123029893153;2,0
25;0,2;GB3;10;10;0,3528736362483065;0,41847639811926235;0,4635305284241907;1,0
25;0,2;GB3;10;5;0,2935709550517065;0,379412548480817;0,4311137279237795;3,0
25;0,2;GB3;10;1;0,3264259721521379;0,428481757851665;0,4676484454183749;3,0
25;0,2;GB3;20;20;0,4360597289442247;0,4804371356934122;0,5068379149431977;8,0
25;0,2;GB3;20;10;0,4674979295860549;0,4940093774473449;0,5212219395868315;1,0
25;0,2;GB3;20;1;0,4704832182200613;0,482986848879999;0,4918108227581794;0,0
25;0,2;GB3;40;40;0,3941824991232007;0,4515736672213114;0,5124471060731669;0,0
25;0,2;GB3;40;20;0,4444290921589017;0,4695921606014822;0,4931370346812377;8,0
25;0,2;GB3;40;1;0,427791905697893;0,4515889046381057;0,4655073174313975;8,0
25;0,2;GB3;60;60;0,3443354660457707;0,41451576646947697;0,5052381162343271;6,0
25;0,2;GB3;60;30;0,289209254388847;0,3210168311331308;0,3385336531659512;3,0
25;0,2;GB3;60;1;0,4167548991051222;0,445944904497629;0,4751558401646436;0,0
25;0,2;GB3;90;90;0,2697500190270109;0,3665562559065509;0,4577629367867988;2,0
25;0,2;GB3;90;45;0,3136342217183902;0,3539710135902697;0,4186895844985044;2,0
25;0,2;GB3;90;1;0,4225413508183623;0,434417743118156;0,4549039304680312;2,0
25;0,2;GB5;10;10;0,5667209599064869;0,5789665290873002;0,5902865732107965;3,0
25;0,2;GB5;10;5;0,5715808403001065;0,5833092317391756;0,5992535930177181;0,0
25;0,2;GB5;10;1;0,5703059346552445;0,6001508648099112;0,6137050713662371;1,0
25;0,2;GB5;20;20;0,5162108594026856;0,5536150596024378;0,6102383383467086;1,0
