unidades capa1;ratio de dropout;serie;ventana;desplazamiento;peor MCC;promedio MCC;mejor MCC;mejor modelo
15;0,3;GB5;90;1;0,4631199205995875;0,6012600912208238;0,6393493660122251;9,0
15;0,3;GB7;10;10;0,7206056851727165;0,7448202376269693;0,7852001042393408;5,0
15;0,3;GB7;10;5;0,7302234912651072;0,7589676390271245;0,775568921039238;2,0
15;0,3;GB7;10;1;0,799619265647924;0,8182984534574848;0,8469604720990678;8,0
15;0,3;GB7;20;20;0,6976592664507414;0,7901003067903977;0,8217502041980185;6,0
15;0,3;GB7;20;10;0,7812705201802459;0,8118631171422889;0,8458574574775869;7,0
15;0,3;GB7;20;1;0,814661508900226;0,8367299537312618;0,8569093609390646;0,0
15;0,3;GB7;40;40;0,7912418037958686;0,8197977150924143;0,853472440629646;9,0
15;0,3;GB7;40;20;0,8102688955930064;0,8357940246889383;0,8574662556904963;2,0
15;0,3;GB7;40;1;0,8672095061559679;0,9095228225880669;0,937673782540167;4,0
15;0,3;GB7;60;60;0,7115136497041364;0,783800190205038;0,8361883235085718;0,0
15;0,3;GB7;60;30;0,8113406009459377;0,8694634502980225;0,8954556619452959;6,0
15;0,3;GB7;60;1;0,8945248039980296;0,927416674381673;0,9463184715763768;4,0
15;0,3;GB7;90;90;0,7709076925831826;0,8315636061110702;0,871594344828365;5,0
15;0,3;GB7;90;45;0,8405957074728586;0,9071983182088686;0,9503963377383352;6,0
15;0,3;GB7;90;1;0,8825299253799175;0,9376482743727225;0,9534103870083817;6,0
15;0,3;GB10;10;10;0,5043649526835076;0,5240228188390569;0,5453891132272612;5,0
15;0,3;GB10;10;5;0,5132964399053564;0,525544844992109;0,5430822162414631;2,0
15;0,3;GB10;10;1;0,5698069218951238;0,5902369709577454;0,6056699817956639;7,0
15;0,3;GB10;20;20;0,5490291840292805;0,5605481216788657;0,5674114561826684;6,0
15;0,3;GB10;20;10;0,5689016985796411;0,5834365644271438;0,6133722259471026;5,0
15;0,3;GB10;20;1;0,5141251573768472;0,6112659875039623;0,6298354053667354;5,0
15;0,3;GB10;40;40;0,4714431207375945;0,5431627097873433;0,5885979865580765;4,0
15;0,3;GB10;40;20;0,5268575159988426;0,5522335947781388;0,5830028791446444;6,0
15;0,3;GB10;40;1;0,58112307638105;0,6245403131388738;0,6498668469978576;2,0
15;0,3;GB10;60;60;0,4679131751576249;0,5237927872402942;0,5791009587014881;4,0
15;0,3;GB10;60;30;0,4583495821129714;0,5000185692358499;0,5365824047423142;0,0
15;0,3;GB10;60;1;0,6052957418744818;0,640232799113393;0,6671249782842531;7,0
15;0,3;GB10;90;90;0,3987972893054866;0,4809320868300058;0,5339602925809822;8,0
15;0,3;GB10;90;45;0,4739857864895547;0,5163791515618765;0,5999552403144117;3,0
15;0,3;GB10;90;1;0,5408536364841448;0,6081124723291358;0,6387091661298352;5,0
