unidades capa1;ratio de dropout;serie;ventana;desplazamiento;peor MCC;promedio MCC;mejor MCC;mejor modelo
25;0,3;GB7;20;20;0,0264043179871447;0,15424929860054543;0,3085884331654686;8,0
25;0,3;GB7;20;10;0,0159558326244311;0,1493723563489356;0,3161925267471601;4,0
25;0,3;GB7;20;1;0,0038185383485745;0,1491563381195678;0,3422909925903415;1,0
25;0,3;GB7;40;40;0,031453893425497;0,16978089448072545;0,3008937607820972;7,0
25;0,3;GB7;40;20;0,0;0,10953880090924521;0,2445550020254063;8,0
25;0,3;GB7;40;1;0,0;0,10949550644701134;0,2068923075239665;8,0
25;0,3;GB7;60;60;0,0646493856985342;0,166417002474954;0,253506004769066;2,0
25;0,3;GB7;60;30;0,0840313058122696;0,15916807058779434;0,2295715100041022;4,0
25;0,3;GB7;60;1;0,0207854397860399;0,10528713209144791;0,2013756585998314;8,0
25;0,3;GB7;90;90;0,0;0,1870733345033898;0,2728722394525551;0,0
25;0,3;GB7;90;45;0,0714285714285714;0,1305288990924433;0,233815533856152;5,0
25;0,3;GB7;90;1;0,0054185919319948;0,09542476777867677;0,2117826530930201;1,0
25;0,3;GB10;10;10;0,000118410459705;0,13584362278988832;0,2383733713903088;7,0
25;0,3;GB10;10;5;0,0264288893057315;0,10147234669703113;0,2111239277438628;1,0
25;0,3;GB10;10;1;0,0230971192964773;0,11961276709592394;0,1908303342066887;6,0
25;0,3;GB10;20;20;0,0369201288154243;0,1310687171474964;0,2400812619834465;7,0
25;0,3;GB10;20;10;0,0082788345702759;0,0964957825322494;0,1889454326852773;0,0
25;0,3;GB10;20;1;0,0116278465817532;0,13460186399558013;0,2092506030820507;7,0
25;0,3;GB10;40;40;0,0373475685614268;0,14866000097496168;0,2562865133798561;1,0
25;0,3;GB10;40;20;0,0419750521149638;0,11808957763437315;0,192391653219339;4,0
25;0,3;GB10;40;1;0,016186586360846;0,08864587987785497;0,237454088890768;5,0
25;0,3;GB10;60;60;0,0476901184531836;0,16059499904658936;0,2825423149157812;6,0
25;0,3;GB10;60;30;0,0337027533725533;0,0995811894895759;0,1615644712917914;5,0
25;0,3;GB10;60;1;0,0279045381263916;0,08021978375194053;0,1975165664783078;6,0
25;0,3;GB10;90;90;0,0594014231802793;0,14175908488967287;0,2420089555020589;6,0
25;0,3;GB10;90;45;0,0389092876032824;0,13674420727597578;0,2277851430004194;2,0
25;0,3;GB10;90;1;0,0213406991161662;0,08608781147687146;0,1599015707643365;7,0
