unidades capa1;unidades capa2;ratio de dropout;serie;ventana;desplazamiento;peor MCC;promedio MCC;mejor MCC;mejor modelo
25;15;0,3;Simple-1-1P;5;5;0,9787209698591858;0,9787209698591857;0,9787209698591858;0,0
25;15;0,3;Simple-1-1P;5;2;0,9833857084936692;0,9833857084936692;0,9833857084936692;0,0
25;15;0,3;Simple-1-1P;5;1;0,9787204979338638;0,9787204979338637;0,9787204979338638;0,0
25;15;0,3;Simple-1-1P;10;10;0,7644969325188323;0,9272180031564746;0,9757735519733838;2,0
25;15;0,3;Simple-1-1P;10;5;0,9766867720468236;0,9766867720468235;0,9766867720468236;0,0
25;15;0,3;Simple-1-1P;10;1;0,9601584320097318;0,9712632144705603;0,9766846863905292;0,0
25;15;0,3;Simple-1-1P;20;20;0,8820918272369519;0,9208390455771299;0,9710083124552245;7,0
25;15;0,3;Simple-1-1P;20;10;0,9572246704757676;0,9686572257721325;1,0;2,0
25;15;0,3;Simple-1-1P;20;1;0,938638035668322;0,953797189281605;0,9652773116370232;7,0
25;15;0,3;Simple-1-1P;40;40;0,8164965809277261;0,9150331497537492;1,0;1,0
25;15;0,3;Simple-1-1P;40;20;0,9061507178360036;0,9585173470384134;0,981058891118368;0,0
25;15;0,3;Simple-1-1P;40;1;0,8907331119967402;0,9289752575676025;0,9546102165287046;8,0
25;15;0,3;Simple-1-1P;60;60;0,6276459144608478;0,737036766581481;0,9504639091054836;4,0
25;15;0,3;Simple-1-1P;60;30;0,7453559924999299;0,8228048951362231;0,8793421577437803;3,0
25;15;0,3;Simple-1-1P;60;1;0,7607276040280541;0,8697758784950432;0,9193874150570268;6,0
25;15;0,3;Simple-1-1P-Nois025;5;5;0,9125128703542168;0,9677690001632921;0,9787209698591858;0,0
25;15;0,3;Simple-1-1P-Nois025;5;2;0,9495290178920944;0,9682273707319682;0,9750918980292992;8,0
25;15;0,3;Simple-1-1P-Nois025;5;1;0,9570653937132702;0,9692276341648528;0,9744202054771368;1,0
25;15;0,3;Simple-1-1P-Nois025;10;10;0,7644969325188323;0,8740414979417457;0,9261249968991352;0,0
25;15;0,3;Simple-1-1P-Nois025;10;5;0,9289853059279986;0,9517993719383657;0,9766867720468236;8,0
25;15;0,3;Simple-1-1P-Nois025;10;1;0,9386434825329516;0,953702711062441;0,9648769468226944;5,0
25;15;0,3;Simple-1-1P-Nois025;20;20;0,6897489428726739;0,8162783983431405;0,9121034881575903;5,0
25;15;0,3;Simple-1-1P-Nois025;20;10;0,8695703711549787;0,8975352437046602;0,9283569624779344;2,0
25;15;0,3;Simple-1-1P-Nois025;20;1;0,905729790709662;0,9166662900411652;0,9271166384682128;9,0
25;15;0,3;Simple-1-1P-Nois025;40;40;0,6324555320336758;0,7383433068698506;0,8164965809277261;1,0
25;15;0,3;Simple-1-1P-Nois025;40;20;0,7392960871352162;0,804656658342372;0,8505425590591921;5,0
25;15;0,3;Simple-1-1P-Nois025;40;1;0,8564860239300839;0,8684850051912072;0,8820220444562514;7,0
25;15;0,3;Simple-1-1P-Nois025;60;60;0,464420364012824;0,6350754082332246;0,8000946913656627;2,0
25;15;0,3;Simple-1-1P-Nois025;60;30;0,5252964392674682;0,6763494300638278;0,7813929778469574;6,0
25;15;0,3;Simple-1-1P-Nois025;60;1;0,0;0,6819820015028765;0,7836165574583251;0,0
25;15;0,3;Simple-1-1P-Nois05;5;5;0,8660880208557604;0,8897813083911863;0,9125128703542168;3,0
25;15;0,3;Simple-1-1P-Nois05;5;2;0,8876142224147258;0,9056612690367773;0,9233992697562036;3,0
25;15;0,3;Simple-1-1P-Nois05;5;1;0,907957558537058;0,9133980505644479;0,9260371520939812;9,0
25;15;0,3;Simple-1-1P-Nois05;10;10;0,5323987270393199;0,8191684093374543;0,9006304216512446;0,0
25;15;0,3;Simple-1-1P-Nois05;10;5;0,8542421961772492;0,8797083553605013;0,9045340337332908;5,0
25;15;0,3;Simple-1-1P-Nois05;10;1;0,8894398601192568;0,8972913721244247;0,9068449410581124;5,0
25;15;0,3;Simple-1-1P-Nois05;20;20;0,5802884574739972;0,7316910185997891;0,8206518066482898;5,0
25;15;0,3;Simple-1-1P-Nois05;20;10;0,7620631571506438;0,8055791219964904;0,8395415735193005;7,0
25;15;0,3;Simple-1-1P-Nois05;20;1;0,8392998197476604;0,8503927523468479;0,861017725159868;3,0
25;15;0,3;Simple-1-1P-Nois05;40;40;0,4264014327112208;0,6144636630507513;0,7071067811865475;7,0
25;15;0,3;Simple-1-1P-Nois05;40;20;0,6250666377270433;0,6815079523799097;0,7205766921228921;0,0
25;15;0,3;Simple-1-1P-Nois05;40;1;0,7671647492752629;0,7793115455415229;0,788515232167865;4,0
25;15;0,3;Simple-1-1P-Nois05;60;60;0,4445433853329423;0,5735479176616906;0,6455022270395531;3,0
25;15;0,3;Simple-1-1P-Nois05;60;30;0,4414147946478204;0,564766357894015;0,6911482839544805;7,0
25;15;0,3;Simple-1-1P-Nois05;60;1;0,6541836297750334;0,6811740081635785;0,7012480703662981;9,0
25;15;0,3;Simple-1-1P-Nois10;5;5;0,7662224051759047;0,8073143155857275;0,8420753583206844;0,0
25;15;0,3;Simple-1-1P-Nois10;5;2;0,8315999287869387;0,8562704454717339;0,8784868413555109;6,0
25;15;0,3;Simple-1-1P-Nois10;5;1;0,8612762547572157;0,871577375913039;0,8855096971251643;2,0
25;15;0,3;Simple-1-1P-Nois10;10;10;0,5474540370762027;0,7148442637732075;0,8208918348836782;8,0
25;15;0,3;Simple-1-1P-Nois10;10;5;0,7607325212963302;0,7962968491392952;0,8158910693878249;9,0
25;15;0,3;Simple-1-1P-Nois10;10;1;0,8097950873645513;0,8275899510640121;0,8385977657188509;6,0
25;15;0,3;Simple-1-1P-Nois10;20;20;0,4981167541368988;0,6168472244562926;0,6546536707079771;2,0
25;15;0,3;Simple-1-1P-Nois10;20;10;0,6060494269975593;0,6678590243892217;0,713779919470002;9,0
25;15;0,3;Simple-1-1P-Nois10;20;1;0,7575923327099363;0,7701401246780584;0,7839348000192147;0,0
25;15;0,3;Simple-1-1P-Nois10;40;40;0,3779644730092272;0,4924509240432003;0,5940885257860046;0,0
25;15;0,3;Simple-1-1P-Nois10;40;20;0,5344626881584669;0,5744714758508321;0,6113556380725128;7,0
25;15;0,3;Simple-1-1P-Nois10;40;1;0,6945673918160347;0,7066913631309263;0,7163950688470584;3,0
25;15;0,3;Simple-1-1P-Nois10;60;60;0,3148000938676784;0,36442019549190097;0,4178554470186724;5,0
25;15;0,3;Simple-1-1P-Nois10;60;30;0,3096135760085493;0,49243799488168377;0,5912357143524084;1,0
25;15;0,3;Simple-1-1P-Nois10;60;1;0,0;0,5262332571473192;0,6108807848558466;9,0
25;15;0,3;Simple-1-1P-Nois20;5;5;0,5953133485563813;0,7343741580460722;0,7922033873296375;0,0
