unidades capa1;unidades capa2;ratio de dropout;serie;ventana;desplazamiento;peor MCC;promedio MCC;mejor MCC;mejor modelo
15;5;0,2;Simple-1-1P;5;5;0,8174659258689646;0,9429841687602794;0,9787209698591858;3,0
15;5;0,2;Simple-1-1P;5;2;0,9749946534150248;0,9833800662402362;0,9917203410379845;8,0
15;5;0,2;Simple-1-1P;5;1;0,9787204979338638;0,9791490210477061;0,9830057290722866;9,0
15;5;0,2;Simple-1-1P;10;10;0,8746327078711531;0,930629173950164;0,9757735519733838;2,0
15;5;0,2;Simple-1-1P;10;5;0,9410544745270912;0,9707573771627228;0,9766867720468236;0,0
15;5;0,2;Simple-1-1P;10;1;0,9719807322055318;0,9757438983792508;0,9790314285410178;9,0
15;5;0,2;Simple-1-1P;20;20;0,6897489428726739;0,871258871433424;0,9710083124552245;2,0
15;5;0,2;Simple-1-1P;20;10;0,8695703711549787;0,9498628202049588;0,9858048156718612;4,0
15;5;0,2;Simple-1-1P;20;1;0,945671505308294;0,9553427548761748;0,966673018104058;8,0
15;5;0,2;Simple-1-1P;40;40;0,7801894976054939;0,8968092623239983;1,0;8,0
15;5;0,2;Simple-1-1P;40;20;0,7950515853775597;0,9268005741382463;0,981058891118368;0,0
15;5;0,2;Simple-1-1P;40;1;0,9070720598113454;0,93198413168527;0,9601337355407614;5,0
15;5;0,2;Simple-1-1P;60;60;0,464420364012824;0,6960284029888506;0,8563488385776753;3,0
15;5;0,2;Simple-1-1P;60;30;0,5527707983925666;0,6878229949385304;0,8336600666661518;8,0
15;5;0,2;Simple-1-1P;60;1;0,0;0,6482485757229796;0,9021413998263538;1,0
15;5;0,2;Simple-1-1P-Nois025;5;5;0,5897208667131787;0,8982294781496801;0,957065171132202;2,0
15;5;0,2;Simple-1-1P-Nois025;5;2;0,9494675436592588;0,9631302062455813;0,9749946534150248;8,0
15;5;0,2;Simple-1-1P-Nois025;5;1;0,9570642501860772;0,9653497893380022;0,9744202054771368;9,0
15;5;0,2;Simple-1-1P-Nois025;10;10;0,5703834949701234;0,843517992909225;0,9267191631016594;4,0
15;5;0,2;Simple-1-1P-Nois025;10;5;0,8542421961772492;0,9141748986360312;0,9537037037037036;2,0
15;5;0,2;Simple-1-1P-Nois025;10;1;0,9385769995366998;0,9542054874135466;0,964878619316765;3,0
15;5;0,2;Simple-1-1P-Nois025;20;20;0,7237468644557459;0,8228727885302538;0,8820918272369519;4,0
15;5;0,2;Simple-1-1P-Nois025;20;10;0,8243404085435047;0,8529035005554005;0,913801209119392;7,0
15;5;0,2;Simple-1-1P-Nois025;20;1;0,9060474392000408;0,9143226237296508;0,9257424461038192;9,0
15;5;0,2;Simple-1-1P-Nois025;40;40;0,4714045207910317;0,6500663118542278;0,8528028654224417;1,0
15;5;0,2;Simple-1-1P-Nois025;40;20;0,6828235772705927;0,7845509273857654;0,8505425590591921;2,0
15;5;0,2;Simple-1-1P-Nois025;40;1;0,8408089950568062;0,8591536700415041;0,8835972734982505;8,0
15;5;0,2;Simple-1-1P-Nois025;60;60;0,3685138655950444;0,5358341990309011;0,8112457445926347;9,0
15;5;0,2;Simple-1-1P-Nois025;60;30;0,4006601563861923;0,5275559598835516;0,7291258890277629;9,0
15;5;0,2;Simple-1-1P-Nois025;60;1;0,0;0,6633387651092095;0,772272535738523;4,0
15;5;0,2;Simple-1-1P-Nois05;5;5;0,6877370065828721;0,8403241170766362;0,9131672941954166;9,0
15;5;0,2;Simple-1-1P-Nois05;5;2;0,8787619881934742;0,9038243045786638;0,9321379291076608;4,0
15;5;0,2;Simple-1-1P-Nois05;5;1;0,898793270235603;0,9093327098083714;0,9215625246889084;8,0
15;5;0,2;Simple-1-1P-Nois05;10;10;0,4482804291529231;0,7680280459027988;0,9006304216512446;7,0
15;5;0,2;Simple-1-1P-Nois05;10;5;0,8151254689931743;0,8426967665201927;0,879633819329724;1,0
15;5;0,2;Simple-1-1P-Nois05;10;1;0,8819087744901057;0,8919548463401978;0,8995008003896515;1,0
15;5;0,2;Simple-1-1P-Nois05;20;20;0,6546536707079771;0,7266125394874272;0,8215686315205945;2,0
15;5;0,2;Simple-1-1P-Nois05;20;10;0,6230187503685112;0,7444246595458643;0,8395415735193005;7,0
15;5;0,2;Simple-1-1P-Nois05;20;1;0,8137352813375038;0,8331157112110944;0,8493075038660477;3,0
15;5;0,2;Simple-1-1P-Nois05;40;40;0,4038227040178938;0,5620627137912357;0,7071067811865475;2,0
15;5;0,2;Simple-1-1P-Nois05;40;20;0,528395949267478;0,6265446239385254;0,7147494509564558;3,0
15;5;0,2;Simple-1-1P-Nois05;40;1;0,7632624219529606;0,7694416126161581;0,778426608068395;7,0
15;5;0,2;Simple-1-1P-Nois05;60;60;0,3131313131313131;0,46418119802527313;0,6140882486291178;3,0
15;5;0,2;Simple-1-1P-Nois05;60;30;0,3236869203725743;0,42378253191047943;0,5091750772173156;6,0
15;5;0,2;Simple-1-1P-Nois05;60;1;0,0;0,6030496705783113;0,6973406932566308;5,0
15;5;0,2;Simple-1-1P-Nois10;5;5;0,5280317771771086;0,7622468384145129;0,8420753583206844;2,0
15;5;0,2;Simple-1-1P-Nois10;5;2;0,8140753473182282;0,8463504808332021;0,8692797382024664;3,0
15;5;0,2;Simple-1-1P-Nois10;5;1;0,8374456700773449;0,8684771350010557;0,8852178482288241;3,0
15;5;0,2;Simple-1-1P-Nois10;10;10;0,5323987270393199;0,6524595320510487;0,7930860654723274;0,0
15;5;0,2;Simple-1-1P-Nois10;10;5;0,6258846670123976;0,7285908480280987;0,774172767740187;6,0
15;5;0,2;Simple-1-1P-Nois10;10;1;0,785541318708757;0,8175344534002932;0,8361383502889758;8,0
15;5;0,2;Simple-1-1P-Nois10;20;20;0,4527349601029048;0,5690975753636545;0,6897489428726739;1,0
15;5;0,2;Simple-1-1P-Nois10;20;10;0,5293441893618033;0,6179115488960317;0,7460684462529161;9,0
15;5;0,2;Simple-1-1P-Nois10;20;1;0,7456216503773218;0,7557651520304831;0,7787701738015417;9,0
15;5;0,2;Simple-1-1P-Nois10;40;40;0,4038227040178938;0,5299576220758657;0,6579490028442165;4,0
15;5;0,2;Simple-1-1P-Nois10;40;20;0,4683237596529198;0,5219015780263171;0,6054055145966811;3,0
15;5;0,2;Simple-1-1P-Nois10;40;1;0,6741271441233865;0,6905993057710412;0,706252144294341;0,0
15;5;0,2;Simple-1-1P-Nois10;60;60;0,253628636750894;0,3467440259874433;0,464420364012824;6,0
15;5;0,2;Simple-1-1P-Nois10;60;30;0,2854496128592251;0,3924663738425125;0,5222329678670935;9,0
15;5;0,2;Simple-1-1P-Nois10;60;1;0,0;0,3687184192015561;0,5938696031935339;1,0
15;5;0,2;Simple-1-1P-Nois20;5;5;0,5189842086995448;0,6574681553475303;0,7394464929119811;2,0
15;5;0,2;Simple-1-1P-Nois20;5;2;0,6147086322449008;0,7166913813455374;0,7823483658302364;9,0
15;5;0,2;Simple-1-1P-Nois20;5;1;0,7556084369964308;0,7682053355408145;0,7817412635409281;7,0
15;5;0,2;Simple-1-1P-Nois20;10;10;0,345583026143028;0,522592168004569;0,6732006867270969;2,0
15;5;0,2;Simple-1-1P-Nois20;10;5;0,5183994857442698;0,5837610699321798;0,6730186090592472;9,0
15;5;0,2;Simple-1-1P-Nois20;10;1;0,7321383447925788;0,7457183041372959;0,7579217837917389;9,0
15;5;0,2;Simple-1-1P-Nois20;20;20;0,1234731709371558;0,3243146193979576;0,4981167541368988;8,0
15;5;0,2;Simple-1-1P-Nois20;20;10;0,3542651828147858;0,42341224712742614;0,4863737722072798;0,0
15;5;0,2;Simple-1-1P-Nois20;20;1;0,5976783337819106;0,6337900099780361;0,658330814920895;8,0
15;5;0,2;Simple-1-1P-Nois20;40;40;0,1622214211307625;0,21655677461827422;0,3466876226407682;3,0
