unidades capa1;unidades capa2;ratio de dropout;serie;ventana;desplazamiento;peor MCC;promedio MCC;mejor MCC;mejor modelo
20;5;0,3;Simple-1-1P;5;5;0,7394464929119811;0,9504220031372022;0,9787209698591858;0,0
20;5;0,3;Simple-1-1P;5;2;0,9833857084936692;0,9850526350025323;0,9917203410379845;0,0
20;5;0,3;Simple-1-1P;5;1;0,9787204979338638;0,9787204979338637;0,9787204979338638;0,0
20;5;0,3;Simple-1-1P;10;10;0,8746327078711531;0,9483456651019295;0,9757735519733838;0,0
20;5;0,3;Simple-1-1P;10;5;0,9649012813540154;0,9731511248389811;0,9766867720468236;1,0
20;5;0,3;Simple-1-1P;10;1;0,9530210691528064;0,9693611230929846;0,9766846863905292;2,0
20;5;0,3;Simple-1-1P;20;20;0,7237468644557459;0,8807640684396956;0,9417249213225096;2,0
20;5;0,3;Simple-1-1P;20;10;0,8844147498778357;0,9484367235926052;0,9715480298902084;0,0
20;5;0,3;Simple-1-1P;20;1;0,9315870120969564;0,9518254590359237;0,9722498719074082;8,0
20;5;0,3;Simple-1-1P;40;40;0,74376843799781;0,8748065466835081;0,962719724682466;6,0
20;5;0,3;Simple-1-1P;40;20;0,9061507178360036;0,9491957937916942;1,0;0,0
20;5;0,3;Simple-1-1P;40;1;0,9088907296174604;0,9317910166621335;0,9509327208611208;1,0
20;5;0,3;Simple-1-1P;60;60;0,558389928096229;0,7240443770533721;1,0;9,0
20;5;0,3;Simple-1-1P;60;30;0,4218636601912039;0,7169800877890591;0,8336600666661518;2,0
20;5;0,3;Simple-1-1P;60;1;0,0;0,6826739566351268;0,9257140466370029;5,0
20;5;0,3;Simple-1-1P-Nois025;5;5;0,8426314208590941;0,9564787850165967;0,9787209698591858;2,0
20;5;0,3;Simple-1-1P-Nois025;5;2;0,9408350565718416;0,9640049721166644;0,9750918980292992;6,0
20;5;0,3;Simple-1-1P-Nois025;5;1;0,9570653937132702;0,9700988443240541;0,9744202054771368;5,0
20;5;0,3;Simple-1-1P-Nois025;10;10;0,7930860654723274;0,8762688741913994;0,9519134441995593;2,0
20;5;0,3;Simple-1-1P-Nois025;10;5;0,879633819329724;0,9264479766157733;0,9530251207255478;6,0
20;5;0,3;Simple-1-1P-Nois025;10;1;0,938580017734226;0,9503472924494668;0,9625301422617076;5,0
20;5;0,3;Simple-1-1P-Nois025;20;20;0,6546536707079771;0,7813534081925078;0,9121034881575903;3,0
20;5;0,3;Simple-1-1P-Nois025;20;10;0,8090025029836972;0,8601728197823212;0,8991560110168552;1,0
20;5;0,3;Simple-1-1P-Nois025;20;1;0,9017655646873588;0,9141081032851677;0,9273476943419288;3,0
20;5;0,3;Simple-1-1P-Nois025;40;40;0,5940885257860046;0,7356368950103922;0,8164965809277261;0,0
20;5;0,3;Simple-1-1P-Nois025;40;20;0,7392960871352162;0,7924168293978745;0,8505425590591921;6,0
20;5;0,3;Simple-1-1P-Nois025;40;1;0,8522117694257957;0,8659678230286183;0,8835972734982505;6,0
20;5;0,3;Simple-1-1P-Nois025;60;60;0,253628636750894;0,5965607228816279;0,7671227843410362;3,0
20;5;0,3;Simple-1-1P-Nois025;60;30;0,3351189247118737;0,4792935704741269;0,7246191974369568;2,0
20;5;0,3;Simple-1-1P-Nois025;60;1;0,0;0,6063455790109097;0,793973535411874;9,0
20;5;0,3;Simple-1-1P-Nois05;5;5;0,8174659258689646;0,8684289566283405;0,8901703376083788;4,0
20;5;0,3;Simple-1-1P-Nois05;5;2;0,8966643567361842;0,9109882887232562;0,9233992697562036;5,0
20;5;0,3;Simple-1-1P-Nois05;5;1;0,907957558537058;0,912051746917103;0,9215625246889084;5,0
20;5;0,3;Simple-1-1P-Nois05;10;10;0,7671509618962034;0,8322980790111497;0,9006304216512446;5,0
20;5;0,3;Simple-1-1P-Nois05;10;5;0,8024729579850113;0,8743820716280242;0,8921425711997711;0,0
20;5;0,3;Simple-1-1P-Nois05;10;1;0,887144688970495;0,8964785783704222;0,9069912546958072;3,0
20;5;0,3;Simple-1-1P-Nois05;20;20;0,6506411205713271;0,7472197498306651;0,8516306272526402;7,0
20;5;0,3;Simple-1-1P-Nois05;20;10;0,6423044194567938;0,7620721916500149;0,8230651631673171;4,0
20;5;0,3;Simple-1-1P-Nois05;20;1;0,8247383587222606;0,8432623849889674;0,8598114147587063;7,0
20;5;0,3;Simple-1-1P-Nois05;40;40;0,4264014327112208;0,5886017943233969;0,7071067811865475;1,0
20;5;0,3;Simple-1-1P-Nois05;40;20;0,396159407572673;0,6310912064568961;0,7017594292847142;8,0
20;5;0,3;Simple-1-1P-Nois05;40;1;0,7659931008833927;0,7740586737932572;0,7824258307088663;1,0
20;5;0,3;Simple-1-1P-Nois05;60;60;0,4308202184276645;0,5007020049560003;0,5683402774509769;3,0
20;5;0,3;Simple-1-1P-Nois05;60;30;0,3165571568323276;0,44296701147765916;0,6088093661673207;6,0
20;5;0,3;Simple-1-1P-Nois05;60;1;0,0;0,26513969960746825;0,6826806868899378;8,0
20;5;0,3;Simple-1-1P-Nois10;5;5;0,7394464929119811;0,7954113854484111;0,8426314208590941;1,0
20;5;0,3;Simple-1-1P-Nois10;5;2;0,8023605071410788;0,8418378523153542;0,8879053713238629;5,0
20;5;0,3;Simple-1-1P-Nois10;5;1;0,8371157161329265;0,865545984487287;0,8803267717635346;1,0
20;5;0,3;Simple-1-1P-Nois10;10;10;0,5703834949701234;0,662010324140481;0,735063226364573;1,0
20;5;0,3;Simple-1-1P-Nois10;10;5;0,656383905240774;0,7484459906845503;0,8017837257372732;1,0
20;5;0,3;Simple-1-1P-Nois10;10;1;0,8177622305480194;0,8286212382774348;0,8361383502889758;2,0
20;5;0,3;Simple-1-1P-Nois10;20;20;0,540402996133523;0,6156662148091795;0,7568115253570189;8,0
20;5;0,3;Simple-1-1P-Nois10;20;10;0,3974659104374912;0,6502778169879464;0,7778752803201914;0,0
20;5;0,3;Simple-1-1P-Nois10;20;1;0,7393224226803993;0,7630869819371002;0,7720796290593689;8,0
20;5;0,3;Simple-1-1P-Nois10;40;40;0,0;0,44526694115078547;0,5753723590625356;6,0
20;5;0,3;Simple-1-1P-Nois10;40;20;0,4683237596529198;0,5352574314956058;0,6154707126105242;7,0
20;5;0,3;Simple-1-1P-Nois10;40;1;0,6877069013960266;0,6984994261094651;0,7167492600048256;7,0
20;5;0,3;Simple-1-1P-Nois10;60;60;0,246697164489213;0,38979324474741783;0,4873773249664941;7,0
20;5;0,3;Simple-1-1P-Nois10;60;30;0,3069204242661699;0,3864172202254176;0,5044296328024895;2,0
20;5;0,3;Simple-1-1P-Nois10;60;1;0,0;0,34498198911783257;0,6157426368463602;4,0
20;5;0,3;Simple-1-1P-Nois20;5;5;0,5906906778062834;0,7239569705989002;0,766737594334756;6,0
20;5;0,3;Simple-1-1P-Nois20;5;2;0,7323962873274519;0,7733124533474847;0,7924089809545938;0,0
20;5;0,3;Simple-1-1P-Nois20;5;1;0,7556084369964308;0,770032658827991;0,8023874603949457;1,0
20;5;0,3;Simple-1-1P-Nois20;10;10;0,345583026143028;0,5317172250564408;0,6732006867270969;2,0
20;5;0,3;Simple-1-1P-Nois20;10;5;0,5388159060803247;0,5924852922875068;0,6732920016070968;4,0
20;5;0,3;Simple-1-1P-Nois20;10;1;0,7287577968606731;0,7486410389651843;0,7683602582916521;9,0
20;5;0,3;Simple-1-1P-Nois20;20;20;0,1990372988626388;0,31830442595666175;0,3684550661330846;0,0
20;5;0,3;Simple-1-1P-Nois20;20;10;0,2764103031976461;0,36322973507688433;0,509000453374337;9,0
20;5;0,3;Simple-1-1P-Nois20;20;1;0,6247602770699251;0,6532860656538576;0,6673829994599845;9,0
20;5;0,3;Simple-1-1P-Nois20;40;40;0,1013389183876279;0,18969899519388553;0,306503016916444;1,0
20;5;0,3;Simple-1-1P-Nois20;40;20;0,2034817319696222;0,27996531131024244;0,3580574370197165;9,0
20;5;0,3;Simple-1-1P-Nois20;40;1;0,4825433046217688;0,5261257771276656;0,5469059914643523;1,0
20;5;0,3;Simple-1-1P-Nois20;60;60;0,1770283348479314;0,25069921493958913;0,4411494016915296;9,0
20;5;0,3;Simple-1-1P-Nois20;60;30;0,1899342940993965;0,25535515115179647;0,3584415247108078;5,0
20;5;0,3;Simple-1-1P-Nois20;60;1;0,0;0,07330082700403714;0,3724441048878522;7,0
20;5;0,3;Simple-2P;5;5;0,986356795990827;0,9890854367926618;1,0;0,0
20;5;0,3;Simple-2P;5;2;0,9709287324998126;0,9796996975243246;0,9826218780573966;0,0
20;5;0,3;Simple-2P;5;1;0,975140982558456;0,9845680893268851;0,9945081172535548;1,0
20;5;0,3;Simple-2P;10;10;0,951940843543339;0,9776178730535843;1,0;0,0
20;5;0,3;Simple-2P;10;5;0,9599932695338964;0,9792347651645146;0,9920298402454664;9,0
20;5;0,3;Simple-2P;10;1;0,9582078199426146;0,9730378816317268;0,9839781798491488;0,0
20;5;0,3;Simple-2P;20;20;0,6727682915656485;0,9166275167072214;1,0;9,0
20;5;0,3;Simple-2P;20;10;0,9466902867158958;0,9562152270210186;0,9678716615408828;1,0
20;5;0,3;Simple-2P;20;1;0,9303441254788576;0,9523619300549271;0,9805170009897844;9,0
20;5;0,3;Simple-2P;40;40;0,4450798204457634;0,6661229264921278;0,8832092906137214;6,0
20;5;0,3;Simple-2P;40;20;0,7540338362395582;0,862609695331851;0,9404454244144118;7,0
20;5;0,3;Simple-2P;40;1;0,8850116402042502;0,9114826332312292;0,9432324710987684;5,0
20;5;0,3;Simple-2P;60;60;0,2190890230020664;0,4730970779839511;0,6368905947096641;8,0
20;5;0,3;Simple-2P;60;30;0,0;0,45589380698890547;0,715305394625383;0,0
20;5;0,3;Simple-2P;60;1;0,7456710869940301;0,8303743329351978;0,8796186522585662;3,0
20;5;0,3;Simple-2P-Nois025;5;5;0,902500454640557;0,933417724461979;0,958722255272269;7,0
20;5;0,3;Simple-2P-Nois025;5;2;0,9292669788085284;0,9454499506853871;0,9591453232900472;4,0
20;5;0,3;Simple-2P-Nois025;5;1;0,9442338776378366;0,9512911913872102;0,9555355599169691;7,0
20;5;0,3;Simple-2P-Nois025;10;10;0,8008811260402648;0,8944190665166426;0,9195303095136688;0,0
20;5;0,3;Simple-2P-Nois025;10;5;0,9031905165391646;0,9251580568569787;0,9438692984684798;6,0
20;5;0,3;Simple-2P-Nois025;10;1;0,9093448646254936;0,9282064680772271;0,9419387164563422;6,0
20;5;0,3;Simple-2P-Nois025;20;20;0,7533708035008839;0,8250018114910045;0,8951379000441158;5,0
20;5;0,3;Simple-2P-Nois025;20;10;0,8481477870860845;0,8743080004882623;0,9048174407736196;7,0
20;5;0,3;Simple-2P-Nois025;20;1;0,8848273764033977;0,8975093424110652;0,9068807699218348;3,0
20;5;0,3;Simple-2P-Nois025;40;40;0,3521892988603379;0,5339156012513704;0,7225667774740265;6,0
20;5;0,3;Simple-2P-Nois025;40;20;0,2218793207124465;0,6889233911913248;0,8504581954248784;7,0
20;5;0,3;Simple-2P-Nois025;40;1;0,806475904799106;0,8380621879251822;0,8607123054962356;6,0
20;5;0,3;Simple-2P-Nois025;60;60;0,2310775311379828;0,37583287650597275;0,4882168763528339;8,0
20;5;0,3;Simple-2P-Nois025;60;30;0,0;0,3244825154190213;0,6053841419686364;0,0
20;5;0,3;Simple-2P-Nois025;60;1;0,7153596103434638;0,7640810735118612;0,796935897751846;4,0
20;5;0,3;Simple-2P-Nois05;5;5;0,8425875956215589;0,9104460895669557;0,9447194253938692;2,0
20;5;0,3;Simple-2P-Nois05;5;2;0,8925456537537491;0,9206927443288802;0,9352926351131516;4,0
20;5;0,3;Simple-2P-Nois05;5;1;0,915415103796112;0,9284548095482066;0,938528564742659;5,0
20;5;0,3;Simple-2P-Nois05;10;10;0,7657444542346193;0,8461479021807827;0,9031905165391646;9,0
20;5;0,3;Simple-2P-Nois05;10;5;0,8607746250497459;0,891150781953789;0,9195303095136688;9,0
20;5;0,3;Simple-2P-Nois05;10;1;0,8977003724471692;0,9077398465201958;0,9221577323053628;7,0
20;5;0,3;Simple-2P-Nois05;20;20;0,6006574404678267;0,7252283029605798;0,805391538947655;6,0
20;5;0,3;Simple-2P-Nois05;20;10;0,6609488820598722;0,77724649993036;0,8225327481417388;1,0
20;5;0,3;Simple-2P-Nois05;20;1;0,8199153458754482;0,8493095359671337;0,868612164887699;1,0
20;5;0,3;Simple-2P-Nois05;40;40;0,2695157545269252;0,4589646145726827;0,6180642325727469;3,0
20;5;0,3;Simple-2P-Nois05;40;20;0,2930672315512313;0,5713228423187175;0,7540338362395582;0,0
20;5;0,3;Simple-2P-Nois05;40;1;0,7350594786830645;0,7676449025036153;0,7848583159565499;5,0
20;5;0,3;Simple-2P-Nois05;60;60;0,1044465935734187;0,3134918670382647;0,4149384448848748;0,0
20;5;0,3;Simple-2P-Nois05;60;30;0,1312226647919559;0,4181402246381589;0,8072971519066512;5,0
