unidades capa1;unidades capa2;ratio de dropout;serie;ventana;desplazamiento;peor MCC;promedio MCC;mejor MCC;mejor modelo
25;10;0,2;Simple-1-1P;5;5;0,957065171132202;0,9765553899864875;0,9787209698591858;0,0
25;10;0,2;Simple-1-1P;5;2;0,9833857084936692;0,9833857084936692;0,9833857084936692;0,0
25;10;0,2;Simple-1-1P;5;1;0,9744202054771368;0,9778604394425183;0,9787204979338638;2,0
25;10;0,2;Simple-1-1P;10;10;0,735063226364573;0,9317971315499787;0,9757735519733838;0,0
25;10;0,2;Simple-1-1P;10;5;0,9649012813540154;0,9755082229775429;0,9766867720468236;0,0
25;10;0,2;Simple-1-1P;10;1;0,9625301422617076;0,9696106183869413;0,9766846863905292;1,0
25;10;0,2;Simple-1-1P;20;20;0,7890763647670371;0,911322939679744;1,0;1,0
25;10;0,2;Simple-1-1P;20;10;0,9428294945240804;0,9629329935708159;0,9858048156718612;4,0
25;10;0,2;Simple-1-1P;20;1;0,9344095704279458;0,9456607763924405;0,9624840738259092;6,0
25;10;0,2;Simple-1-1P;40;40;0,7801894976054939;0,8932277001435525;1,0;7,0
25;10;0,2;Simple-1-1P;40;20;0,8875800856756891;0,9435744128686137;0,981058891118368;2,0
25;10;0,2;Simple-1-1P;40;1;0,8780575919577591;0,929191785050796;0,964743526350616;8,0
25;10;0,2;Simple-1-1P;60;60;0,5956833971812706;0,8046398109651965;0,9504639091054836;0,0
25;10;0,2;Simple-1-1P;60;30;0,5091750772173156;0,723715920957505;0,90267093384844;7,0
25;10;0,2;Simple-1-1P;60;1;0,0;0,7797420712017529;0,9464901892171552;8,0
25;10;0,2;Simple-1-1P-Nois025;5;5;0,9350057795865552;0,9571722171843348;0,9787209698591858;5,0
25;10;0,2;Simple-1-1P-Nois025;5;2;0,9408350565718416;0,9699429978669268;0,9750918980292992;7,0
25;10;0,2;Simple-1-1P-Nois025;5;1;0,961426885268018;0,9696660655442783;0,9744202054771368;0,0
25;10;0,2;Simple-1-1P-Nois025;10;10;0,8209220690651828;0,895365452059058;0,9267191631016594;3,0
25;10;0,2;Simple-1-1P-Nois025;10;5;0,8924211683499806;0,9445325580664703;0,9766867720468236;5,0
25;10;0,2;Simple-1-1P-Nois025;10;1;0,936185729569746;0,9523348238485869;0,9696234633498936;0,0
25;10;0,2;Simple-1-1P-Nois025;20;20;0,7944613465542746;0,8346535078708252;0,8820918272369519;2,0
25;10;0,2;Simple-1-1P-Nois025;20;10;0,8243404085435047;0,8855962182849655;0,9283569624779344;0,0
25;10;0,2;Simple-1-1P-Nois025;20;1;0,9003365811711123;0,9131359344371186;0,9270525993991774;9,0
25;10;0,2;Simple-1-1P-Nois025;40;40;0,6324555320336758;0,7416371730900149;0,8528028654224417;0,0
25;10;0,2;Simple-1-1P-Nois025;40;20;0,7392960871352162;0,7785508166217683;0,8690481892534816;3,0
25;10;0,2;Simple-1-1P-Nois025;40;1;0,8508396717754649;0,8657009824402795;0,8813118892310018;4,0
25;10;0,2;Simple-1-1P-Nois025;60;60;0,4178554470186724;0,636476428444964;0,7671227843410362;0,0
25;10;0,2;Simple-1-1P-Nois025;60;30;0,3504711570456847;0,6540164236525796;0,804448908966907;8,0
25;10;0,2;Simple-1-1P-Nois025;60;1;0,0;0,6069284220879875;0,7930340916461205;8,0
25;10;0,2;Simple-1-1P-Nois05;5;5;0,8420753583206844;0,8873879856945057;0,9125128703542168;1,0
25;10;0,2;Simple-1-1P-Nois05;5;2;0,8966643567361842;0,9109934473570156;0,9233742942795432;1,0
25;10;0,2;Simple-1-1P-Nois05;5;1;0,907957558537058;0,9143640558670587;0,9260609190761936;4,0
25;10;0,2;Simple-1-1P-Nois05;10;10;0,7929074843354966;0,8449941355666291;0,9006304216512446;7,0
25;10;0,2;Simple-1-1P-Nois05;10;5;0,8413472342257541;0,873438298479817;0,8921425711997711;5,0
25;10;0,2;Simple-1-1P-Nois05;10;1;0,8846428253126531;0,8947858684009768;0,904526412850298;8,0
25;10;0,2;Simple-1-1P-Nois05;20;20;0,6897489428726739;0,7627133590685877;0,8206518066482898;8,0
25;10;0,2;Simple-1-1P-Nois05;20;10;0,7620631571506438;0,7962659016173299;0,8230651631673171;4,0
25;10;0,2;Simple-1-1P-Nois05;20;1;0,8381982873005596;0,8505325203494435;0,8577873349370103;3,0
25;10;0,2;Simple-1-1P-Nois05;40;40;0,4714045207910317;0,6497972252782647;0,7801894976054939;3,0
25;10;0,2;Simple-1-1P-Nois05;40;20;0,5902811865641941;0,6534452289970207;0,7392960871352162;2,0
25;10;0,2;Simple-1-1P-Nois05;40;1;0,7621685461347638;0,7748523354943504;0,7848632843892728;1,0
25;10;0,2;Simple-1-1P-Nois05;60;60;0,3379631847096873;0,5372662589407736;0,7058891543857989;7,0
25;10;0,2;Simple-1-1P-Nois05;60;30;0,4516996667538602;0,5621089836541178;0,659832884433199;2,0
25;10;0,2;Simple-1-1P-Nois05;60;1;0,0;0,6107379132087157;0,7043763349481843;4,0
25;10;0,2;Simple-1-1P-Nois10;5;5;0,6737353314349321;0,8081451599126244;0,8426314208590941;4,0
25;10;0,2;Simple-1-1P-Nois10;5;2;0,831800013933892;0,8564833531368705;0,8695391648263243;5,0
25;10;0,2;Simple-1-1P-Nois10;5;1;0,8469679618487547;0,8713428717617573;0,903385039513454;1,0
25;10;0,2;Simple-1-1P-Nois10;10;10;0,6404747766372276;0,7162691450025908;0,7671509618962034;3,0
25;10;0,2;Simple-1-1P-Nois10;10;5;0,7179265298083385;0,7714157579790599;0,8017837257372732;5,0
25;10;0,2;Simple-1-1P-Nois10;10;1;0,8199385380238624;0,8291350311659855;0,8439260756263621;2,0
25;10;0,2;Simple-1-1P-Nois10;20;20;0,4981167541368988;0,6231120208829452;0,6897489428726739;0,0
25;10;0,2;Simple-1-1P-Nois10;20;10;0,6060494269975593;0,6745961534252701;0,7276779047129385;7,0
25;10;0,2;Simple-1-1P-Nois10;20;1;0,7629687866739332;0,7704067097286444;0,7776140884280394;6,0
25;10;0,2;Simple-1-1P-Nois10;40;40;0,3779644730092272;0,49846367221468524;0,6187184335382291;1,0
25;10;0,2;Simple-1-1P-Nois10;40;20;0,4450853152559735;0,5530470665414963;0,6368421915958054;1,0
25;10;0,2;Simple-1-1P-Nois10;40;1;0,6969947539931939;0,7106569598913614;0,7222069392887044;2,0
25;10;0,2;Simple-1-1P-Nois10;60;60;0,253628636750894;0,35483009282221784;0,4308202184276645;0,0
25;10;0,2;Simple-1-1P-Nois10;60;30;0,3882720707338357;0,4497685478108929;0,5449492609130661;8,0
25;10;0,2;Simple-1-1P-Nois10;60;1;0,0;0,4742997528003413;0,6338497187721196;0,0
25;10;0,2;Simple-1-1P-Nois20;5;5;0,5962629710046564;0,719800360736825;0,7662224051759047;1,0
25;10;0,2;Simple-1-1P-Nois20;5;2;0,7409244712957916;0,7760741375613935;0,8120788036980434;7,0
25;10;0,2;Simple-1-1P-Nois20;5;1;0,7556084369964308;0,7771265936845115;0,7971765643147334;2,0
25;10;0,2;Simple-1-1P-Nois20;10;10;0,4482804291529231;0,5516674677634975;0,6062911287544327;1,0
25;10;0,2;Simple-1-1P-Nois20;10;5;0,5398335593610577;0,6128845086897483;0,6730186090592472;0,0
25;10;0,2;Simple-1-1P-Nois20;10;1;0,7516295979187874;0,7593116803971413;0,7656586812332912;5,0
25;10;0,2;Simple-1-1P-Nois20;20;20;0,2072012940734434;0,35376675282386877;0,4745508165991563;0,0
25;10;0,2;Simple-1-1P-Nois20;20;10;0,3410771392034856;0,4074404333235222;0,4645151967740391;4,0
25;10;0,2;Simple-1-1P-Nois20;20;1;0,6607665261834732;0,6758733444004152;0,6981570583463236;5,0
25;10;0,2;Simple-1-1P-Nois20;40;40;0,1841149235796646;0,20786022164776372;0,2626128657194451;9,0
25;10;0,2;Simple-1-1P-Nois20;40;20;0,2827772511505894;0,33850705379186347;0,4356587022113107;4,0
25;10;0,2;Simple-1-1P-Nois20;40;1;0,5445050056098576;0,5628318027921204;0,5810556939182424;6,0
25;10;0,2;Simple-1-1P-Nois20;60;60;0,1770283348479314;0,24273086428593466;0,3148000938676784;8,0
25;10;0,2;Simple-1-1P-Nois20;60;30;0,1785419101930846;0,27115306599244454;0,3379631847096873;2,0
25;10;0,2;Simple-1-1P-Nois20;60;1;0,0763616479691236;0,330268750125593;0,4568691333966595;9,0
25;10;0,2;Simple-2P;5;5;0,986356795990827;0,9863567959908272;0,986356795990827;0,0
25;10;0,2;Simple-2P;5;2;0,9650485383226488;0,976770880668802;0,9884357090100552;2,0
25;10;0,2;Simple-2P;5;1;0,9779219321418792;0,9845690387961991;0,9917553760896274;0,0
25;10;0,2;Simple-2P;10;10;0,951940843543339;0,9808345161092161;0,9840449241720914;0,0
25;10;0,2;Simple-2P;10;5;0,9680274984166176;0,9784380884560534;0,9920298402454664;7,0
25;10;0,2;Simple-2P;10;1;0,9582078199426146;0,9711054698007879;0,9871874256789478;9,0
25;10;0,2;Simple-2P;20;20;0,8542421961772491;0,9326221433188957;0,9786573814518902;2,0
25;10;0,2;Simple-2P;20;10;0,9361641614107528;0,9572985617868811;0,978531362543998;2,0
25;10;0,2;Simple-2P;20;1;0,9345787317274948;0,948932063391626;0,9644004702379008;4,0
25;10;0,2;Simple-2P;40;40;0,5674250444370365;0,7433696989134397;0,8832092906137214;7,0
25;10;0,2;Simple-2P;40;20;0,8009121266909209;0,8755899173416483;0,9404454244144118;9,0
25;10;0,2;Simple-2P;40;1;0,910355688985075;0,9245477045081101;0,9666170016721684;6,0
25;10;0,2;Simple-2P;60;60;0,2491364395612199;0,48046296286598283;0,6752777206453653;6,0
25;10;0,2;Simple-2P;60;30;0,2538638047538967;0,6167312876829201;0,838302251865987;6,0
25;10;0,2;Simple-2P;60;1;0,7865532613166633;0,8523579013477935;0,9123012998186;5,0
25;10;0,2;Simple-2P-Nois025;5;5;0,9170262634201208;0,9420113848445423;0,958722255272269;7,0
25;10;0,2;Simple-2P-Nois025;5;2;0,9352926351131516;0,9478402165511222;0,9591453232900472;7,0
25;10;0,2;Simple-2P-Nois025;5;1;0,9442190755066991;0,9510169109871173;0,9527143731682192;0,0
25;10;0,2;Simple-2P-Nois025;10;10;0,886749562348235;0,9210580707068381;0,951940843543339;9,0
25;10;0,2;Simple-2P-Nois025;10;5;0,9113724982683152;0,928412483086791;0,9357776849657592;3,0
25;10;0,2;Simple-2P-Nois025;10;1;0,9159066329944576;0,9337912157565859;0,9420056150563594;2,0
25;10;0,2;Simple-2P-Nois025;20;20;0,7426569383840065;0,8590587049841647;0,915775417208836;4,0
25;10;0,2;Simple-2P-Nois025;20;10;0,863479512718478;0,880578801984696;0,8944383701520189;9,0
25;10;0,2;Simple-2P-Nois025;20;1;0,8830061636650695;0,8976503956180599;0,9194344790341774;9,0
25;10;0,2;Simple-2P-Nois025;40;40;0,5619057086517673;0,651782279371151;0,7225667774740265;5,0
25;10;0,2;Simple-2P-Nois025;40;20;0,6949152542372882;0,7914974658945656;0,8444899861759485;2,0
25;10;0,2;Simple-2P-Nois025;40;1;0,8259178169236295;0,8564749148727037;0,8745482876969897;3,0
25;10;0,2;Simple-2P-Nois025;60;60;0,2985561965009867;0,4276293951125855;0,5466666666666666;9,0
25;10;0,2;Simple-2P-Nois025;60;30;0,2233625316066711;0,48471303848770714;0,6730982279651284;3,0
25;10;0,2;Simple-2P-Nois025;60;1;0,7208775484504553;0,7766486652849816;0,8288540382224403;0,0
25;10;0,2;Simple-2P-Nois05;5;5;0,9163109698776988;0,9279166953131076;0,9447194253938692;1,0
25;10;0,2;Simple-2P-Nois05;5;2;0,9048981046008135;0,9201175998125055;0,941236282803324;2,0
25;10;0,2;Simple-2P-Nois05;5;1;0,927080815399592;0,9342281677459683;0,9470133049881438;0,0
25;10;0,2;Simple-2P-Nois05;10;10;0,8367227517301402;0,8896903133992595;0,9195303095136688;7,0
25;10;0,2;Simple-2P-Nois05;10;5;0,8778789395067702;0,8988504286645096;0,9195303095136688;5,0
25;10;0,2;Simple-2P-Nois05;10;1;0,8928695328857974;0,9079551639003878;0,9156433598531712;6,0
25;10;0,2;Simple-2P-Nois05;20;20;0,6727682915656485;0,7609844757081629;0,8090441963795111;6,0
25;10;0,2;Simple-2P-Nois05;20;10;0,7615173509507757;0,7963112611633729;0,8304382811675193;5,0
25;10;0,2;Simple-2P-Nois05;20;1;0,8501445711677427;0,8639732942959121;0,8729033369852957;7,0
25;10;0,2;Simple-2P-Nois05;40;40;0,3708385395436481;0,55432445941654;0,7323741852617565;5,0
25;10;0,2;Simple-2P-Nois05;40;20;0,6806444271116836;0,7481033977829707;0,7850131227019068;5,0
25;10;0,2;Simple-2P-Nois05;40;1;0,7608804619932692;0,7869175247495531;0,8039742571986916;5,0
25;10;0,2;Simple-2P-Nois05;60;60;0,2834334632263162;0,42904403058661933;0,6920456654478331;5,0
25;10;0,2;Simple-2P-Nois05;60;30;0,1804208153415404;0,5619582352879763;0,7721088435374149;5,0
25;10;0,2;Simple-2P-Nois05;60;1;0,6612104694297564;0,7150931441442167;0,7549843887388862;4,0
