unidades capa1;unidades capa2;ratio de dropout;serie;ventana;desplazamiento;peor MCC;promedio MCC;mejor MCC;mejor modelo
15;10;0,3;Simple-1-1P;5;5;0,9787209698591858;0,9787209698591857;0,9787209698591858;0,0
15;10;0,3;Simple-1-1P;5;2;0,9833857084936692;0,9867195615113953;0,9917203410379845;1,0
15;10;0,3;Simple-1-1P;5;1;0,9787204979338638;0,9787204979338637;0,9787204979338638;0,0
15;10;0,3;Simple-1-1P;10;10;0,7644969325188323;0,919573468538428;0,9757735519733838;0,0
15;10;0,3;Simple-1-1P;10;5;0,9766867720468236;0,9766867720468235;0,9766867720468236;0,0
15;10;0,3;Simple-1-1P;10;1;0,9696234633498936;0,9736258795212871;0,9766846863905292;4,0
15;10;0,3;Simple-1-1P;20;20;0,6182551109690743;0,8580865167068179;0,9710083124552245;6,0
15;10;0,3;Simple-1-1P;20;10;0,8546153371267735;0,9396163860990414;0,9858048156718612;0,0
15;10;0,3;Simple-1-1P;20;1;0,9400461128120312;0,9546375062891052;0,9652773116370232;8,0
15;10;0,3;Simple-1-1P;40;40;0,7801894976054939;0,8821197476298159;0,962719724682466;0,0
15;10;0,3;Simple-1-1P;40;20;0,8135579788518505;0,939875417417104;0,981058891118368;2,0
15;10;0,3;Simple-1-1P;40;1;0,8889206949356261;0,9285373270904567;0,9546102165287046;8,0
15;10;0,3;Simple-1-1P;60;60;0,5091750772173156;0,7565887796766659;0,9504639091054836;9,0
15;10;0,3;Simple-1-1P;60;30;0,5091750772173156;0,71158571950769;0,8563488385776753;4,0
15;10;0,3;Simple-1-1P;60;1;0,831435502957373;0,8828244788260209;0,9296836705579156;4,0
15;10;0,3;Simple-1-1P-Nois025;5;5;0,9131672941954166;0,9528378634912406;0,9787209698591858;5,0
15;10;0,3;Simple-1-1P-Nois025;5;2;0,9412266557211312;0,968235260738434;0,9833857084936692;2,0
15;10;0,3;Simple-1-1P-Nois025;5;1;0,9570642501860772;0,9696695438942401;0,9787204979338638;1,0
15;10;0,3;Simple-1-1P-Nois025;10;10;0,8209220690651828;0,8691561878360579;0,9261249968991352;2,0
15;10;0,3;Simple-1-1P-Nois025;10;5;0,4375949744936837;0,8615320440800603;0,965019123671494;2,0
15;10;0,3;Simple-1-1P-Nois025;10;1;0,9337694925302794;0,9501089661504443;0,9648981977304306;8,0
15;10;0,3;Simple-1-1P-Nois025;20;20;0,7237468644557459;0,8165665428834201;0,8820918272369519;2,0
