unidades capa1;unidades capa2;ratio de dropout;serie;ventana;desplazamiento;peor MCC;promedio MCC;mejor MCC;mejor modelo
20;15;0,3;Simple-1-1P;5;5;0,9787209698591858;0,9787209698591857;0,9787209698591858;0,0
20;15;0,3;Simple-1-1P;5;2;0,9833857084936692;0,9850526350025323;0,9917203410379845;1,0
20;15;0,3;Simple-1-1P;5;1;0,9787204979338638;0,9795760581336654;0,9872760999318811;9,0
20;15;0,3;Simple-1-1P;10;10;0,7930860654723274;0,9195987515449329;0,9757735519733838;7,0
20;15;0,3;Simple-1-1P;10;5;0,9530251207255478;0,9743119010555128;0,9883852041478014;2,0
20;15;0,3;Simple-1-1P;10;1;0,9625301422617076;0,971503580893471;0,9766846863905292;1,0
20;15;0,3;Simple-1-1P;20;20;0,5802884574739972;0,8636514852966621;0,9417249213225096;4,0
20;15;0,3;Simple-1-1P;20;10;0,9428294945240804;0,9658115044707074;0,9715480298902084;2,0
20;15;0,3;Simple-1-1P;20;1;0,9400461128120312;0,9553423539363044;0,9680681226377008;6,0
20;15;0,3;Simple-1-1P;40;40;0,67005939426049;0,8529431675099601;0,962719724682466;8,0
20;15;0,3;Simple-1-1P;40;20;0,9061507178360036;0,9416804405725884;1,0;4,0
20;15;0,3;Simple-1-1P;40;1;0,9143509117557846;0,9367440632410888;0,9546102165287046;1,0
20;15;0,3;Simple-1-1P;60;60;0,5091750772173156;0,7126154490223309;0,90267093384844;4,0
20;15;0,3;Simple-1-1P;60;30;0,7022658954514522;0,8010247693462507;0,90267093384844;0,0
20;15;0,3;Simple-1-1P;60;1;0,8366465332800238;0,874225323036069;0,9060417944936056;0,0
20;15;0,3;Simple-1-1P-Nois025;5;5;0,9350057795865552;0,9658345366751284;0,9787209698591858;2,0
20;15;0,3;Simple-1-1P-Nois025;5;2;0,9504841549295776;0,9691580586199656;0,9749946534150248;0,0
20;15;0,3;Simple-1-1P-Nois025;5;1;0,9615118313071904;0,9696721913553599;0,9787204979338638;8,0
20;15;0,3;Simple-1-1P-Nois025;10;10;0,7930860654723274;0,8735533741873963;0,9267191631016594;1,0
20;15;0,3;Simple-1-1P-Nois025;10;5;0,9410544745270912;0,951822929772303;0,965019123671494;7,0
20;15;0,3;Simple-1-1P-Nois025;10;1;0,9289794089377584;0,9486677760404192;0,9648981977304306;1,0
20;15;0,3;Simple-1-1P-Nois025;20;20;0,7237468644557459;0,8538509444421682;0,9422799422799424;0,0
20;15;0,3;Simple-1-1P-Nois025;20;10;0,8384122808179834;0,8648437029348772;0,8991560110168552;0,0
20;15;0,3;Simple-1-1P-Nois025;20;1;0,8971975498218476;0,9145722411893645;0,9270804137872616;2,0
20;15;0,3;Simple-1-1P-Nois025;40;40;0,67005939426049;0,7509305001182485;0,8164965809277261;0,0
20;15;0,3;Simple-1-1P-Nois025;40;20;0,7339091584928926;0,7981133940372297;0,8505425590591921;9,0
20;15;0,3;Simple-1-1P-Nois025;40;1;0,8508289434828836;0,8683835420248874;0,8894319816425962;8,0
20;15;0,3;Simple-1-1P-Nois025;60;60;0,4308202184276645;0,6327049937304156;0,8563488385776753;9,0
20;15;0,3;Simple-1-1P-Nois025;60;30;0,4615901649153568;0,6757238917593613;0,8513828126070514;9,0
20;15;0,3;Simple-1-1P-Nois025;60;1;0,7447545322556152;0,7635366234032646;0,7877060800766582;4,0
20;15;0,3;Simple-1-1P-Nois05;5;5;0,8174659258689646;0,891674657082804;0,9350057795865552;7,0
20;15;0,3;Simple-1-1P-Nois05;5;2;0,8966520938163055;0,9074497459054157;0,9233742942795432;5,0
20;15;0,3;Simple-1-1P-Nois05;5;1;0,907957558537058;0,9111382115050726;0,9170460170003024;9,0
20;15;0,3;Simple-1-1P-Nois05;10;10;0,6062911287544327;0,8138827068890547;0,9006304216512446;4,0
20;15;0,3;Simple-1-1P-Nois05;10;5;0,8542821429703302;0,8727911106120775;0,9045340337332908;5,0
20;15;0,3;Simple-1-1P-Nois05;10;1;0,8870502778438869;0,8947750988792376;0,9068449410581124;4,0
20;15;0,3;Simple-1-1P-Nois05;20;20;0,5802884574739972;0,7044141936720016;0,7890763647670371;3,0
20;15;0,3;Simple-1-1P-Nois05;20;10;0,6932926522752332;0,7701241672007878;0,8695703711549787;1,0
20;15;0,3;Simple-1-1P-Nois05;20;1;0,8356746788610507;0,8482583479819599;0,8575658119387745;6,0
20;15;0,3;Simple-1-1P-Nois05;40;40;0,3244428422615251;0,5971861748560594;0,732292093352318;4,0
20;15;0,3;Simple-1-1P-Nois05;40;20;0,5555779002265839;0,6559573046224021;0,7147494509564558;2,0
20;15;0,3;Simple-1-1P-Nois05;40;1;0,7680653520808931;0,7773257961038467;0,784508969114266;4,0
20;15;0,3;Simple-1-1P-Nois05;60;60;0,4421944389955993;0,5579947848315323;0,7525489793561388;0,0
20;15;0,3;Simple-1-1P-Nois05;60;30;0,4496003248891755;0,5316720001300487;0,6532108592823811;0,0
20;15;0,3;Simple-1-1P-Nois05;60;1;0,5944520275683831;0,6713616606139976;0,7051627406454866;4,0
20;15;0,3;Simple-1-1P-Nois10;5;5;0,7922033873296375;0,8248766532698035;0,8660880208557604;0,0
20;15;0,3;Simple-1-1P-Nois10;5;2;0,8315999287869387;0,8461542921361058;0,860871882570643;4,0
20;15;0,3;Simple-1-1P-Nois10;5;1;0,8471805509143256;0,8690586316973098;0,8941819488797288;7,0
