capa intermedia;bottleneck;promedio MCC general;promedio MCC (GB1);mejor MCC (GB1);promedio MCC (GB2);mejor MCC (GB2);promedio MCC (GB3);mejor MCC (GB3);promedio MCC (GB5);mejor MCC (GB5);promedio MCC (GB7);mejor MCC (GB7);promedio MCC (GB10);mejor MCC (GB10)
25;15;0,1650686904954593;0,07706243822609109;0,1226907915876864;0,1874999700292602;0,2693826989758944;0,10940570274972483;0,1506277009799397;0,2228542116498893;0,2761004201806739;0,21420410199540527;0,2475041019247457;0,17938571832238515;0,2494515830634024
