unidades capa1;unidades capa2;ratio de dropout;promedio MCC general;promedio MCC (GB1);mejor MCC (GB1);promedio MCC (GB2);mejor MCC (GB2);promedio MCC (GB3);mejor MCC (GB3);promedio MCC (GB5);mejor MCC (GB5);promedio MCC (GB7);mejor MCC (GB7);promedio MCC (GB10);mejor MCC (GB10)
25;10;0,2;0,11802959063758744;0,09533118901584842;0,1572580172583919;0,1490651502561691;0,2341281833168714;0,07895874671636;0,1341817072733723;0,14700371758560465;0,1980006670558815;0,13048040051812568;0,1762842098180327;0,10733833973341685;0,1482501978900899
