unidades capa1;unidades capa2;ratio de dropout;serie;ventana;desplazamiento;peor MCC;promedio MCC;mejor MCC;mejor modelo
20;5;0,3;GB1;10;10;0,3865082445082298;0,46757849337326524;0,5472914605071261;7,0
20;5;0,3;GB1;10;5;0,5576850243266874;0,5762339583077594;0,6092843048898524;6,0
20;5;0,3;GB1;10;1;0,598501569621193;0,6364794918257246;0,7492641630717854;2,0
20;5;0,3;GB1;20;20;0,3223104388568005;0,4380161236231507;0,5348672845395284;6,0
20;5;0,3;GB1;20;10;0,4759507965532646;0,5454144822887662;0,5958438476179614;7,0
20;5;0,3;GB1;20;1;0,6140271194879235;0,7086230414383324;0,768632721083799;4,0
20;5;0,3;GB1;40;40;0,3026303095379579;0,502142016519212;0,6685087748499449;6,0
20;5;0,3;GB1;40;20;0,3925146587977928;0,5519663107661926;0,5988840903423737;7,0
20;5;0,3;GB1;40;1;0,4744269002618613;0,6997159857643818;0,7598693583324092;0,0
20;5;0,3;GB1;60;60;0,2723069484076272;0,396986600295301;0,5108989866967442;0,0
20;5;0,3;GB1;60;30;0,2901905000440046;0,5157761165513188;0,6544072268942437;0,0
20;5;0,3;GB1;60;1;0,6797315159858356;0,7156268806119951;0,7433628747554449;0,0
20;5;0,3;GB1;90;90;0,2814324149848489;0,42948379728631236;0,5667069553230909;5,0
20;5;0,3;GB1;90;45;0,2132464430513331;0,48700766617234426;0,6812847260448317;8,0
20;5;0,3;GB1;90;1;0,7811556731843028;0,8053526183335882;0,8241633242965956;8,0
20;5;0,3;GB2;10;10;0,6063848171888531;0,6694189498750077;0,7009587680231777;3,0
20;5;0,3;GB2;10;5;0,6575555847403717;0,680957081669269;0,7144295289371928;5,0
20;5;0,3;GB2;10;1;0,6078810689588717;0,6855735500254647;0,7575437722815219;8,0
20;5;0,3;GB2;20;20;0,5332626964966604;0,5930883281794843;0,6358606698486989;5,0
20;5;0,3;GB2;20;10;0,4674110840817257;0,620423616543631;0,7173356502355702;7,0
20;5;0,3;GB2;20;1;0,4575192978118045;0,6819606353043245;0,7414553842856587;0,0
20;5;0,3;GB2;40;40;0,4436948428860554;0,556093743436921;0,665856926723185;8,0
20;5;0,3;GB2;40;20;0,472301659082941;0,5549896246441912;0,6652845888318366;5,0
20;5;0,3;GB2;40;1;0,6779193631615688;0,7099593066842578;0,7432098743339842;9,0
20;5;0,3;GB2;60;60;0,3476431903455843;0,4783027990755361;0,6134454152771223;4,0
20;5;0,3;GB2;60;30;0,4141678890556934;0,5035776963303922;0,5719297137434334;2,0
20;5;0,3;GB2;60;1;0,5298577612779171;0,6813847204087093;0,7640227192191866;5,0
20;5;0,3;GB2;90;90;0,2505973772578141;0,4103904160462261;0,5012342237525216;7,0
