unidades capa1;unidades capa2;ratio de dropout;serie;ventana;desplazamiento;peor MCC;promedio MCC;mejor MCC;mejor modelo
25;10;0,3;GB1;10;10;0,423504723196674;0,48385062687762836;0,5741484028279777;7,0
25;10;0,3;GB1;10;5;0,5762318773725826;0,6131576005049912;0,6512320935083716;3,0
25;10;0,3;GB1;10;1;0,6479746502799105;0,7165416811663039;0,8376982312778958;0,0
25;10;0,3;GB1;20;20;0,4322201257234001;0,5089798926279686;0,5961375857468848;3,0
25;10;0,3;GB1;20;10;0,3766729729023356;0,5298887857349721;0,6286185570937122;2,0
25;10;0,3;GB1;20;1;0,5522545434640483;0,7546686109085925;0,8061907898793664;8,0
25;10;0,3;GB1;40;40;0,3748289155438123;0,4998237865304402;0,6153198492941545;7,0
25;10;0,3;GB1;40;20;0,3317253141119927;0,5640671858034444;0,6772108023612833;6,0
25;10;0,3;GB1;40;1;0,6842954246376834;0,7336763907883699;0,7862489472587098;9,0
25;10;0,3;GB1;60;60;0,2723069484076272;0,36323092204034135;0,4730722467927792;2,0
25;10;0,3;GB1;60;30;0,3556768534729039;0,47494323554212825;0,5830171120636416;0,0
25;10;0,3;GB1;60;1;0,6821984320844032;0,7485465251115035;0,7928624831044347;1,0
25;10;0,3;GB1;90;90;0,1831057001960102;0,34924582861155734;0,4516234765614019;8,0
25;10;0,3;GB1;90;45;0,3019161992658311;0,4457341093805474;0,5680482754368579;3,0
25;10;0,3;GB1;90;1;0,7908699936571686;0,8120863195102055;0,829526792708165;6,0
25;10;0,3;GB2;10;10;0,6522986937982508;0,6853598173684806;0,70743171957176;5,0
25;10;0,3;GB2;10;5;0,6898983024310525;0,7102519138909992;0,7336848211936031;8,0
25;10;0,3;GB2;10;1;0,6546918735308606;0,7164290714433753;0,7647403238361794;8,0
25;10;0,3;GB2;20;20;0,5433027043988314;0,6005344885017835;0,6450008972794382;5,0
25;10;0,3;GB2;20;10;0,604456484484148;0,667257633020337;0,7444742861901873;5,0
25;10;0,3;GB2;20;1;0,6437231391537099;0,6881787148473384;0,7170149452882837;2,0
25;10;0,3;GB2;40;40;0,4660780988619868;0,5336220533746533;0,5960446495324386;0,0
25;10;0,3;GB2;40;20;0,5333454534283262;0,5933025617283064;0,6442210813399483;2,0
25;10;0,3;GB2;40;1;0,5439093548715793;0,7125659166736215;0,7464137317014843;9,0
25;10;0,3;GB2;60;60;0,3364271272245003;0,44451930239390436;0,5856090335479963;5,0
25;10;0,3;GB2;60;30;0,4664833735601524;0,5369690472492011;0,6532901709111094;3,0
25;10;0,3;GB2;60;1;0,5750054427455845;0,7362071508571943;0,7602879992038757;4,0
25;10;0,3;GB2;90;90;0,254522162461424;0,43208763372078246;0,5849757720835171;7,0
25;10;0,3;GB2;90;45;0,4801921493624561;0,5791228501297704;0,6867066882154685;8,0
25;10;0,3;GB2;90;1;0,7603751458368592;0,7771959440992962;0,7851500652945201;6,0
25;10;0,3;GB3;10;10;0,4309594068071716;0,4727191233448722;0,5212943627668074;2,0
25;10;0,3;GB3;10;5;0,4559796816001051;0,4802205449293158;0,5022577426248459;9,0
25;10;0,3;GB3;10;1;0,4270554577546516;0,5003379081376942;0,540745522165916;0,0
25;10;0,3;GB3;20;20;0,4596537280610034;0,49584535103436134;0,5208613557579806;9,0
25;10;0,3;GB3;20;10;0,5012625400084341;0,5129879871315249;0,5204224297740094;4,0
25;10;0,3;GB3;20;1;0,4961826929596956;0,5146811486526046;0,5345245541911406;4,0
25;10;0,3;GB3;40;40;0,4578443734522136;0,49352439605850335;0,557686541095929;2,0
25;10;0,3;GB3;40;20;0,4514386789831582;0,48469822817752484;0,5262919251522987;8,0
25;10;0,3;GB3;40;1;0,4756392701132274;0,5265631590114239;0,5489454044573376;6,0
25;10;0,3;GB3;60;60;0,3470835009655903;0,39845183896229214;0,4540877012968237;9,0
25;10;0,3;GB3;60;30;0,3381422425512814;0,3769381963478565;0,4190150511125184;4,0
25;10;0,3;GB3;60;1;0,4627517593251175;0,503835874242979;0,5455860828801854;7,0
25;10;0,3;GB3;90;90;0,2668372876402454;0,37456413631367286;0,4879168109202673;1,0
25;10;0,3;GB3;90;45;0,2969296660997699;0,35465409610268217;0,483091503481489;1,0
25;10;0,3;GB3;90;1;0,5163376313735901;0,5297614952860357;0,5391834302427542;5,0
25;10;0,3;GB5;10;10;0,5603446359018778;0,5943088877621581;0,6177801906397384;7,0
25;10;0,3;GB5;10;5;0,5974429844875312;0,6224013805034686;0,6438030985257757;3,0
25;10;0,3;GB5;10;1;0,6137690335413702;0,6279216336324653;0,6418480480137946;7,0
