unidades capa1;unidades capa2;ratio de dropout;serie;ventana;desplazamiento;peor MCC;promedio MCC;mejor MCC;mejor modelo
20;15;0,3;GB1;10;10;0,2992380423978844;0,4486747798664551;0,5741484028279777;8,0
20;15;0,3;GB1;10;5;0,5562585779239659;0,5936199493691758;0,6298318911919446;7,0
20;15;0,3;GB1;10;1;0,5774499260791567;0,6647440279151;0,7542070154283499;8,0
20;15;0,3;GB1;20;20;0,3056549445507989;0,45765609465190904;0,5768296325123691;7,0
20;15;0,3;GB1;20;10;0,4172744877316177;0,5596679721522859;0,6589800562566711;8,0
20;15;0,3;GB1;20;1;0,6798430226983004;0,7587432411638058;0,7935643283683327;8,0
20;15;0,3;GB1;40;40;0,3221311713007506;0,4855840531252575;0,6685087748499449;3,0
20;15;0,3;GB1;40;20;0,4219797508504935;0,547509669371404;0,6252115744062956;3,0
20;15;0,3;GB1;40;1;0,6520519626534431;0,7116740826820058;0,8018893174574582;2,0
20;15;0,3;GB1;60;60;0,1075266471828959;0,3214090562185231;0,4730722467927792;1,0
20;15;0,3;GB1;60;30;0,3646111674230252;0,4964239740427116;0,618852747755276;6,0
20;15;0,3;GB1;60;1;0,5923076750986499;0,7081337887452119;0,7693312483331413;6,0
20;15;0,3;GB1;90;90;0,1443745896679851;0,2979746977260947;0,398904986853954;1,0
20;15;0,3;GB1;90;45;0,0553619063634032;0,3136134225191829;0,6079635691614109;1,0
20;15;0,3;GB1;90;1;0,8063315694922941;0,8180763791103602;0,8316834390722919;8,0
20;15;0,3;GB2;10;10;0,639637283008208;0,6989273457576614;0,7402975882394236;5,0
20;15;0,3;GB2;10;5;0,6690343137638667;0,7011712156385798;0,7381820311785819;8,0
20;15;0,3;GB2;10;1;0,6638605873369818;0,718565604893971;0,7555971159467726;8,0
20;15;0,3;GB2;20;20;0,5308732251426552;0,6070553839898756;0,6663335944334423;2,0
20;15;0,3;GB2;20;10;0,5527861684557991;0,638392634678023;0,7298931002924223;6,0
20;15;0,3;GB2;20;1;0,5953943446337686;0,6882302989057405;0,7284331251459054;1,0
20;15;0,3;GB2;40;40;0,3830753239596316;0,5212032980497568;0,6051864822036235;2,0
20;15;0,3;GB2;40;20;0,4439454115395368;0,5627215584544715;0,6225910625649935;1,0
20;15;0,3;GB2;40;1;0,537495356377594;0,684732395953846;0,7565905737924505;8,0
20;15;0,3;GB2;60;60;0,2821026937031897;0,4005593942020617;0,5464665218103534;3,0
20;15;0,3;GB2;60;30;0,4361247939326915;0,4826159698832586;0,5480986392447603;6,0
20;15;0,3;GB2;60;1;0,5046183031562533;0,6775140772581234;0,7665828213607967;5,0
20;15;0,3;GB2;90;90;0,259816696768909;0,39773902731630734;0,5297485042648331;1,0
20;15;0,3;GB2;90;45;0,3387402289535067;0,46769519021210915;0,6126975188185921;3,0
20;15;0,3;GB2;90;1;0,7537459423883273;0,7700726116205521;0,785365875440706;7,0
20;15;0,3;GB3;10;10;0,4221746372933933;0,487615654157441;0,5229237943117377;4,0
20;15;0,3;GB3;10;5;0,4303309536659597;0,45907551567255434;0,4758077255226872;8,0
20;15;0,3;GB3;10;1;0,4258563804102643;0,48925974275353507;0,5262832266610016;8,0
20;15;0,3;GB3;20;20;0,4522087911139315;0,5011729973134964;0,531827383063575;3,0
20;15;0,3;GB3;20;10;0,4080034612400239;0,4867978528019683;0,5189775062645521;0,0
20;15;0,3;GB3;20;1;0,4714872981058508;0,49299804944448233;0,5109422358321279;7,0
20;15;0,3;GB3;40;40;0,3806735446034773;0,46541772411124;0,5169834467637601;0,0
20;15;0,3;GB3;40;20;0,4082241261674469;0,4492629502167933;0,4997155130559367;1,0
20;15;0,3;GB3;40;1;0,4692768866805317;0,511234798936104;0,5322921307251448;0,0
20;15;0,3;GB3;60;60;0,3446163507724933;0,3945535526380229;0,4668621746283174;3,0
20;15;0,3;GB3;60;30;0,2720232712308874;0,3396736546453591;0,3905049685357374;4,0
20;15;0,3;GB3;60;1;0,4477614669788896;0,49742175025547475;0,5495700114697739;7,0
20;15;0,3;GB3;90;90;0,2149033414897176;0,3433517969918899;0,4736115758505305;1,0
20;15;0,3;GB3;90;45;0,2961465221330461;0,34333563541903905;0,4363678088391802;8,0
20;15;0,3;GB3;90;1;0,5007159501435074;0,5202263080250238;0,5330188994128193;6,0
20;15;0,3;GB5;10;10;0,5736287092275116;0,599191429800062;0,6200676844485138;4,0
20;15;0,3;GB5;10;5;0,6091294604938133;0,6279069612098725;0,6398686873019774;0,0
20;15;0,3;GB5;10;1;0,6136552026663095;0,6288825724131424;0,6368777996875772;3,0
20;15;0,3;GB5;20;20;0,5620533622267192;0,6041266055821758;0,6502658513792372;2,0
20;15;0,3;GB5;20;10;0,596137420879954;0,6282461663381969;0,651992486961874;8,0
20;15;0,3;GB5;20;1;0,5994000523250869;0,6184924978831123;0,6517958852575385;2,0
20;15;0,3;GB5;40;40;0,3580719682766782;0,4938307792846022;0,5609341157282497;1,0
20;15;0,3;GB5;40;20;0,4565314776270732;0,5687467928415102;0,6042489012866137;0,0
20;15;0,3;GB5;40;1;0,6162579266127258;0,6422837315893086;0,6548365794750297;3,0
20;15;0,3;GB5;60;60;0,3930669513210251;0,5070457271021345;0,59317557021891;6,0
20;15;0,3;GB5;60;30;0,5414052636671406;0,5730567965071732;0,6221141480269874;3,0
20;15;0,3;GB5;60;1;0,5908525568736799;0,6359507461827847;0,652490014863287;1,0
20;15;0,3;GB5;90;90;0,3343290719037846;0,3898285251007633;0,4714105848249196;1,0
20;15;0,3;GB5;90;45;0,3330674102272676;0,4191788360548748;0,4631699854763505;5,0
20;15;0,3;GB5;90;1;0,619943997560313;0,6383567715689643;0,6475042356656031;1,0
20;15;0,3;GB7;10;10;0,8176273383134625;0,8664107847887312;0,9117735349843338;7,0
20;15;0,3;GB7;10;5;0,8715534821828698;0,9008301064646572;0,9192432644307416;7,0
20;15;0,3;GB7;10;1;0,899752978491783;0,9170810344843652;0,9311746957427472;2,0
20;15;0,3;GB7;20;20;0,7995530828781365;0,8495004837105578;0,8924232435114843;9,0
20;15;0,3;GB7;20;10;0,8352507765288751;0,8599980379231132;0,8887617669673932;0,0
20;15;0,3;GB7;20;1;0,8421043830892306;0,9014741426708743;0,9388089165707112;1,0
20;15;0,3;GB7;40;40;0,7717376842450504;0,8016598601276108;0,8558448906219648;6,0
20;15;0,3;GB7;40;20;0,8059675050107109;0,8294849618200594;0,849553110558935;5,0
20;15;0,3;GB7;40;1;0,8928852638600117;0,9221014167576358;0,9440405819285616;1,0
20;15;0,3;GB7;60;60;0,7166045247190128;0,7709188839116892;0,825013714286518;8,0
20;15;0,3;GB7;60;30;0,8170438795957735;0,8658547932859195;0,8955675126562482;3,0
20;15;0,3;GB7;60;1;0,8109751200763743;0,9125663023212468;0,9547457038296456;6,0
20;15;0,3;GB7;90;90;0,7668638138790295;0,8455800246654842;0,9156450169697038;6,0
20;15;0,3;GB7;90;45;0,8481919300450961;0,9022002710389098;0,9362017581390965;1,0
20;15;0,3;GB7;90;1;0,9422343077676084;0,9541383034059132;0,9630547168174644;8,0
20;15;0,3;GB10;10;10;0,6224716910356664;0,6502451327409109;0,6679196541963862;1,0
20;15;0,3;GB10;10;5;0,6381734707818446;0,6525801355556061;0,6765937467413526;4,0
20;15;0,3;GB10;10;1;0,6451798692466862;0,6663585644993784;0,678371590559041;2,0
20;15;0,3;GB10;20;20;0,5710698337904468;0,5957440390573021;0,623139303375205;2,0
20;15;0,3;GB10;20;10;0,596951524819628;0,6332369948961231;0,6568237009661386;4,0
20;15;0,3;GB10;20;1;0,6397550450081145;0,6642587526443313;0,6928380774744852;7,0
20;15;0,3;GB10;40;40;0,5376723136093386;0,5654237937010704;0,6168732311070512;9,0
20;15;0,3;GB10;40;20;0,5836211098435481;0,6025088274736765;0,6315207813335317;4,0
20;15;0,3;GB10;40;1;0,6508524404740118;0,6654234117341045;0,6775245940596082;5,0
20;15;0,3;GB10;60;60;0,4666580423006178;0,5313697232202949;0,5829579330365652;9,0
20;15;0,3;GB10;60;30;0,5279071074239835;0,5602852915672228;0,6018651321863948;8,0
20;15;0,3;GB10;60;1;0,6007675928892041;0,6513886373641548;0,6866837469057887;0,0
20;15;0,3;GB10;90;90;0,3138956199104826;0,4779082843112514;0,5884667577013021;0,0
20;15;0,3;GB10;90;45;0,5195200948630413;0,5779591876350239;0,6214573219634568;4,0
20;15;0,3;GB10;90;1;0,6445006251483982;0,6595687052736314;0,672560824938092;2,0
