unidades capa1;unidades capa2;ratio de dropout;serie;ventana;desplazamiento;peor MCC;promedio MCC;mejor MCC;mejor modelo
15;15;0,2;GB1;10;10;0,2992380423978844;0,42628813309674357;0,5210774223012894;3,0
15;15;0,2;GB1;10;5;0,5127960601565008;0,56845284493811;0,602188539420518;5,0
15;15;0,2;GB1;10;1;0,5395098512991704;0,6235788510941607;0,699584429182467;5,0
15;15;0,2;GB1;20;20;0,3032044199100125;0,4348352196271252;0,5029812606633909;1,0
15;15;0,2;GB1;20;10;0,4057401442258434;0,48131980240195504;0,571292123361689;3,0
15;15;0,2;GB1;20;1;0,6569649412997838;0,7229331774906742;0,7928524039460217;5,0
15;15;0,2;GB1;40;40;0,263756908615217;0,5189237811698124;0,6546869804137415;5,0
15;15;0,2;GB1;40;20;0,263756908615217;0,4428824203058447;0,5312350722267765;5,0
15;15;0,2;GB1;40;1;0,6503469651159763;0,6997170164241555;0,7449236270064804;7,0
15;15;0,2;GB1;60;60;0,1528239682547674;0,3685567010405339;0,5555284741070701;7,0
15;15;0,2;GB1;60;30;0,2224282697604351;0,3884668716135514;0,5175964321130928;7,0
15;15;0,2;GB1;60;1;0,6018085072764532;0,6850932232210339;0,7712496182825102;2,0
15;15;0,2;GB1;90;90;0,1446564450637194;0,28030831787441046;0,398904986853954;0,0
15;15;0,2;GB1;90;45;0,240680647864038;0,4632085210568909;0,6079635691614109;2,0
15;15;0,2;GB1;90;1;0,7615060846850024;0,8060429662935725;0,8195917779462931;8,0
15;15;0,2;GB2;10;10;0,6147014957579683;0,6664246555050231;0,7281115684663046;3,0
15;15;0,2;GB2;10;5;0,677175261064878;0,7045110033392958;0,7333979534595156;8,0
15;15;0,2;GB2;10;1;0,6470598687979033;0,7099271414765045;0,7331670355304271;2,0
15;15;0,2;GB2;20;20;0,5074931404389822;0,5870527158823539;0,663299260601308;6,0
15;15;0,2;GB2;20;10;0,4635006134237299;0,6077373750223819;0,7298931002924223;3,0
15;15;0,2;GB2;20;1;0,6008797386411062;0,6880454017002104;0,7593814554770532;1,0
15;15;0,2;GB2;40;40;0,4520979048532589;0,5227922717440608;0,5960446495324386;5,0
15;15;0,2;GB2;40;20;0,3236028593834788;0,5087120712894722;0,6429536077351719;5,0
15;15;0,2;GB2;40;1;0,60528982227726;0,6940619270028362;0,7359964893160371;6,0
15;15;0,2;GB2;60;60;0,288604898828541;0,3869891942789804;0,4901078562406868;8,0
15;15;0,2;GB2;60;30;0,3031555378402786;0,45981887055174286;0,5324531887771569;7,0
15;15;0,2;GB2;60;1;0,5242058994904981;0,6570249248639659;0,7567857612022755;5,0
15;15;0,2;GB2;90;90;0,1519121808903723;0,313949882328472;0,433376546028852;7,0
15;15;0,2;GB2;90;45;0,4227189966239881;0,5189128652046664;0,6209441672337352;4,0
15;15;0,2;GB2;90;1;0,6373115625589886;0,7203582256061255;0,7815012774210194;4,0
15;15;0,2;GB3;10;10;0,4428738245154204;0,4890229993971179;0,5335749905311971;2,0
15;15;0,2;GB3;10;5;0,3781645462085777;0,4570755140175213;0,5105631889124589;4,0
15;15;0,2;GB3;10;1;0,4152124079387928;0,4717007508136425;0,535141873219217;3,0
15;15;0,2;GB3;20;20;0,4134933929734874;0,47435352725407254;0,5293520454903596;6,0
15;15;0,2;GB3;20;10;0,4593903428687508;0,4955356814578466;0,5212394897869467;4,0
15;15;0,2;GB3;20;1;0,4556825886201701;0,49060435727001683;0,5180757913361541;9,0
15;15;0,2;GB3;40;40;0,4390259893785505;0,4876174213318455;0,5500913313380231;2,0
15;15;0,2;GB3;40;20;0,395516723903638;0,4512463472906771;0,5467174506113562;1,0
15;15;0,2;GB3;40;1;0,3993415673679428;0,4863758044774375;0,5177725929936207;2,0
15;15;0,2;GB3;60;60;0,3470685816400897;0,4006741364228592;0,479398383315649;7,0
15;15;0,2;GB3;60;30;0,2816743547691172;0,34756665522737756;0,4238578053518962;5,0
15;15;0,2;GB3;60;1;0,348955687912191;0,4468435954763124;0,5088921127659878;2,0
15;15;0,2;GB3;90;90;0,238132171538511;0,3052487059053377;0,3942532635156983;5,0
15;15;0,2;GB3;90;45;0,2423944763358453;0,3536053289654594;0,4459967609753965;9,0
15;15;0,2;GB3;90;1;0,455775028790617;0,5104686144490398;0,5272329831124151;8,0
15;15;0,2;GB5;10;10;0,565523219603088;0,5872674365579436;0,6147497518897236;7,0
15;15;0,2;GB5;10;5;0,6032325897176029;0,6265311784495105;0,6452431858029053;4,0
15;15;0,2;GB5;10;1;0,6123047991073166;0,6264204364818055;0,637198820740184;4,0
15;15;0,2;GB5;20;20;0,5498448757219323;0,5802352411819469;0,6094214102925575;1,0
15;15;0,2;GB5;20;10;0,4957807132521694;0,6080100277472485;0,6514923868589068;9,0
15;15;0,2;GB5;20;1;0,4839644069655066;0,6053264933414462;0,6340546697172952;7,0
15;15;0,2;GB5;40;40;0,4513921082730905;0,48223084768967384;0,5230347654986968;4,0
15;15;0,2;GB5;40;20;0,3517633018229321;0,5211381244638453;0,5994242462153657;5,0
15;15;0,2;GB5;40;1;0,6181775729726585;0,6337374502164133;0,6428988731000036;8,0
15;15;0,2;GB5;60;60;0,3581542991028678;0,4836832441657803;0,576157393354779;9,0
15;15;0,2;GB5;60;30;0,5024715817821063;0,5560413489700547;0,6003596484905022;8,0
15;15;0,2;GB5;60;1;0,5819089135447529;0,6225593850768139;0,6428712209843087;3,0
15;15;0,2;GB5;90;90;0,3186393311696649;0,37049591823942046;0,4514388666207934;7,0
15;15;0,2;GB5;90;45;0,2776184773611493;0,3859251832254421;0,4680593233060024;6,0
15;15;0,2;GB5;90;1;0,5275109441180486;0,6202141886665969;0,6483306195439059;0,0
15;15;0,2;GB7;10;10;0,7929795927919171;0,8408231575320823;0,8836835483858264;7,0
15;15;0,2;GB7;10;5;0,8501040163805631;0,8775902458821283;0,9232975425805348;7,0
15;15;0,2;GB7;10;1;0,8815321819554381;0,9130000662596848;0,9294996826906796;3,0
15;15;0,2;GB7;20;20;0,7685109422337978;0,828441692120329;0,8732705931759507;3,0
15;15;0,2;GB7;20;10;0,846153655664456;0,8594170501978345;0,8867076282378517;5,0
15;15;0,2;GB7;20;1;0,8446786719752185;0,8819740239715863;0,9289171961641044;0,0
15;15;0,2;GB7;40;40;0,668139051746222;0,7775011465100083;0,8454716746991833;6,0
15;15;0,2;GB7;40;20;0,7939370728704465;0,8211507389602092;0,8450120619272636;0,0
15;15;0,2;GB7;40;1;0,8659843800674621;0,9176368071358081;0,9424250964612724;2,0
15;15;0,2;GB7;60;60;0,7364842874052168;0,7754391873432824;0,8242108987177053;0,0
15;15;0,2;GB7;60;30;0,7558328608308373;0,8485884609105006;0,8827379694659193;1,0
15;15;0,2;GB7;60;1;0,8753108423558689;0,9201293067209596;0,9513344763784224;7,0
15;15;0,2;GB7;90;90;0,796707819046192;0,8441804057426541;0,9156450169697038;2,0
15;15;0,2;GB7;90;45;0,8104053040033466;0,8919261695938008;0,9288968414285887;6,0
15;15;0,2;GB7;90;1;0,9320879245288692;0,942273796449634;0,9566061821536672;3,0
15;15;0,2;GB10;10;10;0,5943445063626734;0,6300192819067095;0,664663025003447;8,0
15;15;0,2;GB10;10;5;0,6319545384098506;0,6474745641842328;0,6629554454232751;5,0
15;15;0,2;GB10;10;1;0,6146969154177201;0,6607593690004647;0,6799788258226664;7,0
15;15;0,2;GB10;20;20;0,5506476935360131;0,5927506618853261;0,606719686442687;2,0
15;15;0,2;GB10;20;10;0,6127088558678357;0,631004318342208;0,6430737571767602;1,0
15;15;0,2;GB10;20;1;0,5952362337612693;0,6467252063827742;0,673283004592411;1,0
15;15;0,2;GB10;40;40;0,5175736520984472;0,564998148052764;0,601499552564366;9,0
15;15;0,2;GB10;40;20;0,5522818533265242;0,577129108976648;0,5902211164526164;3,0
15;15;0,2;GB10;40;1;0,6360597379422602;0,6550216501030646;0,6782687883069387;5,0
15;15;0,2;GB10;60;60;0,4372295287297836;0,502743685194545;0,5662939757665477;3,0
15;15;0,2;GB10;60;30;0,4674743846223171;0,5537304442781948;0,614163998623739;2,0
15;15;0,2;GB10;60;1;0,6268563674431666;0,6526422840864103;0,6718270401499409;8,0
15;15;0,2;GB10;90;90;0,3838960021249397;0,44931914396106293;0,5392565643287652;3,0
15;15;0,2;GB10;90;45;0,479889092781222;0,5498045422256637;0,6046521654519437;4,0
15;15;0,2;GB10;90;1;0,645938313864242;0,6526684032730264;0,6583957716329645;7,0
