unidades capa1;unidades capa2;ratio de dropout;serie;ventana;desplazamiento;peor MCC;promedio MCC;mejor MCC;mejor modelo
15;5;0,3;GB1;10;10;0,2424206870389143;0,3898416644146181;0,4680064417746011;0,0
15;5;0,3;GB1;10;5;0,4274876943156287;0,5445395672682578;0,622154221781762;5,0
15;5;0,3;GB1;10;1;0,5476615889488323;0,6164315642245526;0,7186204014593697;8,0
15;5;0,3;GB1;20;20;0,2299242624970756;0,36216529524007257;0,4488896367974491;0,0
15;5;0,3;GB1;20;10;0,3453609636986487;0,46514473786677907;0,5438516782058541;3,0
15;5;0,3;GB1;20;1;0,526118016000762;0,6741630333223739;0,7556835464224618;1,0
15;5;0,3;GB1;40;40;0,2833033289024485;0,4395901540163275;0,6070756505317874;6,0
15;5;0,3;GB1;40;20;0,2283965739922442;0,4760333325192678;0,6252115744062956;5,0
15;5;0,3;GB1;40;1;0,4835922533822159;0,6498894113510811;0,7378478268901585;1,0
15;5;0,3;GB1;60;60;0,2723069484076272;0,4071335206897556;0,5470838137805754;2,0
15;5;0,3;GB1;60;30;0,2901905000440046;0,4899826533673243;0,618852747755276;1,0
15;5;0,3;GB1;60;1;0,3315058878222546;0,6546536048131777;0,7395789342436381;8,0
15;5;0,3;GB1;90;90;0,1387916329242985;0,3301229908404473;0,489665934360077;7,0
15;5;0,3;GB1;90;45;0,3019161992658311;0,4695163616216246;0,6455818187230747;6,0
15;5;0,3;GB1;90;1;0,6623215014739434;0,7748506563271611;0,8096051880805534;1,0
15;5;0,3;GB2;10;10;0,5993950639116986;0,6649505409436652;0,7127001718565203;2,0
15;5;0,3;GB2;10;5;0,6161891268204065;0,6803957736700011;0,7053608626648243;0,0
15;5;0,3;GB2;10;1;0,6302767738849913;0,696818268034957;0,742029095698425;2,0
15;5;0,3;GB2;20;20;0,5539010117411854;0,5988535957185797;0,6830490666410276;1,0
15;5;0,3;GB2;20;10;0,4997194149532655;0,6200862061887897;0,7040321880380265;2,0
15;5;0,3;GB2;20;1;0,6646606112749869;0,6941460220751389;0,7126269562339508;6,0
15;5;0,3;GB2;40;40;0,4520979048532589;0,50888548351006;0,5968392668541321;6,0
15;5;0,3;GB2;40;20;0,3973128156718594;0,5567114869546794;0,6574532858635467;5,0
15;5;0,3;GB2;40;1;0,3822738286942897;0,6784791494580134;0,7497715032439782;8,0
15;5;0,3;GB2;60;60;0,2884301652897045;0,4291590419404083;0,5218355033213805;5,0
15;5;0,3;GB2;60;30;0,3216986788838979;0,4790061012964433;0,6104353327640739;6,0
15;5;0,3;GB2;60;1;0,5520309187656681;0,6964409636796807;0,7580064182410083;5,0
15;5;0,3;GB2;90;90;0,260173514374058;0,44095933196725967;0,5603745580894594;3,0
15;5;0,3;GB2;90;45;0,3734688132947109;0,5534282168034703;0,6602504470460967;2,0
