data,label
-0.18932655654383734,0
0.0012706480304955914,0
0.031766200762388896,0
0.1334180432020331,0
0.22998729351969516,0
0.22998729351969516,0
0.3290978398983482,0
0.24777636594663277,0
0.30114358322744605,0
0.1130876747141043,0
0.1537484116899619,0
-0.10038119440914861,0
-0.09275730622617528,0
-0.22744599745870386,0
-0.27827191867852596,0
-0.2935196950444726,0
-0.3138500635324015,0
-0.2554002541296061,0
-0.17153748411689962,0
-0.06734434561626423,0
0.054637865311308875,0
0.1537484116899619,0
0.2249047013977128,0
0.34180432020330365,0
0.40279542566709026,0
0.39263024142312575,0
0.4612452350698857,0
0.23761118170266848,0
0.2833545108005082,0
-0.013977128335451061,0
0.05209656925031769,0
-0.2757306226175349,0
-0.1512071156289707,0
-0.3875476493011436,0
-0.20965692503176614,0
-0.2960609911054638,0
-0.08005082592121981,0
-0.12071156289707752,0
0.12071156289707763,0
0.13087674714104192,0
0.3646759847522236,0
0.37484116899618813,0
0.5501905972045744,0
0.3977128335451081,0
0.5298602287166456,0
0.18170266836086402,0
0.3138500635324015,0
-0.12833545108005073,0
0.03430749682338008,0
-0.3850063532401524,0
-0.17153748411689962,0
-0.4510800508259212,0
-0.18932655654383734,0
-0.34180432020330365,0
-0.031766200762388785,0
-0.13087674714104192,0
0.21219822109275732,0
0.17662007623888187,0
0.514612452350699,0
0.3799237611181703,0
0.6823379923761119,0
0.32401524777636603,0
0.567979669631512,0
0.13087674714104192,0
0.3290978398983482,0
-0.14104193138500631,0
0.05209656925031769,0
-0.38246505717916135,0
-0.1512071156289707,0
-0.41041931385006347,0
-0.15628970775095297,0
-0.2528589580686149,0
0.008894536213468918,0
0.019059720457433427,0
0.3138500635324015,0
0.32401524777636603,0
0.6264294790343077,0
0.48665819567979685,0
0.7458703939008895,0
0.4282083862770014,0
0.6416772554002541,0
0.1842439644218552,0
0.3977128335451081,0
-0.16899618805590844,0
0.09021601016518432,0
-0.4282083862770012,0
-0.12579415501905966,0
-0.4688691232528589,0
-0.14866581956797964,0
-0.31893265565438367,0
0.008894536213468918,0
-0.0012706480304954804,0
0.29860228716645487,0
0.3367217280813215,0
0.5705209656925032,0
0.5095298602287166,0
0.6696315120711565,0
0.4714104193138502,0
0.6010165184243965,0
0.204574332909784,0
0.38246505717916146,0
-0.14358322744599739,0
0.13850063532401524,0
-0.36975857687420577,0
0.02414231257941557,0
-0.44599745870393903,0
0.0114358322744601,0
-0.2884371029224905,0
0.1334180432020331,0
0.07496823379923767,0
0.3672172808132148,0
0.37484116899618813,0
0.5400254129606099,0
0.49428208386277017,0
0.613722998729352,0
0.3900889453621348,0
0.5095298602287166,0
0.12325285895806859,0
0.2655654383735706,0
-0.15883100381194404,0
0.08513341804320218,0
-0.3951715374841168,0
-0.021601016518424387,0
-0.3875476493011436,0
-0.011435832274459878,0
-0.1512071156289707,0
0.13850063532401524,0
0.12579415501905977,0
0.34180432020330365,0
0.4180432020330369,0
0.537484116899619,0
0.5222363405336723,0
0.5933926302414232,0
0.3367217280813215,0
0.5120711562897078,0
0.057179161372299836,0
0.34434561626429483,0
-0.1944091486658195,0
0.12071156289707763,0
-0.3672172808132147,0
-0.04193138500635318,0
-0.4180432020330368,0
-0.11054637865311301,0
-0.2452350698856417,0
-0.06226175349428209,0
0.1029224904701398,0
0.09529860228716647,0
0.35451080050825934,0
0.2452350698856418,0
0.42566709021601024,0
0.3646759847522236,0
0.32401524777636603,0
0.40533672172808144,0
0.08767471410419314,0
0.3189326556543839,0
-0.16645489199491736,0
0.1435832274459976,0
-0.3672172808132147,0
-0.04193138500635318,0
-0.4409148665819568,0
-0.15883100381194404,0
-0.31893265565438367,0
-0.14866581956797964,0
-0.02414231257941546,0
-0.011435832274459878,0
0.27064803049555275,0
0.16645489199491736,0
0.36213468869123266,0
0.27318932655654393,0
0.2655654383735706,0
0.29351969504447273,0
0.07496823379923767,0
0.21219822109275732,0
-0.16645489199491736,0
0.03684879288437104,0
-0.3672172808132147,0
-0.14612452350698857,0
-0.4282083862770012,0
-0.23761118170266837,0
-0.30114358322744594,0
-0.2020330368487928,0
-0.03430749682337986,0
-0.057179161372299836,0
0.19186785260482853,0
0.11054637865311312,0
0.25285895806861514,0
0.19695044472681067,0
0.1639135959339264,0
0.1639135959339264,0
-0.02668360864040653,0
0.031766200762388896,0
-0.25794155019059717,0
-0.15883100381194404,0
-0.4155019059720457,0
-0.33163913595933925,0
-0.38246505717916135,0
-0.374841168996188,0
-0.21219822109275732,0
-0.26048284625158824,0
-0.013977128335451061,0
-0.07496823379923756,0
0.16645489199491736,0
0.08513341804320218,0
0.20203303684879304,0
0.1029224904701398,0
0.082592121982211,0
0.003811944091486774,0
-0.10546378653113087,0
-0.12325285895806859,0
-0.31130876747141034,0
-0.2858958068614993,0
-0.4307496823379924,0
-0.3875476493011436,0
-0.44599745870393903,0
-0.374841168996188,0
-0.36975857687420577,0
-0.3138500635324015,0
-0.18932655654383734,0
-0.20965692503176614,0
-0.019059720457433205,0
-0.12325285895806859,0
0.05972045743329102,0
-0.13595933926302406,0
0.05972045743329102,0
-0.21982210927573054,0
-0.044472681067344255,0
-0.3240152477763659,0
-0.21219822109275732,0
-0.397712833545108,0
-0.33163913595933925,0
-0.3951715374841168,0
-0.3900889453621347,0
-0.3240152477763659,0
-0.39263024142312575,0
-0.21982210927573054,0
-0.2935196950444726,0
-0.11308767471410419,0
-0.15883100381194404,0
-0.05209656925031758,0
-0.09529860228716647,0
-0.05209656925031758,0
-0.09021601016518421,0
-0.11562897077509526,0
-0.13850063532401524,0
-0.25794155019059717,0
-0.24777636594663277,0
-0.397712833545108,0
-0.4002541296060991,0
-0.4485387547649301,0
-0.5146124523506989,0
-0.4383735705209657,0
-0.48411689961880555,0
-0.39263024142312575,0
-0.3646759847522236,0
-0.3062261753494282,0
-0.2655654383735705,0
-0.19949174078780174,0
-0.14866581956797964,0
-0.11308767471410419,0
-0.04955527318932651,0
-0.14612452350698857,0
-0.06480304955527316,0
-0.2935196950444726,0
-0.1842439644218551,0
-0.4155019059720457,0
-0.3468869123252859,0
-0.45616264294790343,0
-0.46378653113087676,0
-0.4155019059720457,0
-0.4917407878017789,0
-0.3367217280813214,0
-0.4510800508259212,0
-0.22744599745870386,0
-0.36213468869123255,0
-0.11817026683608634,0
-0.25031766200762384,0
-0.09783989834815754,0
-0.13850063532401524,0
-0.1842439644218551,0
-0.11308767471410419,0
-0.3545108005082592,0
-0.18170266836086402,0
-0.5095298602287166,0
-0.28081321473951715,0
-0.5019059720457433,0
-0.42312579415501905,0
-0.3951715374841168,0
-0.5146124523506989,0
-0.2350698856416772,0
-0.5069885641677255,0
-0.09529860228716647,0
-0.4358322744599745,0
-0.013977128335451061,0
-0.2960609911054638,0
0.008894536213468918,0
-0.1740787801778907,0
-0.13087674714104192,0
-0.08767471410419314,0
-0.349428208386277,0
-0.05209656925031758,0
-0.4714104193138501,0
-0.17153748411689962,0
-0.4891994917407878,0
-0.34180432020330365,0
-0.38246505717916135,0
-0.4282083862770012,0
-0.20711562897077507,0
-0.44345616264294785,0
-0.05209656925031758,0
-0.4002541296060991,0
0.057179161372299836,0
-0.2884371029224905,0
0.06988564167725553,0
-0.14104193138500631,0
-0.05972045743329091,0
-0.003811944091486663,0
-0.22998729351969505,0
0.019059720457433427,0
-0.326556543837357,0
-0.09529860228716647,0
-0.349428208386277,0
-0.2528589580686149,0
-0.3138500635324015,0
-0.37229987293519695,0
-0.2249047013977128,0
-0.42312579415501905,0
-0.10038119440914861,0
-0.35196950444726804,0
0.021601016518424387,0
-0.19186785260482841,0
0.04955527318932651,0
0.03430749682338008,0
-0.008894536213468807,0
0.22236340533672183,0
-0.11562897077509526,0
0.24269377382465063,0
-0.22744599745870386,0
0.1029224904701398,0
-0.26048284625158824,0
-0.14612452350698857,0
-0.23761118170266837,0
-0.36213468869123255,0
-0.14866581956797964,0
-0.42312579415501905,0
0.031766200762388896,0
-0.38246505717916135,0
0.16899618805590855,0
-0.2554002541296061,0
0.18170266836086402,0
0.0012706480304955914,0
0.10800508259212194,0
0.2350698856416773,0
-0.054637865311308764,0
0.3189326556543839,0
-0.19695044472681067,0
0.2452350698856418,0
-0.22236340533672172,0
0.06988564167725553,0
-0.17916137229987295,0
-0.10038119440914861,0
-0.0698856416772553,0
-0.22236340533672172,0
0.10800508259212194,0
-0.2757306226175349,0
0.24015247776365944,0
-0.1842439644218551,0
0.25031766200762395,0
0.021601016518424387,0
0.12833545108005096,0
0.21982210927573065,0
-0.054637865311308764,0
0.3290978398983482,0
-0.1944091486658195,0
0.30114358322744605,0
-0.23761118170266837,0
0.1435832274459976,0
-0.1944091486658195,0
-0.02414231257941546,0
-0.06480304955527316,0
-0.1537484116899619,0
0.09529860228716647,0
-0.1944091486658195,0
0.24269377382465063,0
-0.021601016518424387,0
0.3392630241423127,0
0.25031766200762395,0
0.26048284625158846,0
0.49428208386277017,0
0.14104193138500642,0
0.6035578144853877,0
0.1029224904701398,0
0.4383735705209657,0
0.03684879288437104,0
0.13087674714104192,0
0.026683608640406753,0
-0.18678526048284616,0
0.08513341804320218,0
-0.397712833545108,0
0.12071156289707763,0
-0.3850063532401524,0
0.15120711562897093,0
-0.16899618805590844,0
0.1435832274459976,0
0.24269377382465063,0
0.0927573062261755,0
0.5933926302414232,0
-0.006353240152477735,0
0.6747141041931386,0
-0.031766200762388785,0
0.5425667090216011,0
-0.015135135135135092,0
0.9827027027027027,0
-0.00648648648648642,0
0.9827027027027027,0
0.00216216216216214,0
0.9816216216216216,0
0.009729729729729852,0
0.9794594594594594,0
0.018378378378378413,0
0.9751351351351352,0
0.027027027027026973,0
0.9697297297297298,0
0.035675675675675755,0
0.9632432432432432,0
0.043243243243243246,0
0.9545945945945946,0
0.051891891891891806,0
0.944864864864865,0
0.06054054054054059,0
0.9318918918918919,0
0.06810810810810808,0
0.9189189189189189,0
0.07567567567567579,0
0.904864864864865,0
0.08432432432432435,0
0.8908108108108108,0
0.09189189189189184,0
0.8724324324324324,0
0.09945945945945955,0
0.8529729729729729,0
0.10594594594594597,0
0.8335135135135134,0
0.11459459459459453,0
0.8108108108108107,0
0.12216216216216225,0
0.788108108108108,0
0.12864864864864867,0
0.7632432432432432,0
0.1351351351351351,0
0.7383783783783784,0
0.14162162162162173,0
0.7124324324324325,0
0.14810810810810815,0
0.6843243243243244,0
0.15567567567567564,0
0.6551351351351351,0
0.16216216216216228,0
0.625945945945946,0
0.16648648648648656,0
0.5935135135135134,0
0.1718918918918919,0
0.5610810810810811,0
0.17837837837837833,0
0.5286486486486486,0
0.1827027027027026,0
0.17916137229987306,0
-0.013977128335451061,0
0.10038119440914861,0
0.03939008894536222,0
0.06480304955527316,0
0.13087674714104192,0
0.12071156289707763,0
0.2249047013977128,0
0.1944091486658197,0
0.25031766200762395,0
0.22744599745870397,0
0.19186785260482853,0
0.23761118170266848,0
0.1334180432020331,0
0.18932655654383734,0
0.03939008894536222,0
0.11817026683608645,0
-0.09021601016518421,0
0.09021601016518432,0
-0.13850063532401524,0
0.05209656925031769,0
-0.10038119440914861,0
0.021601016518424387,0
-0.008894536213468807,0
0.06480304955527316,0
0.10546378653113098,0
0.10038119440914861,0
0.15120711562897093,0
0.1130876747141043,0
0.11817026683608645,0
0.1435832274459976,0
0.05209656925031769,0
0.14104193138500642,0
-0.02414231257941546,0
0.08513341804320218,0
-0.07242693773824649,0
0.026683608640406753,0
-0.0698856416772553,0
-0.016518424396442133,0
-0.04193138500635318,0
-0.008894536213468807,0
0.0114358322744601,0
0.054637865311308875,0
0.06988564167725553,0
0.12071156289707763,0
0.04955527318932651,0
0.18932655654383734,0
-0.044472681067344255,0
0.26048284625158846,0
-0.13595933926302406,0
0.23761118170266848,0
-0.19186785260482841,0
0.15628970775095308,0
-0.14612452350698857,0
-0.5848648648648649,0
0.18594594594594605,0
-0.6205405405405405,0
0.18162162162162154,0
-0.654054054054054,0
0.17513513513513512,0
-0.6864864864864865,0
0.16972972972972977,0
-0.7167567567567568,0
0.16324324324324335,0
-0.747027027027027,0
0.15891891891891885,0
-0.7762162162162163,0
0.15135135135135136,0
-0.8021621621621622,0
0.14486486486486494,0
-0.827027027027027,0
0.13729729729729723,0
-0.8497297297297297,0
0.12972972972972974,0
-0.8713513513513513,0
0.12216216216216225,0
-0.8908108108108108,0
0.11459459459459453,0
-0.907027027027027,0
0.10702702702702704,0
-0.9210810810810811,0
0.09837837837837848,0
-0.9340540540540541,0
0.09081081081081077,0
-0.9448648648648649,0
0.08216216216216221,0
-0.9545945945945946,0
0.07243243243243236,0
-0.96,0
0.06486486486486487,0
-0.02668360864040653,0
-0.016518424396442133,0
0.1537484116899619,0
0.0012706480304955914,0
0.3646759847522236,0
0.09529860228716647,0
0.34180432020330365,0
0.11817026683608645,0
0.19186785260482853,0
0.09529860228716647,0
0.09529860228716647,0
0.09783989834815765,0
0.0114358322744601,0
0.0622617534942822,0
0.0114358322744601,0
0.02414231257941557,0
0.1334180432020331,0
0.031766200762388896,0
0.2452350698856418,0
0.031766200762388896,0
0.2960609911054639,0
0.06480304955527316,0
0.28081321473951726,0
0.1537484116899619,0
0.11054637865311312,0
0.15628970775095308,0
-0.044472681067344255,0
0.14612452350698857,0
-0.08005082592121981,0
0.14866581956797975,0
-0.12579415501905966,0
0.03684879288437104,0
-0.05972045743329091,0
-0.02414231257941546,0
0.09529860228716647,0
0.0012706480304955914,0
0.1435832274459976,0
0.026683608640406753,0
0.17153748411689973,0
0.15628970775095308,0
0.17662007623888187,0
0.29097839898348155,0
0.13850063532401524,0
0.32401524777636603,0
0.13087674714104192,0
0.32147395171537485,0
0.05209656925031769,0
0.20711562897077518,0
-0.06226175349428209,0
0.029224904701397714,0
-0.06226175349428209,0
-0.03939008894536211,0
-0.04955527318932651,0
-0.08767471410419314,0
-0.03684879288437104,0
-0.0698856416772553,0
0.057179161372299836,0
0.09529860228716647,0
0.15883100381194404,0
0.2249047013977128,0
0.24269377382465063,0
0.2579415501905973,0
0.2350698856416773,0
0.2350698856416773,0
0.1130876747141043,0
0.15883100381194404,0
0.0012706480304955914,0
0.08005082592121981,0
-0.05209656925031758,0
0.04193138500635318,0
-0.03430749682337986,0
0.12071156289707763,0
0.05209656925031769,0
0.2681067344345618,0
0.17153748411689973,0
0.3977128335451081,0
0.2554002541296061,0
0.49428208386277017,0
0.1842439644218552,0
0.44599745870393903,0
0.016518424396442244,0
0.26048284625158846,0
-0.19695044472681067,0
0.016518424396442244,0
-0.3672172808132147,0
-0.14612452350698857,0
-0.3672172808132147,0
-0.1613722998729351,0
-0.19186785260482841,0
-0.08767471410419314,0
0.08513341804320218,0
0.09529860228716647,0
0.2858958068614994,0
0.29097839898348155,0
0.3570520965692503,0
0.40279542566709026,0
0.2858958068614994,0
0.3595933926302415,0
0.04193138500635318,0
0.1435832274459976,0
-0.19186785260482841,0
-0.029224904701397714,0
-0.3138500635324015,0
-0.09529860228716647,0
-0.2528589580686149,0
-0.04955527318932651,0
-0.04193138500635318,0
0.0927573062261755,0
0.1334180432020331,0
0.22744599745870397,0
0.2757306226175349,0
0.3799237611181703,0
0.2452350698856418,0
0.34180432020330365,0
0.082592121982211,0
0.12325285895806859,0
0.0012706480304955914,0
-0.011435832274459878,0
-0.14866581956797964,0
-0.15883100381194404,0
-0.22998729351969505,0
-0.18170266836086402,0
-0.12071156289707752,0
0.013977128335451061,0
-0.019059720457433205,0
0.1842439644218552,0
0.08513341804320218,0
0.3163913595933927,0
0.09783989834815765,0
0.3367217280813215,0
0.0114358322744601,0
0.22236340533672183,0
-0.03939008894536211,0
0.07496823379923767,0
-0.12579415501905966,0
-0.11562897077509526,0
-0.17662007623888176,0
-0.21219822109275732,0
-0.11817026683608634,0
-0.16899618805590844,0
-0.021601016518424387,0
-0.06734434561626423,0
0.06988564167725553,0
0.06988564167725553,0
0.10546378653113098,0
0.1537484116899619,0
0.12325285895806859,0
0.14104193138500642,0
0.12071156289707763,0
0.06734434561626435,0
0.0622617534942822,0
-0.011435832274459878,0
-0.03939008894536211,0
-0.09021601016518421,0
-0.11817026683608634,0
-0.13850063532401524,0
-0.1512071156289707,0
-0.11054637865311301,0
-0.204574332909784,0
-0.0698856416772553,0
-0.21219822109275732,0
-0.0012706480304954804,0
-0.14866581956797964,0
0.03430749682338008,0
-0.05209656925031758,0
-0.013977128335451061,0
0.08005082592121981,0
-0.06226175349428209,0
0.13595933926302428,0
-0.12071156289707752,0
0.10038119440914861,0
-0.17916137229987295,0
0.019059720457433427,0
-0.19949174078780174,0
-0.10038119440914861,0
-0.16645489199491736,0
-0.21219822109275732,0
-0.08005082592121981,0
-0.2960609911054638,0
-0.021601016518424387,0
-0.26810673443456157,0
0.016518424396442244,0
-0.14866581956797964,0
0.0012706480304955914,0
-0.031766200762388785,0
-0.08513341804320196,0
0.008894536213468918,0
-0.1944091486658195,0
-0.054637865311308764,0
-0.3240152477763659,0
-0.12579415501905966,0
-0.3900889453621347,0
-0.2020330368487928,0
-0.3799237611181703,0
-0.26810673443456157,0
-0.3062261753494282,0
-0.2452350698856417,0
-0.1740787801778907,0
-0.1842439644218551,0
-0.10546378653113087,0
-0.054637865311308764,0
-0.08767471410419314,0
0.05209656925031769,0
-0.133418043202033,0
-0.02668360864040653,0
-0.30876747141041927,0
-0.1613722998729351,0
-0.4180432020330368,0
-0.24015247776365944,0
-0.40533672172808133,0
-0.3036848792884371,0
-0.3646759847522236,0
-0.3290978398983482,0
-0.25031766200762384,0
-0.2884371029224905,0
-0.06226175349428209,0
-0.19949174078780174,0
0.06988564167725553,0
-0.0698856416772553,0
0.08767471410419314,0
-0.021601016518424387,0
-0.044472681067344255,0
-0.11308767471410419,0
-0.2655654383735705,0
-0.18170266836086402,0
-0.3875476493011436,0
-0.18932655654383734,0
-0.40279542566709015,0
-0.2655654383735705,0
-0.41296060991105465,0
-0.34180432020330365,0
-0.2960609911054638,0
-0.15891891891891896,0
0.20864864864864874,0
-0.13945945945945948,0
0.19999999999999996,0
-0.11891891891891893,0
0.19027027027027033,0
-0.09837837837837837,0
0.18162162162162154,0
-0.07675675675675675,0
0.1718918918918919,0
-0.05513513513513513,0
0.15999999999999992,0
-0.033513513513513504,0
0.1502702702702703,0
-0.009729729729729741,0
0.13945945945945937,0
0.011891891891891992,0
0.1275675675675676,0
0.034594594594594685,0
0.1156756756756756,0
0.05729729729729738,0
0.10378378378378383,0
0.07783783783783793,0
0.09081081081081077,0
0.09945945945945955,0
0.08000000000000007,0
0.1200000000000001,0
0.06594594594594594,0
0.14054054054054066,0
0.0529729729729731,0
0.15891891891891885,0
0.040000000000000036,0
0.17729729729729726,0
0.028108108108108043,0
0.19567567567567568,0
0.015135135135135203,0
-0.3875476493011436,0
0.0927573062261755,0
-0.3900889453621347,0
0.09021601016518432,0
-0.26810673443456157,0
-0.03430749682337986,0
-0.16899618805590844,0
-0.2350698856416772,0
-0.1639135959339263,0
-0.41041931385006347,0
-0.1613722998729351,0
-0.4510800508259212,0
-0.20711562897077507,0
-0.4002541296060991,0
-0.2833545108005082,0
-0.2655654383735705,0
-0.3545108005082592,0
-0.1512071156289707,0
-0.41041931385006347,0
-0.12579415501905966,0
-0.3545108005082592,0
-0.11562897077509526,0
-0.2554002541296061,0
-0.18932655654383734,0
-0.17153748411689962,0
-0.3163913595933926,0
-0.09529860228716647,0
-0.3443456162642947,0
-0.09021601016518421,0
-0.29860228716645487,0
-0.10038119440914861,0
-0.19186785260482841,0
-0.12579415501905966,0
-0.08767471410419314,0
-0.1842439644218551,0
-0.02668360864040653,0
-0.19949174078780174,0
0.04193138500635318,0
-0.2147395171537484,0
0.04193138500635318,0
-0.17916137229987295,0
0.016518424396442244,0
-0.12071156289707752,0
-0.0012706480304954804,0
-0.15628970775095297,0
-0.08767471410419314,0
-0.19949174078780174,0
-0.133418043202033,0
-0.22744599745870386,0
-0.15883100381194404,0
-0.26810673443456157,0
-0.22998729351969505,0
-0.2554002541296061,0
-0.24269377382465052,0
-0.2249047013977128,0
-0.1842439644218551,0
-0.19695044472681067,0
-0.11817026683608634,0
-0.16899618805590844,0
-0.09275730622617528,0
-0.16899618805590844,0
-0.12325285895806859,0
-0.204574332909784,0
-0.1512071156289707,0
-0.2630241423125794,0
-0.19186785260482841,0
-0.3036848792884371,0
-0.2554002541296061,0
-0.2731893265565438,0
-0.2630241423125794,0
-0.23252858958068612,0
-0.18678526048284616,0
-0.19949174078780174,0
-0.04701397712833544,0
-0.14358322744599739,0
0.07496823379923767,0
-0.12325285895806859,0
0.07750952986022885,0
-0.11817026683608634,0
0.019059720457433427,0
-0.09529860228716647,0
-0.06480304955527316,0
-0.08767471410419314,0
-0.1944091486658195,0
-0.044472681067344255,0
-0.23761118170266837,0
-0.008894536213468807,0
-0.1740787801778907,0
-0.06226175349428209,0
-0.08005082592121981,0
-0.07496823379923756,0
0.10800508259212194,0
-0.08767471410419314,0
0.23761118170266848,0
-0.16899618805590844,0
0.16899618805590855,0
-0.17916137229987295,0
0.05972045743329102,0
-0.14104193138500631,0
-0.06226175349428209,0
-0.09275730622617528,0
-0.1613722998729351,0
-0.04701397712833544,0
-0.15883100381194404,0
-0.09783989834815754,0
-0.12071156289707752,0
-0.10800508259212194,0
-0.0012706480304954804,0
-0.06226175349428209,0
0.13850063532401524,0
-0.10038119440914861,0
0.12325285895806859,0
-0.08513341804320196,0
0.02414231257941557,0
-0.006353240152477735,0
-0.08005082592121981,0
-0.003811944091486663,0
-0.18678526048284616,0
-0.044472681067344255,0
-0.2452350698856417,0
-0.12579415501905966,0
-0.23761118170266837,0
-0.2249047013977128,0
-0.133418043202033,0
-0.22236340533672172,0
0.044472681067344366,0
-0.13087674714104192,0
0.13850063532401524,0
0.006353240152477735,0
0.12833545108005096,0
0.18932655654383734,0
0.11562897077509526,0
0.3087674714104194,0
0.0622617534942822,0
0.2681067344345618,0
-0.02414231257941546,0
0.15120711562897093,0
-0.03684879288437104,0
-0.013977128335451061,0
-0.02414231257941546,0
-0.13595933926302406,0
0.026683608640406753,0
-0.14104193138500631,0
0.14104193138500642,0
-0.07242693773824649,0
0.17662007623888187,0
0.08513341804320218,0
0.13595933926302428,0
0.19695044472681067,0
0.09529860228716647,0
0.14866581956797975,0
0.03430749682338008,0
0.082592121982211,0
0.016518424396442244,0
-0.016518424396442133,0
-0.02414231257941546,0
-0.15883100381194404,0
-0.11562897077509526,0
-0.1613722998729351,0
-0.10292249047013968,0
-0.04955527318932651,0
-0.019059720457433205,0
0.09783989834815765,0
-0.006353240152477735,0
0.25031766200762395,0
-0.021601016518424387,0
0.2452350698856418,0
-0.003811944091486663,0
0.11817026683608645,0
0.05972045743329102,0
0.031766200762388896,0
0.082592121982211,0
-0.08005082592121981,0
-0.006353240152477735,0
-0.18170266836086402,0
-0.08513341804320196,0
-0.11817026683608634,0
-0.06226175349428209,0
0.031766200762388896,0
-0.02668360864040653,0
0.14866581956797975,0
-0.0012706480304954804,0
0.24269377382465063,0
0.06988564167725553,0
0.29860228716645487,0
0.14612452350698857,0
0.29860228716645487,0
0.17662007623888187,0
0.25031766200762395,0
0.1537484116899619,0
0.11817026683608645,0
0.019059720457433427,0
0.02414231257941557,0
-0.09529860228716647,0
0.026683608640406753,0
-0.08005082592121981,0
-0.008894536213468807,0
-0.029224904701397714,0
-0.013977128335451061,0
0.10038119440914861,0
0.07496823379923767,0
0.2554002541296061,0
0.13595933926302428,0
0.2757306226175349,0
0.17153748411689973,0
0.2249047013977128,0
0.15883100381194404,0
0.07496823379923767,0
0.09529860228716647,0
-0.1537484116899619,0
0.013977128335451061,0
-0.2960609911054638,0
-0.07496823379923756,0
-0.2960609911054638,0
-0.06226175349428209,0
-0.1842439644218551,0
0.003811944091486774,0
-0.03939008894536211,0
0.07496823379923767,0
0.1029224904701398,0
0.1842439644218552,0
0.17916137229987306,0
0.24777636594663277,0
0.0927573062261755,0
0.2350698856416773,0
-0.06734434561626423,0
0.1435832274459976,0
-0.204574332909784,0
0.008894536213468918,0
-0.25794155019059717,0
-0.03684879288437104,0
-0.15628970775095297,0
0.006353240152477735,0
0.03430749682338008,0
0.12579415501905977,0
0.24777636594663277,0
0.29097839898348155,0
0.3799237611181703,0
0.4002541296060991,0
0.3367217280813215,0
0.4383735705209657,0
0.16137229987293522,0
0.37484116899618813,0
-0.08005082592121981,0
0.18678526048284638,0
-0.2858958068614993,0
-0.03684879288437104,0
-0.3367217280813214,0
-0.17153748411689962,0
-0.2554002541296061,0
-0.19949174078780174,0
-0.11054637865311301,0
-0.14104193138500631,0
0.04701397712833555,0
-0.003811944091486663,0
0.12325285895806859,0
0.13595933926302428,0
0.05209656925031769,0
0.25285895806861514,0
-0.09275730622617528,0
0.3062261753494282,0
-0.24015247776365944,0
0.2350698856416773,0
-0.34180432020330365,0
0.13850063532401524,0
-0.30876747141041927,0
0.06988564167725553,0
-0.1639135959339263,0
0.021601016518424387,0
-0.02668360864040653,0
0.031766200762388896,0
0.09529860228716647,0
0.06988564167725553,0
0.1435832274459976,0
0.13850063532401524,0
0.04193138500635318,0
0.21982210927573065,0
-0.14612452350698857,0
0.1842439644218552,0
-0.326556543837357,0
0.12071156289707763,0
-0.38246505717916135,0
0.11817026683608645,0
-0.29860228716645487,0
0.057179161372299836,0
-0.17662007623888176,0
-0.0012706480304954804,0
-0.0012706480304954804,0
0.04193138500635318,0
0.15628970775095308,0
0.11562897077509526,0
0.17662007623888187,0
0.20711562897077518,0
0.10546378653113098,0
0.2833545108005082,0
