capa intermedia;bottleneck;serie;ventana;desplazamiento;peor MCC;promedio MCC;mejor MCC;mejor modelo
15;10;Simple-1-1P;20;20;1,0;1,0;1,0;0,0
15;10;Simple-1-1P;20;10;0,9715480298902084;0,9715480298902083;0,9715480298902084;0,0
15;10;Simple-1-1P;20;1;0,9498834328912958;0,95407043707479;0,983375883334678;1,0
15;10;Simple-1-1P;40;40;0,7071067811865475;0,7071067811865476;0,7071067811865475;0,0
15;10;Simple-1-1P;40;20;0,7205766921228921;0,720576692122892;0,7205766921228921;0,0
15;10;Simple-1-1P;40;1;0,6993120340692758;0,6993120340692759;0,6993120340692758;0,0
15;10;Simple-1-1P;60;60;0,5527707983925666;0,5527707983925667;0,5527707983925666;0,0
15;10;Simple-1-1P;60;30;0,5527707983925666;0,5527707983925667;0,5527707983925666;0,0
15;10;Simple-1-1P;60;1;0,5376905073640548;0,5376905073640547;0,5376905073640548;0,0
15;10;Simple-1-1P-Nois025;20;20;0,9710083124552245;0,9710083124552243;0,9710083124552245;0,0
15;10;Simple-1-1P-Nois025;20;10;0,9715480298902084;0,9715480298902083;0,9715480298902084;0,0
15;10;Simple-1-1P-Nois025;20;1;0,9610230389920296;0,9610230389920297;0,9610230389920296;0,0
15;10;Simple-1-1P-Nois025;40;40;0,7071067811865475;0,7071067811865476;0,7071067811865475;0,0
15;10;Simple-1-1P-Nois025;40;20;0,7205766921228921;0,720576692122892;0,7205766921228921;0,0
15;10;Simple-1-1P-Nois025;40;1;0,6993120340692758;0,6993120340692759;0,6993120340692758;0,0
15;10;Simple-1-1P-Nois025;60;60;0,5527707983925666;0,5527707983925667;0,5527707983925666;0,0
15;10;Simple-1-1P-Nois025;60;30;0,5527707983925666;0,5527707983925667;0,5527707983925666;0,0
15;10;Simple-1-1P-Nois025;60;1;0,5376905073640548;0,5376905073640547;0,5376905073640548;0,0
15;10;Simple-1-1P-Nois05;20;20;0,9121593238215744;0,9269411833941412;0,9710083124552245;1,0
15;10;Simple-1-1P-Nois05;20;10;0,9133775774753002;0,9193546190454602;0,9428294945240804;0,0
15;10;Simple-1-1P-Nois05;20;1;0,8925853868683361;0,9034191053399478;0,9101535789844633;3,0
15;10;Simple-1-1P-Nois05;40;40;0,7071067811865475;0,7071067811865476;0,7071067811865475;0,0
15;10;Simple-1-1P-Nois05;40;20;0,7205766921228921;0,720576692122892;0,7205766921228921;0,0
15;10;Simple-1-1P-Nois05;40;1;0,6993120340692758;0,6993120340692759;0,6993120340692758;0,0
15;10;Simple-1-1P-Nois05;60;60;0,5527707983925666;0,5527707983925667;0,5527707983925666;0,0
15;10;Simple-1-1P-Nois05;60;30;0,5527707983925666;0,5527707983925667;0,5527707983925666;0,0
15;10;Simple-1-1P-Nois05;60;1;0,5376905073640548;0,5376905073640547;0,5376905073640548;0,0
15;10;Simple-1-1P-Nois10;20;20;0,8206518066482898;0,84543486313177;0,8516306272526402;0,0
15;10;Simple-1-1P-Nois10;20;10;0,807871136801946;0,8388744578925701;0,8695703711549787;1,0
15;10;Simple-1-1P-Nois10;20;1;0,8017161205985782;0,8082265453859767;0,8189653893196159;5,0
15;10;Simple-1-1P-Nois10;40;40;0,7071067811865475;0,7071067811865476;0,7071067811865475;0,0
15;10;Simple-1-1P-Nois10;40;20;0,7205766921228921;0,720576692122892;0,7205766921228921;0,0
15;10;Simple-1-1P-Nois10;40;1;0,6993120340692758;0,6993120340692759;0,6993120340692758;0,0
15;10;Simple-1-1P-Nois10;60;60;0,5527707983925666;0,5527707983925667;0,5527707983925666;0,0
15;10;Simple-1-1P-Nois10;60;30;0,5527707983925666;0,5527707983925667;0,5527707983925666;0,0
15;10;Simple-1-1P-Nois10;60;1;0,5376905073640548;0,5376905073640547;0,5376905073640548;0,0
15;10;Simple-1-1P-Nois20;20;20;0,7237468644557459;0,7404469363114503;0,7871131554910765;3,0
15;10;Simple-1-1P-Nois20;20;10;0,7276779047129385;0,746596541441197;0,7620631571506438;0,0
15;10;Simple-1-1P-Nois20;20;1;0,7000950959456596;0,7139529921456221;0,7254669232908848;0,0
15;10;Simple-1-1P-Nois20;40;40;0,6324555320336758;0,6774132241156259;0,7071067811865475;3,0
15;10;Simple-1-1P-Nois20;40;20;0,6565575336786136;0,6795101594289206;0,7017594292847142;0,0
15;10;Simple-1-1P-Nois20;40;1;0,6482845079108662;0,6598927841588454;0,6684077832241576;9,0
15;10;Simple-1-1P-Nois20;60;60;0,5527707983925666;0,5527707983925667;0,5527707983925666;0,0
15;10;Simple-1-1P-Nois20;60;30;0,5527707983925666;0,5527707983925667;0,5527707983925666;0,0
15;10;Simple-1-1P-Nois20;60;1;0,5376905073640548;0,5376905073640547;0,5376905073640548;0,0
15;10;Simple-2P;20;20;0,65243825430126;0,65243825430126;0,65243825430126;0,0
15;10;Simple-2P;20;10;0,6594933713460016;0,6594933713460016;0,6594933713460016;0,0
15;10;Simple-2P;20;1;0,6671823605610294;0,6671823605610294;0,6671823605610294;0,0
15;10;Simple-2P;40;40;0,3914406806294063;0,3914406806294063;0,3914406806294063;0,0
15;10;Simple-2P;40;20;0,4168078856731504;0,4168078856731504;0,4168078856731504;0,0
15;10;Simple-2P;40;1;0,4207945498642479;0,4207945498642479;0,4207945498642479;0,0
15;10;Simple-2P;60;60;0,3055050463303893;0,30550504633038933;0,3055050463303893;0,0
15;10;Simple-2P;60;30;0,311504478990699;0,311504478990699;0,311504478990699;0,0
15;10;Simple-2P;60;1;0,3000973494639502;0,3000973494639502;0,3000973494639502;0,0
15;10;Simple-2P-Nois025;20;20;0,65243825430126;0,65243825430126;0,65243825430126;0,0
15;10;Simple-2P-Nois025;20;10;0,6594933713460016;0,6594933713460016;0,6594933713460016;0,0
15;10;Simple-2P-Nois025;20;1;0,6671823605610294;0,6671823605610294;0,6671823605610294;0,0
15;10;Simple-2P-Nois025;40;40;0,3914406806294063;0,3914406806294063;0,3914406806294063;0,0
15;10;Simple-2P-Nois025;40;20;0,4168078856731504;0,4168078856731504;0,4168078856731504;0,0
15;10;Simple-2P-Nois025;40;1;0,4207945498642479;0,4207945498642479;0,4207945498642479;0,0
15;10;Simple-2P-Nois025;60;60;0,3055050463303893;0,30550504633038933;0,3055050463303893;0,0
15;10;Simple-2P-Nois025;60;30;0,311504478990699;0,311504478990699;0,311504478990699;0,0
15;10;Simple-2P-Nois025;60;1;0,3000973494639502;0,3000973494639502;0,3000973494639502;0,0
15;10;Simple-2P-Nois05;20;20;0,65243825430126;0,65243825430126;0,65243825430126;0,0
15;10;Simple-2P-Nois05;20;10;0,6594933713460016;0,6594933713460016;0,6594933713460016;0,0
15;10;Simple-2P-Nois05;20;1;0,6671823605610294;0,6671823605610294;0,6671823605610294;0,0
15;10;Simple-2P-Nois05;40;40;0,3914406806294063;0,3914406806294063;0,3914406806294063;0,0
15;10;Simple-2P-Nois05;40;20;0,4168078856731504;0,4168078856731504;0,4168078856731504;0,0
15;10;Simple-2P-Nois05;40;1;0,4207945498642479;0,4207945498642479;0,4207945498642479;0,0
15;10;Simple-2P-Nois05;60;60;0,3055050463303893;0,30550504633038933;0,3055050463303893;0,0
15;10;Simple-2P-Nois05;60;30;0,311504478990699;0,311504478990699;0,311504478990699;0,0
15;10;Simple-2P-Nois05;60;1;0,3000973494639502;0,3000973494639502;0,3000973494639502;0,0
15;10;Simple-2P-Nois10;20;20;0,65243825430126;0,65243825430126;0,65243825430126;0,0
15;10;Simple-2P-Nois10;20;10;0,6594933713460016;0,6594933713460016;0,6594933713460016;0,0
15;10;Simple-2P-Nois10;20;1;0,6671823605610294;0,6671823605610294;0,6671823605610294;0,0
15;10;Simple-2P-Nois10;40;40;0,3914406806294063;0,3914406806294063;0,3914406806294063;0,0
15;10;Simple-2P-Nois10;40;20;0,4168078856731504;0,4168078856731504;0,4168078856731504;0,0
15;10;Simple-2P-Nois10;40;1;0,4207945498642479;0,4207945498642479;0,4207945498642479;0,0
15;10;Simple-2P-Nois10;60;60;0,3055050463303893;0,30550504633038933;0,3055050463303893;0,0
15;10;Simple-2P-Nois10;60;30;0,311504478990699;0,311504478990699;0,311504478990699;0,0
15;10;Simple-2P-Nois10;60;1;0,3000973494639502;0,3000973494639502;0,3000973494639502;0,0
15;10;Simple-2P-Nois20;20;20;0,6006574404678267;0,6370313143672071;0,65243825430126;1,0
15;10;Simple-2P-Nois20;20;10;0,6335290653874975;0,6506932599884949;0,6594933713460016;1,0
15;10;Simple-2P-Nois20;20;1;0,5904300664776477;0,6232511676376612;0,6409359261286147;9,0
15;10;Simple-2P-Nois20;40;40;0,3914406806294063;0,3914406806294063;0,3914406806294063;0,0
15;10;Simple-2P-Nois20;40;20;0,4168078856731504;0,4168078856731504;0,4168078856731504;0,0
15;10;Simple-2P-Nois20;40;1;0,4207945498642479;0,4207945498642479;0,4207945498642479;0,0
15;10;Simple-2P-Nois20;60;60;0,3055050463303893;0,30550504633038933;0,3055050463303893;0,0
15;10;Simple-2P-Nois20;60;30;0,311504478990699;0,311504478990699;0,311504478990699;0,0
15;10;Simple-2P-Nois20;60;1;0,3000973494639502;0,3000973494639502;0,3000973494639502;0,0
15;10;Comb-1-1P;20;20;0,9063269671749656;0,9063269671749656;0,9063269671749656;0,0
15;10;Comb-1-1P;20;10;0,917010954628728;0,9170109546287278;0,917010954628728;0,0
15;10;Comb-1-1P;20;1;0,9105302570334668;0,9105302570334667;0,9105302570334668;0,0
15;10;Comb-1-1P;40;40;0,6123724356957946;0,6123724356957946;0,6123724356957946;0,0
15;10;Comb-1-1P;40;20;0,6231355168343604;0,6231355168343604;0,6231355168343604;0,0
15;10;Comb-1-1P;40;1;0,6154220372340039;0,6154220372340039;0,6154220372340039;0,0
15;10;Comb-1-1P;60;60;0,5;0,5;0,5;0,0
15;10;Comb-1-1P;60;30;0,4876524151983464;0,4876524151983464;0,4876524151983464;0,0
15;10;Comb-1-1P;60;1;0,4765234374308244;0,4765234374308244;0,4765234374308244;0,0
15;10;Comb-1-1P-Nois025;20;20;0,9063269671749656;0,9063269671749656;0,9063269671749656;0,0
