capa intermedia;bottleneck;serie;ventana;desplazamiento;peor MCC;promedio MCC;mejor MCC;mejor modelo
15;15;Simple-1-1P;20;20;1,0;1,0;1,0;0,0
15;15;Simple-1-1P;20;10;0,9715480298902084;0,9715480298902083;0,9715480298902084;0,0
15;15;Simple-1-1P;20;1;0,9498834328912958;0,9599311680243104;0,983375883334678;1,0
15;15;Simple-1-1P;40;40;0,7071067811865475;0,7071067811865476;0,7071067811865475;0,0
15;15;Simple-1-1P;40;20;0,7205766921228921;0,720576692122892;0,7205766921228921;0,0
15;15;Simple-1-1P;40;1;0,6993120340692758;0,6993120340692759;0,6993120340692758;0,0
15;15;Simple-1-1P;60;60;0,5527707983925666;0,5527707983925667;0,5527707983925666;0,0
15;15;Simple-1-1P;60;30;0,5527707983925666;0,5527707983925667;0,5527707983925666;0,0
15;15;Simple-1-1P;60;1;0,5376905073640548;0,5376905073640547;0,5376905073640548;0,0
15;15;Simple-1-1P-Nois025;20;20;0,9710083124552245;0,9710083124552243;0,9710083124552245;0,0
15;15;Simple-1-1P-Nois025;20;10;0,9715480298902084;0,9715480298902083;0,9715480298902084;0,0
15;15;Simple-1-1P-Nois025;20;1;0,9610230389920296;0,9610230389920297;0,9610230389920296;0,0
15;15;Simple-1-1P-Nois025;40;40;0,7071067811865475;0,7071067811865476;0,7071067811865475;0,0
15;15;Simple-1-1P-Nois025;40;20;0,7205766921228921;0,720576692122892;0,7205766921228921;0,0
15;15;Simple-1-1P-Nois025;40;1;0,6993120340692758;0,6993120340692759;0,6993120340692758;0,0
15;15;Simple-1-1P-Nois025;60;60;0,5527707983925666;0,5527707983925667;0,5527707983925666;0,0
15;15;Simple-1-1P-Nois025;60;30;0,5527707983925666;0,5527707983925667;0,5527707983925666;0,0
15;15;Simple-1-1P-Nois025;60;1;0,5376905073640548;0,5376905073640547;0,5376905073640548;0,0
15;15;Simple-1-1P-Nois05;20;20;0,8845598845598845;0,9072782955507973;0,9153815395613708;4,0
15;15;Simple-1-1P-Nois05;20;10;0,9133775774753002;0,9135508937961081;0,91381086827732;0,0
15;15;Simple-1-1P-Nois05;20;1;0,8867293228296271;0,8966846316954324;0,9042975149457542;2,0
15;15;Simple-1-1P-Nois05;40;40;0,7071067811865475;0,7071067811865476;0,7071067811865475;0,0
15;15;Simple-1-1P-Nois05;40;20;0,7205766921228921;0,720576692122892;0,7205766921228921;0,0
15;15;Simple-1-1P-Nois05;40;1;0,6993120340692758;0,6993120340692759;0,6993120340692758;0,0
15;15;Simple-1-1P-Nois05;60;60;0,5527707983925666;0,5527707983925667;0,5527707983925666;0,0
15;15;Simple-1-1P-Nois05;60;30;0,5527707983925666;0,5527707983925667;0,5527707983925666;0,0
15;15;Simple-1-1P-Nois05;60;1;0,5376905073640548;0,5376905073640547;0,5376905073640548;0,0
15;15;Simple-1-1P-Nois10;20;20;0,8206518066482898;0,8454348631317702;0,8516306272526402;0,0
15;15;Simple-1-1P-Nois10;20;10;0,8075793308726266;0,8297341687328629;0,8695703711549787;7,0
15;15;Simple-1-1P-Nois10;20;1;0,7942172723441427;0,8038759772508062;0,811291379431321;6,0
15;15;Simple-1-1P-Nois10;40;40;0,7071067811865475;0,7071067811865476;0,7071067811865475;0,0
15;15;Simple-1-1P-Nois10;40;20;0,7205766921228921;0,720576692122892;0,7205766921228921;0,0
15;15;Simple-1-1P-Nois10;40;1;0,6993120340692758;0,6993120340692759;0,6993120340692758;0,0
15;15;Simple-1-1P-Nois10;60;60;0,5527707983925666;0,5527707983925667;0,5527707983925666;0,0
15;15;Simple-1-1P-Nois10;60;30;0,5527707983925666;0,5527707983925667;0,5527707983925666;0,0
15;15;Simple-1-1P-Nois10;60;1;0,5376905073640548;0,5376905073640547;0,5376905073640548;0,0
15;15;Simple-1-1P-Nois20;20;20;0,7237468644557459;0,7372220937940959;0,7890763647670371;3,0
15;15;Simple-1-1P-Nois20;20;10;0,7134731443078841;0,746700516711688;0,7620631571506438;3,0
