unidades capa1;ratio de dropout;promedio MCC general;promedio MCC (Simple-1-1P);mejor MCC (Simple-1-1P);promedio MCC (Simple-1-1P-Nois025);mejor MCC (Simple-1-1P-Nois025);promedio MCC (Simple-1-1P-Nois05);mejor MCC (Simple-1-1P-Nois05);promedio MCC (Simple-1-1P-Nois10);mejor MCC (Simple-1-1P-Nois10);promedio MCC (Simple-1-1P-Nois20);mejor MCC (Simple-1-1P-Nois20);promedio MCC (Simple-2P);mejor MCC (Simple-2P);promedio MCC (Simple-2P-Nois025);mejor MCC (Simple-2P-Nois025);promedio MCC (Simple-2P-Nois05);mejor MCC (Simple-2P-Nois05);promedio MCC (Simple-2P-Nois10);mejor MCC (Simple-2P-Nois10);promedio MCC (Simple-2P-Nois20);mejor MCC (Simple-2P-Nois20);promedio MCC (Comb-1-1P);mejor MCC (Comb-1-1P);promedio MCC (Comb-1-1P-Nois025);mejor MCC (Comb-1-1P-Nois025);promedio MCC (Comb-1-1P-Nois05);mejor MCC (Comb-1-1P-Nois05);promedio MCC (Comb-1-1P-Nois10);mejor MCC (Comb-1-1P-Nois10);promedio MCC (Comb-1-1P-Nois20);mejor MCC (Comb-1-1P-Nois20);promedio MCC (Comb-2P);mejor MCC (Comb-2P);promedio MCC (Comb-2P-Nois025);mejor MCC (Comb-2P-Nois025);promedio MCC (Comb-2P-Nois05);mejor MCC (Comb-2P-Nois05);promedio MCC (Comb-2P-Nois10);mejor MCC (Comb-2P-Nois10);promedio MCC (Comb-2P-Nois20);mejor MCC (Comb-2P-Nois20)
25;0,3;0,19275549208980208;0,3436665558448465;0,6312738488319974;0,2925236788234004;0,4960594078177454;0,23660454753871366;0,3986026914561899;0,21288287617125207;0,3010979724884317;0,16335604958290517;0,263736012320275;0,24503234024574425;0,3120586315550018;0,21481360116058199;0,2928549000990911;0,19248444584730076;0,2475929300637126;0,17860905429447488;0,2618586674044224;0,15411056383021024;0,3001068965075911;0,20052229601449273;0,3098974896558694;0,17190528447809358;0,2645846968555381;0,17388199204126914;0,2634184686082258;0,158071136908982;0,2324674137652349;0,14155376730657918;0,2604114711366244;0,1807617731089056;0,2650115152155926;0,1676345585762746;0,2468317581934815;0,1529523430959836;0,2374011798840298;0,1455430203938967;0,281930392659809;0,12819995653213495;0,231523532515295
