unidades capa1;unidades capa2;ratio de dropout;promedio MCC general;promedio MCC (Simple-1-1P);mejor MCC (Simple-1-1P);promedio MCC (Simple-1-1P-Nois025);mejor MCC (Simple-1-1P-Nois025);promedio MCC (Simple-1-1P-Nois05);mejor MCC (Simple-1-1P-Nois05);promedio MCC (Simple-1-1P-Nois10);mejor MCC (Simple-1-1P-Nois10);promedio MCC (Simple-1-1P-Nois20);mejor MCC (Simple-1-1P-Nois20);promedio MCC (Simple-2P);mejor MCC (Simple-2P);promedio MCC (Simple-2P-Nois025);mejor MCC (Simple-2P-Nois025);promedio MCC (Simple-2P-Nois05);mejor MCC (Simple-2P-Nois05);promedio MCC (Simple-2P-Nois10);mejor MCC (Simple-2P-Nois10);promedio MCC (Simple-2P-Nois20);mejor MCC (Simple-2P-Nois20);promedio MCC (Comb-1-1P);mejor MCC (Comb-1-1P);promedio MCC (Comb-1-1P-Nois025);mejor MCC (Comb-1-1P-Nois025);promedio MCC (Comb-1-1P-Nois05);mejor MCC (Comb-1-1P-Nois05);promedio MCC (Comb-1-1P-Nois10);mejor MCC (Comb-1-1P-Nois10);promedio MCC (Comb-1-1P-Nois20);mejor MCC (Comb-1-1P-Nois20);promedio MCC (Comb-2P);mejor MCC (Comb-2P);promedio MCC (Comb-2P-Nois025);mejor MCC (Comb-2P-Nois025);promedio MCC (Comb-2P-Nois05);mejor MCC (Comb-2P-Nois05);promedio MCC (Comb-2P-Nois10);mejor MCC (Comb-2P-Nois10);promedio MCC (Comb-2P-Nois20);mejor MCC (Comb-2P-Nois20)
25;15;0,2;0,18788539276641691;0,3357582057435942;0,6611232608426526;0,26852132667734857;0,4737999179075321;0,23326173218255322;0,3909467612664408;0,20620958668809847;0,3864040579830567;0,17334363541075967;0,2941524463749421;0,24527713898436415;0,314345026938116;0,22807654656588836;0,340456766438585;0,19294277445591462;0,3116220307110334;0,1766990708595285;0,2578677664314873;0,15258253589393464;0,3130862702232794;0,17668678495210258;0,2915603273773055;0,16511529359691235;0,262055751563476;0,1713809232541022;0,2638890856263093;0,15197018166787432;0,2495035386258151;0,12773200212185307;0,247592884130319;0,1719350822831438;0,2425416259376832;0,1600763685471395;0,2570284616664219;0,14864588854133132;0,2333375998654466;0,14506130597816044;0,253449903448092;0,12643147092373455;0,2238268985155126
