capa intermedia;bottleneck;serie;ventana;desplazamiento;peor MCC;promedio MCC;mejor MCC;mejor modelo
25;15;Simple-1-1P;20;20;0,0817057976405646;0,21359154639314354;0,3974871068365152;9,0
25;15;Simple-1-1P;20;10;0,303423729171822;0,36958880334565325;0,4215721538630897;6,0
25;15;Simple-1-1P;20;1;0,4281864496280293;0,559264071781595;0,6188611797153459;3,0
25;15;Simple-1-1P;40;40;0,5786876586795141;0,6477396662686238;0,7071067811865475;3,0
25;15;Simple-1-1P;40;20;0,1876221896512874;0,3054528156203149;0,4345240946267408;1,0
25;15;Simple-1-1P;40;1;0,4542854737972679;0,5836910636463719;0,6234126496584151;1,0
25;15;Simple-1-1P;60;60;0,1240121581902975;0,25409249442706205;0,3685138655950444;3,0
25;15;Simple-1-1P;60;30;0,1770283348479314;0,26501471879428895;0,3643262080314643;9,0
25;15;Simple-1-1P;60;1;0,3972491958976283;0,44520836922591533;0,492762908918693;4,0
25;15;Simple-1-1P;20;20;0,0817057976405646;0,21359154639314354;0,3974871068365152;9,0
25;15;Simple-1-1P;20;10;0,303423729171822;0,36958880334565325;0,4215721538630897;6,0
25;15;Simple-1-1P;20;1;0,4281864496280293;0,559264071781595;0,6188611797153459;3,0
25;15;Simple-1-1P;40;40;0,5786876586795141;0,6477396662686238;0,7071067811865475;3,0
25;15;Simple-1-1P;40;20;0,1876221896512874;0,3054528156203149;0,4345240946267408;1,0
25;15;Simple-1-1P;40;1;0,4542854737972679;0,5836910636463719;0,6234126496584151;1,0
25;15;Simple-1-1P;60;60;0,1240121581902975;0,25409249442706205;0,3685138655950444;3,0
25;15;Simple-1-1P;60;30;0,1770283348479314;0,26501471879428895;0,3643262080314643;9,0
25;15;Simple-1-1P;60;1;0,3972491958976283;0,44520836922591533;0,492762908918693;4,0
25;15;Simple-1-1P;20;20;0,0817057976405646;0,21359154639314354;0,3974871068365152;9,0
