capa intermedia;bottleneck;serie;ventana;desplazamiento;peor MCC;promedio MCC;mejor MCC;mejor modelo
20;10;Simple-1-1P;20;20;0,1588321312496344;0,2744881620537031;0,4527349601029048;9,0
20;10;Simple-1-1P;20;10;0,2408160006889342;0,39492559972792557;0,506274805120638;3,0
20;10;Simple-1-1P;20;1;0,5302070212495896;0,5766210819827214;0,6188611797153459;3,0
20;10;Simple-1-1P;40;40;0,5940885257860046;0,6660001035154203;0,7071067811865475;1,0
20;10;Simple-1-1P;40;20;0,207715453956552;0,329008720014356;0,4345240946267408;7,0
20;10;Simple-1-1P;40;1;0,5195704384251113;0,5993267521772625;0,6367921802782095;3,0
20;10;Simple-1-1P;60;60;0,1758816176703621;0,27234238737961436;0,3769218104076232;7,0
20;10;Simple-1-1P;60;30;0,253628636750894;0,31483023535490573;0,3936109468304822;1,0
20;10;Simple-1-1P;60;1;0,4159077862149929;0,4738367179402214;0,5209017399531582;7,0
20;10;Simple-1-1P-Nois025;20;20;0,0657951694959769;0,22530754207657316;0,3097219771026056;4,0
20;10;Simple-1-1P-Nois025;20;10;0,3410771392034856;0,4078490305487216;0,4628827258565092;9,0
20;10;Simple-1-1P-Nois025;20;1;0,512664536635045;0,540993268463503;0,5792972872706853;6,0
20;10;Simple-1-1P-Nois025;40;40;0,6187184335382291;0,6544901634535847;0,7071067811865475;4,0
20;10;Simple-1-1P-Nois025;40;20;0,1876221896512874;0,3151838525602895;0,4371087735941351;3,0
20;10;Simple-1-1P-Nois025;40;1;0,5139962578213928;0,5503209997216857;0,5909255893812758;2,0
20;10;Simple-1-1P-Nois025;60;60;0,0502518907629606;0,2497118727923519;0,3685138655950444;8,0
20;10;Simple-1-1P-Nois025;60;30;0,1899342940993965;0,25264622774417445;0,4271410714851651;8,0
20;10;Simple-1-1P-Nois025;60;1;0,3740085607761349;0,43317395066596864;0,4929372871332655;7,0
20;10;Simple-1-1P-Nois05;20;20;0,1577111907945783;0,2565759836688118;0,4044434703606647;7,0
20;10;Simple-1-1P-Nois05;20;10;0,2945181769767671;0,356612777930919;0,4179971281976962;7,0
20;10;Simple-1-1P-Nois05;20;1;0,4371297252265675;0,46063177126773525;0,4850120636948731;6,0
20;10;Simple-1-1P-Nois05;40;40;0,5303300858899106;0,6481904720535951;0,7071067811865475;0,0
20;10;Simple-1-1P-Nois05;40;20;0,1143207561707737;0,27226557685226827;0,3851644432598216;5,0
20;10;Simple-1-1P-Nois05;40;1;0,4499518051794069;0,4699608251620428;0,5051563274197958;2,0
