capa intermedia;bottleneck;serie;ventana;desplazamiento;peor MCC;promedio MCC;mejor MCC;mejor modelo
25;10;Simple-1-1P;20;20;0,1273608520609502;0,21216651921480376;0,2826714483278385;3,0
25;10;Simple-1-1P;20;10;0,2916363944894111;0,35827741096841276;0,4463083038924516;6,0
25;10;Simple-1-1P;20;1;0,5336981163720546;0,5772330395093448;0,6188611797153459;3,0
25;10;Simple-1-1P;40;40;0,5303300858899106;0,6819639867415965;0,7071067811865475;0,0
25;10;Simple-1-1P;40;20;0,0998574482525463;0,29851829971084365;0,4129008295164795;0,0
25;10;Simple-1-1P;40;1;0,5609428179026754;0,6033814520208043;0,6367921802782095;2,0
25;10;Simple-1-1P;60;60;0,1770283348479314;0,24390333966314345;0,3148000938676784;0,0
25;10;Simple-1-1P;60;30;0,1550588578423112;0,27490359116284946;0,3685138655950444;8,0
25;10;Simple-1-1P;60;1;0,4159077862149929;0,47375780778898396;0,5036896056695922;4,0
25;10;Simple-1-1P-Nois025;20;20;0,1113554190382394;0,27334345279886624;0,4923659639173309;7,0
25;10;Simple-1-1P-Nois025;20;10;0,2764103031976461;0,3727912699934972;0,4540373692984761;5,0
25;10;Simple-1-1P-Nois025;20;1;0,496213113136898;0,5380874898917459;0,5713845087817532;6,0
25;10;Simple-1-1P-Nois025;40;40;0,6187184335382291;0,6446940096952364;0,7071067811865475;9,0
25;10;Simple-1-1P-Nois025;40;20;0,2219167619785609;0,2900586267985371;0,4060950571162923;2,0
25;10;Simple-1-1P-Nois025;40;1;0,5245027848718563;0,5517463821127747;0,5933345298686901;2,0
25;10;Simple-1-1P-Nois025;60;60;0,1770283348479314;0,2623633188616032;0,3685138655950444;4,0
25;10;Simple-1-1P-Nois025;60;30;0,124383147451339;0,2690385045682106;0,3769218104076232;8,0
25;10;Simple-1-1P-Nois025;60;1;0,3740085607761349;0,43076420313000713;0,4629780098998662;7,0
25;10;Simple-1-1P-Nois05;20;20;0,1574988315789647;0,23763092881230213;0,3974871068365152;8,0
25;10;Simple-1-1P-Nois05;20;10;0,3122122623853368;0,3596879986110383;0,4463083038924516;7,0
25;10;Simple-1-1P-Nois05;20;1;0,4322050378070052;0,46063177126773525;0,4850120636948731;6,0
25;10;Simple-1-1P-Nois05;40;40;0,5303300858899106;0,6531721011341156;0,7071067811865475;1,0
25;10;Simple-1-1P-Nois05;40;20;0,1193524790065721;0,2568391642574359;0,3701501546820385;0,0
25;10;Simple-1-1P-Nois05;40;1;0,4265250883527062;0,4650642607775146;0,4942818494152856;3,0
25;10;Simple-1-1P-Nois05;60;60;0,2010075630518424;0,2897033446575203;0,3685138655950444;2,0
25;10;Simple-1-1P-Nois05;60;30;0,2092153048202826;0,2908634690251704;0,418869209010861;8,0
25;10;Simple-1-1P-Nois05;60;1;0,3171981193680398;0,3799032918812217;0,402768058811925;4,0
25;10;Simple-1-1P-Nois10;20;20;0,0248682365650996;0,20633275315118055;0,3429810303809885;3,0
25;10;Simple-1-1P-Nois10;20;10;0,2158824995777236;0,333176835874189;0,3974659104374912;3,0
25;10;Simple-1-1P-Nois10;20;1;0,3627679410612059;0,3761775339303336;0,4064623939955761;6,0
25;10;Simple-1-1P-Nois10;40;40;0,5303300858899106;0,6238386197410563;0,7071067811865475;7,0
25;10;Simple-1-1P-Nois10;40;20;0,1868161794392683;0,2590685032758953;0,385346160042009;6,0
25;10;Simple-1-1P-Nois10;40;1;0,3667384542000689;0,38222463693969283;0,3900984214741342;1,0
25;10;Simple-1-1P-Nois10;60;60;0,1240121581902975;0,2566707824883631;0,3685138655950444;4,0
25;10;Simple-1-1P-Nois10;60;30;0,1785419101930846;0,25814500598743567;0,3423439661685216;3,0
25;10;Simple-1-1P-Nois10;60;1;0,2493188467795349;0,2979020105974918;0,3388537312443775;7,0
25;10;Simple-1-1P-Nois20;20;20;-0,0294244943168249;0,13050430899156235;0,2851883845210881;7,0
25;10;Simple-1-1P-Nois20;20;10;0,2384547375624441;0,2710299992078035;0,3368695026055413;7,0
25;10;Simple-1-1P-Nois20;20;1;0,296919078057778;0,30449545074325485;0,3188277412453377;6,0
25;10;Simple-1-1P-Nois20;40;40;0,5940885257860046;0,6281817736808704;0,67005939426049;0,0
25;10;Simple-1-1P-Nois20;40;20;0,1486698550696459;0,26111453537818435;0,3359704598817982;2,0
25;10;Simple-1-1P-Nois20;40;1;0,2565863450850354;0,2601956299407344;0,263199191819445;4,0
25;10;Simple-1-1P-Nois20;60;60;0,0230571487955358;0,23266462910891814;0,4271410714851651;4,0
25;10;Simple-1-1P-Nois20;60;30;0,2145427655909288;0,29083023155572885;0,4178554470186724;8,0
25;10;Simple-1-1P-Nois20;60;1;0,2011075579185587;0,23062907992253293;0,2475807315387058;7,0
25;10;Simple-2P;20;20;0,1311450235388945;0,2093344436755354;0,3296712775422553;0,0
25;10;Simple-2P;20;10;0,1325631554231035;0,21426363469084886;0,2895043854815762;1,0
