capa intermedia;bottleneck;serie;ventana;desplazamiento;peor MCC;promedio MCC;mejor MCC;mejor modelo
15;5;Simple-1-1P;20;20;0,2019217029090916;0,2556623537375319;0,3476767476825577;2,0
15;5;Simple-1-1P;20;10;0,3414887696158061;0,4277938418656489;0,5274267986303083;5,0
15;5;Simple-1-1P;20;1;0,5302070212495896;0,5736795410903814;0,6188611797153459;6,0
15;5;Simple-1-1P;40;40;0,6324555320336758;0,6884717926633673;0,7071067811865475;0,0
15;5;Simple-1-1P;40;20;0,0878641487612543;0,32866549645669757;0,4345240946267408;8,0
15;5;Simple-1-1P;40;1;0,5872719595694034;0,6186878650855174;0,6551799044904603;2,0
15;5;Simple-1-1P;60;60;0,253628636750894;0,29746414579018515;0,4271410714851651;7,0
15;5;Simple-1-1P;60;30;0,2182178902359924;0,3149790216494527;0,4414147946478204;1,0
15;5;Simple-1-1P;60;1;0,4159077862149929;0,4696554073701337;0,5376905073640548;7,0
15;5;Simple-1-1P-Nois025;20;20;0,1273608520609502;0,30163233882963214;0,4981167541368988;3,0
15;5;Simple-1-1P-Nois025;20;10;0,3913411447422012;0,42331859454951176;0,4628827258565092;6,0
15;5;Simple-1-1P-Nois025;20;1;0,5166485339831747;0,5435311672152491;0,5792972872706853;6,0
15;5;Simple-1-1P-Nois025;40;40;0,6187184335382291;0,664758355598037;0,7071067811865475;1,0
15;5;Simple-1-1P-Nois025;40;20;0,2148344622118299;0,3379808092981656;0,4345240946267408;4,0
15;5;Simple-1-1P-Nois025;40;1;0,532382680159704;0,5547478177254217;0,5981524108435183;2,0
15;5;Simple-1-1P-Nois025;60;60;0,1139605764596379;0,27519797420061837;0,3769218104076232;6,0
15;5;Simple-1-1P-Nois025;60;30;0,2345762208383682;0,3019276984919407;0,3685138655950444;8,0
15;5;Simple-1-1P-Nois025;60;1;0,3635139365789663;0,43779755484934907;0,4929372871332655;7,0
15;5;Simple-1-1P-Nois05;20;20;0,2120066572648144;0,32378157396184687;0,4527349601029048;8,0
15;5;Simple-1-1P-Nois05;20;10;0,3122122623853368;0,3764291737383235;0,4463083038924516;7,0
15;5;Simple-1-1P-Nois05;20;1;0,4371297252265675;0,46112424000969143;0,4850120636948731;6,0
15;5;Simple-1-1P-Nois05;40;40;0,5940885257860046;0,6683867798885569;0,7071067811865475;0,0
15;5;Simple-1-1P-Nois05;40;20;0,142336136715633;0,30191250616531606;0,4529166488966558;9,0
15;5;Simple-1-1P-Nois05;40;1;0,450783937397245;0,47085308103519463;0,5024377079186683;2,0
15;5;Simple-1-1P-Nois05;60;60;0,1240121581902975;0,28812595838126703;0,5527707983925666;2,0
15;5;Simple-1-1P-Nois05;60;30;0,253628636750894;0,31259886362755096;0,368453671565536;1,0
15;5;Simple-1-1P-Nois05;60;1;0,3192679752676932;0,38617345935839903;0,4184613710125783;7,0
15;5;Simple-1-1P-Nois10;20;20;0,1113554190382394;0,17039468133379726;0,3165209768039985;7,0
15;5;Simple-1-1P-Nois10;20;10;0,2831905481551089;0,3477861304337769;0,4411935198685962;6,0
15;5;Simple-1-1P-Nois10;20;1;0,357167901823567;0,3754423268240116;0,4064623939955761;6,0
15;5;Simple-1-1P-Nois10;40;40;0,5786876586795141;0,659325920732545;0,7071067811865475;1,0
15;5;Simple-1-1P-Nois10;40;20;0,2307692307692307;0,30312155687360604;0,4345240946267408;9,0
15;5;Simple-1-1P-Nois10;40;1;0,3705907819445287;0,3843758498278076;0,3900984214741342;1,0
15;5;Simple-1-1P-Nois10;60;60;0,1770283348479314;0,29930993571599673;0,464420364012824;6,0
15;5;Simple-1-1P-Nois10;60;30;0,2182178902359924;0,2673023660349562;0,3140935838344252;6,0
15;5;Simple-1-1P-Nois10;60;1;0,2465208816400085;0,29626648592018057;0,3388537312443775;7,0
15;5;Simple-1-1P-Nois20;20;20;0,0667258404643292;0,17903389577763967;0,3429810303809885;7,0
15;5;Simple-1-1P-Nois20;20;10;0,228817962909328;0,2705923966398234;0,3369381068175686;8,0
15;5;Simple-1-1P-Nois20;20;1;0,296919078057778;0,30613860048232183;0,3188277412453377;6,0
15;5;Simple-1-1P-Nois20;40;40;0,5375872022286244;0,6285328321193903;0,7071067811865475;4,0
15;5;Simple-1-1P-Nois20;40;20;0,1876221896512874;0,2535441685180194;0,3428149362047159;0,0
15;5;Simple-1-1P-Nois20;40;1;0,2487064497971877;0,2600597263115394;0,263199191819445;4,0
15;5;Simple-1-1P-Nois20;60;60;0,0502518907629606;0,23577740688124668;0,3685138655950444;7,0
15;5;Simple-1-1P-Nois20;60;30;0,1770283348479314;0,2548843667779787;0,3685138655950444;5,0
15;5;Simple-1-1P-Nois20;60;1;0,2011075579185587;0,2295237753858733;0,2511082296110337;7,0
15;5;Simple-2P;20;20;0,1311450235388945;0,20361336668468547;0,2663568019517165;6,0
15;5;Simple-2P;20;10;0,1583090446288981;0,2335322657722793;0,2692370414242547;6,0
15;5;Simple-2P;20;1;0,1925106872434294;0,24433641129895706;0,3060637090294236;9,0
15;5;Simple-2P;40;40;0,1118401944655446;0,2168572881013608;0,3416774379179598;0,0
15;5;Simple-2P;40;20;0,1066313199232115;0,1985830476320048;0,2930672315512313;2,0
15;5;Simple-2P;40;1;0,1839649971311102;0,21543557719330148;0,2507826432332983;3,0
15;5;Simple-2P;60;60;0,0121716123890036;0,17531837617004747;0,2491364395612199;1,0
15;5;Simple-2P;60;30;0,0721620764503273;0,1713620244967756;0,2387511490847809;2,0
15;5;Simple-2P;60;1;0,1424508601108564;0,1548662033910127;0,1650943535896941;0,0
15;5;Simple-2P-Nois025;20;20;0,1311450235388945;0,19620520779234923;0,2993592018315035;6,0
15;5;Simple-2P-Nois025;20;10;0,1176370318039037;0,21454510909917027;0,2692370414242547;1,0
15;5;Simple-2P-Nois025;20;1;0,2162784798042905;0,24058316231498175;0,2723191887121123;7,0
15;5;Simple-2P-Nois025;40;40;0,1118401944655446;0,2141430938993006;0,2890981020518306;0,0
15;5;Simple-2P-Nois025;40;20;0,1190879673351858;0,1872362850954316;0,2287038461497026;2,0
15;5;Simple-2P-Nois025;40;1;0,1616041135306374;0,1964902766554999;0,2372291931226209;3,0
15;5;Simple-2P-Nois025;60;60;0,1044465935734187;0,22569342533849843;0,3055050463303893;2,0
15;5;Simple-2P-Nois025;60;30;0,1193398350657552;0,1779875304629628;0,2286838437034893;7,0
15;5;Simple-2P-Nois025;60;1;0,1380442084354701;0,15458137814306366;0,1768523744852717;9,0
15;5;Simple-2P-Nois05;20;20;0,1311450235388945;0,17104250341486135;0,2663568019517165;1,0
15;5;Simple-2P-Nois05;20;10;0,1325631554231035;0,19371327924634518;0,2549433490929477;5,0
15;5;Simple-2P-Nois05;20;1;0,1979429443944467;0,21929267035800132;0,2669986219475335;7,0
15;5;Simple-2P-Nois05;40;40;0,1118401944655446;0,24596776194469813;0,3667965819007848;6,0
15;5;Simple-2P-Nois05;40;20;0,1466022658687589;0,18260310813160535;0,245819880017744;4,0
15;5;Simple-2P-Nois05;40;1;0,1481711359511966;0,18792602721806434;0,2222301277795034;3,0
15;5;Simple-2P-Nois05;60;60;0,1044465935734187;0,1992922074534348;0,3055050463303893;2,0
15;5;Simple-2P-Nois05;60;30;-0,0457613167733783;0,11784067320553455;0,2070196678027062;9,0
15;5;Simple-2P-Nois05;60;1;0,1276095359499296;0,13585949971035388;0,1517235941544831;7,0
15;5;Simple-2P-Nois10;20;20;0,160659658320083;0,22057339570656537;0,3296712775422553;8,0
15;5;Simple-2P-Nois10;20;10;0,1325631554231035;0,18842531407536578;0,2692370414242547;5,0
15;5;Simple-2P-Nois10;20;1;0,1607913375138704;0,17390389695342096;0,2101666346676759;7,0
15;5;Simple-2P-Nois10;40;40;-0,040374580800474;0,17970230729490272;0,2609604537529376;1,0
15;5;Simple-2P-Nois10;40;20;0,0837815373599509;0,16857128795519344;0,2287038461497026;0,0
15;5;Simple-2P-Nois10;40;1;0,1408407367147816;0,16737837518526089;0,1871771583789971;3,0
15;5;Simple-2P-Nois10;60;60;0,1044465935734187;0,1732145291734338;0,2777460299317654;3,0
15;5;Simple-2P-Nois10;60;30;0,1063154867907501;0,18229029361784868;0,2538638047538967;6,0
15;5;Simple-2P-Nois10;60;1;0,0937836366019022;0,11215974214236937;0,1368900644695748;7,0
15;5;Simple-2P-Nois20;20;20;0,0794005106220972;0,13699378041746005;0,1956389897527603;4,0
15;5;Simple-2P-Nois20;20;10;0,110196750926516;0,13645620280660495;0,1710789337588454;3,0
15;5;Simple-2P-Nois20;20;1;0,1085738175842943;0,12401513557210904;0,1368244930283005;7,0
15;5;Simple-2P-Nois20;40;40;-0,0206021410857582;0,14773884625339997;0,2308591186824161;3,0
15;5;Simple-2P-Nois20;40;20;-0,0406641839681122;0,07668644597012919;0,1631039359631021;2,0
15;5;Simple-2P-Nois20;40;1;0,042214696839466;0,06779599106307015;0,0929434966199541;3,0
15;5;Simple-2P-Nois20;60;60;0,1044465935734187;0,19562742466157146;0,3055050463303893;2,0
15;5;Simple-2P-Nois20;60;30;-0,0197780621581396;0,07643925492724775;0,1527207096642425;2,0
15;5;Simple-2P-Nois20;60;1;0,0412774344597321;0,049076350090974316;0,0552205339957486;9,0
15;5;Comb-1-1P;20;20;0,1170787427259388;0,21422294705417194;0,2902569279949821;1,0
15;5;Comb-1-1P;20;10;0,1171139271970675;0,14155056302418484;0,2063435860138809;3,0
15;5;Comb-1-1P;20;1;0,1829868133911982;0,1829868133911982;0,1829868133911982;0,0
15;5;Comb-1-1P;40;40;0,4422689813358516;0,4643901365142509;0,5144957554275266;8,0
15;5;Comb-1-1P;40;20;0,0902134470157573;0,16401225931449256;0,2314267210573771;3,0
15;5;Comb-1-1P;40;1;0,1759967251876996;0,17606446035238985;0,1766740768346021;7,0
15;5;Comb-1-1P;60;60;-0,0949157995752499;0,02905528622647615;0,1601281538050871;5,0
15;5;Comb-1-1P;60;30;-0,0707519206391385;0,010763643285931712;0,1097303664394027;6,0
15;5;Comb-1-1P;60;1;0,0370234953112211;0,041382427028434296;0,0464080730421622;4,0
15;5;Comb-1-1P-Nois025;20;20;0,1640582636493377;0,22160160608836618;0,2359874416981233;0,0
15;5;Comb-1-1P-Nois025;20;10;0,1171139271970675;0,1334968175878524;0,2063435860138809;6,0
15;5;Comb-1-1P-Nois025;20;1;0,1829868133911982;0,1829868133911982;0,1829868133911982;0,0
15;5;Comb-1-1P-Nois025;40;40;0,408248290463863;0,48419296411198287;0,5477225575051661;5,0
15;5;Comb-1-1P-Nois025;40;20;0,0902134470157573;0,17297396374118895;0,2859141837907332;1,0
15;5;Comb-1-1P-Nois025;40;1;0,1638154703656806;0,1676099869870011;0,1716754442670826;7,0
15;5;Comb-1-1P-Nois025;60;60;-0,1601281538050871;-0,01160576353986037;0,1601281538050871;2,0
15;5;Comb-1-1P-Nois025;60;30;-0,0462940371986222;0,004712194148139083;0,1097303664394027;5,0
15;5;Comb-1-1P-Nois025;60;1;0,0417157841766917;0,043125159236051515;0,0448583645803382;6,0
15;5;Comb-1-1P-Nois05;20;20;0,0895183305226161;0,20127377240797642;0,2359874416981233;2,0
15;5;Comb-1-1P-Nois05;20;10;0,1171139271970675;0,15695123714106063;0,2063435860138809;1,0
15;5;Comb-1-1P-Nois05;20;1;0,1829868133911982;0,1849526629107417;0,1895396451230098;2,0
15;5;Comb-1-1P-Nois05;40;40;0,3651483716701107;0,4687811757960839;0,5477225575051661;4,0
15;5;Comb-1-1P-Nois05;40;20;0,1410446328179334;0,19546535643482504;0,2598654743417382;1,0
15;5;Comb-1-1P-Nois05;40;1;0,1816727094021216;0,1896705215101528;0,1916699745371606;0,0
15;5;Comb-1-1P-Nois05;60;60;-0,1601281538050871;-0,07764759708584963;0,0;0,0
15;5;Comb-1-1P-Nois05;60;30;-0,0484754019737354;0,006058002643944341;0,1097303664394027;8,0
15;5;Comb-1-1P-Nois05;60;1;0,0455385627664333;0,05410977598698195;0,0623515015243559;4,0
15;5;Comb-1-1P-Nois10;20;20;0,0895183305226161;0,13026110899530113;0,1807656175261521;7,0
15;5;Comb-1-1P-Nois10;20;10;0,0644320332606972;0,08723301019586291;0,1286986136641643;7,0
15;5;Comb-1-1P-Nois10;20;1;0,113488289066081;0,11403722532878553;0,1189776516931261;3,0
15;5;Comb-1-1P-Nois10;40;40;0,3692744729379982;0,43138684779649183;0,4923659639173309;3,0
15;5;Comb-1-1P-Nois10;40;20;0,0307880194700637;0,11785055686729376;0,1995630797621298;2,0
15;5;Comb-1-1P-Nois10;40;1;0,1238162206939264;0,1238162206939264;0,1238162206939264;0,0
15;5;Comb-1-1P-Nois10;60;60;-0,0755928946018454;0,016907051840648342;0,1601281538050871;5,0
15;5;Comb-1-1P-Nois10;60;30;-0,0519951907731855;0,050307086904354106;0,156173761888606;9,0
15;5;Comb-1-1P-Nois10;60;1;0,0177790874764249;0,02462254418771013;0,0348572874842513;4,0
